ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
849	"ENSMUSG00000016756"	"Cmah"	chr13	+	24600883	24601056	24600883	24600993	24601206	24601407	849	0,0,0,0	0,0,2,3	2,0,0,0	2,10,1,4	211	149	1	1.0	NA,NA,0.0,0.0	0.414,0.0,0.0,0.0	-0.103
850	"ENSMUSG00000022710"	"Usp7"	chr16	-	8529857	8530056	8529996	8530056	8527902	8528041	850	37,148,157,147	3,7,1,2	140,460,121,139	0,8,1,1	287	149	0.0659854168293	0.717554420677	0.865,0.917,0.988,0.974	1.0,0.968,0.984,0.986	-0.048
851	"ENSMUSG00000024667"	"Tmem216"	chr19	-	10533062	10533115	10533076	10533115	10532426	10532528	851	4,5,4,2	2,2,0,2	6,23,3,3	2,14,1,0	162	149	0.489428709608	1.0	0.648,0.697,1.0,0.479	0.734,0.602,0.734,1.0	-0.061
853	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91316066	91316168	91316076	91316168	91314936	91315063	853	45,109,114,105	5,7,17,4	107,351,75,94	9,28,16,17	158	149	0.154081970213	1.0	0.895,0.936,0.863,0.961	0.918,0.922,0.816,0.839	0.04
855	"ENSMUSG00000028080"	"Lrba"	chr3	+	86439391	86439552	86439391	86439516	86447209	86447356	855	0,0,0,0	28,44,53,37	0,2,0,2	45,138,40,32	184	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.012,0.0,0.048	-0.015
859	"ENSMUSG00000014763"	"Fam120b"	chr17	+	15622006	15624659	15622006	15623391	15626016	15626197	859	2,1,3,0	28,55,60,84	2,5,0,1	57,188,51,40	298	149	1	1.0	0.034,0.009,0.024,0.0	0.017,0.013,0.0,0.012	0.006
860	"ENSMUSG00000033039"	"Micall1"	chr15	+	79006746	79007186	79006746	79006987	79008700	79008758	860	30,96,85,24	0,5,6,5	51,314,47,69	1,17,0,9	298	149	0.772158868174	1.0	1.0,0.906,0.876,0.706	0.962,0.902,1.0,0.793	-0.042
861	"ENSMUSG00000011257"	"Pabpc4"	chr4	+	123182751	123183006	123182751	123182867	123183991	123184131	861	19,56,26,21	151,225,260,232	38,123,26,48	310,674,150,241	287	149	0.147009146719	1.0	0.061,0.114,0.049,0.045	0.06,0.087,0.083,0.094	-0.014
862	"ENSMUSG00000011257"	"Pabpc4"	chr4	+	123188994	123189114	123188994	123189066	123189542	123189629	862	315,428,552,124	15,17,19,1	367,1354,276,468	5,43,11,23	196	149	0.78501586682	1.0	0.941,0.95,0.957,0.99	0.982,0.96,0.95,0.939	0.002
863	"ENSMUSG00000011257"	"Pabpc4"	chr4	+	123188994	123189114	123188994	123189066	123189722	123189850	863	255,375,344,78	8,15,5,1	249,1100,223,343	7,22,3,12	196	149	0.754769234699	1.0	0.96,0.95,0.981,0.983	0.964,0.974,0.983,0.956	-0.001
866	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759654	7758378	7759106	7760429	7760703	866	5,1,2,1	17,16,9,3	3,4,4,1	2,18,5,7	298	149	0.231588977622	1.0	0.128,0.03,0.1,0.143	0.429,0.1,0.286,0.067	-0.12
867	"ENSMUSG00000024136"	"Dnase1l2"	chr17	-	24661378	24661467	24661431	24661467	24661206	24661290	867	1,0,4,1	0,2,0,0	2,6,3,0	0,3,0,0	201	149	1	1.0	1.0,0.0,1.0,1.0	1.0,0.597,1.0,NA	-0.116
868	"ENSMUSG00000061904"	"Slc25a3"	chr10	-	90957969	90958193	90958068	90958193	90955388	90955568	868	56,110,69,49	4220,7799,7734,6272	62,200,69,57	7527,23697,5326,5958	247	149	1	1.0	0.008,0.008,0.005,0.005	0.005,0.005,0.008,0.006	0.001
870	"ENSMUSG00000053158"	"Fes"	chr7	-	80029956	80030640	80030586	80030640	80029565	80029660	870	42,39,60,48	0,2,0,0	43,121,18,32	0,0,0,0	298	149	1	1.0	1.0,0.907,1.0,1.0	1.0,1.0,1.0,1.0	-0.023
871	"ENSMUSG00000053158"	"Fes"	chr7	-	80033938	80034035	80033987	80034035	80033581	80033765	871	26,25,29,20	0,0,0,0	24,116,20,27	0,1,1,0	197	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.989,0.938,1.0	0.018
874	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108217027	108217389	108217027	108217229	108221172	108221320	874	0,0,1,0	2,3,4,2	0,0,0,0	2,10,2,1	298	149	1	1.0	0.0,0.0,0.111,0.0	0.0,0.0,0.0,0.0	0.028
877	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108229002	108229088	108229002	108229084	108234864	108234960	877	2,1,0,0	15,16,23,22	4,6,0,1	33,87,27,14	152	149	0.0177493712394	0.367882267141	0.116,0.058,0.0,0.0	0.106,0.063,0.0,0.065	-0.015
881	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38440488	38440984	38440488	38440978	38447086	38447157	881	0,3,0,2	1,22,36,19	3,6,0,1	16,81,17,23	154	149	0.300205778024	1.0	0.0,0.117,0.0,0.092	0.154,0.067,0.0,0.04	-0.013
884	"ENSMUSG00000030435"	"U2af2"	chr7	+	5078139	5078238	5078139	5078226	5078466	5078715	884	41,44,57,15	135,186,192,81	58,154,34,41	246,631,164,189	160	149	0.371020597971	1.0	0.22,0.181,0.217,0.147	0.18,0.185,0.162,0.168	0.017
885	"ENSMUSG00000052911"	"Lamb2"	chr9	+	108357256	108357383	108357256	108357342	108357476	108357649	885	0,0,3,0	94,378,298,95	1,7,3,0	284,1131,216,260	189	149	1	1.0	0.0,0.0,0.008,0.0	0.003,0.005,0.011,0.0	-0.003
886	"ENSMUSG00000020905"	"Usp43"	chr11	-	67770621	67770970	67770636	67770970	67767198	67767357	886	3,2,2,2	1,1,1,0	4,19,8,4	0,4,0,2	163	149	0.244487916467	1.0	0.733,0.646,0.646,1.0	1.0,0.813,1.0,0.646	-0.108
888	"ENSMUSG00000032086"	"Bace1"	chr9	+	45765924	45766141	45765924	45765953	45767385	45767523	888	29,72,84,43	0,0,0,4	87,254,51,62	0,2,0,5	298	149	0.787238302864	1.0	1.0,1.0,1.0,0.843	1.0,0.984,1.0,0.861	-0.0
889	"ENSMUSG00000024613"	"Tcof1"	chr18	-	60954704	60954836	60954714	60954836	60952459	60952682	889	1,1,1,0	30,24,35,3	0,2,3,0	30,133,22,34	158	149	1	1.0	0.03,0.038,0.026,0.0	0.0,0.014,0.114,0.0	-0.009
892	"ENSMUSG00000019823"	"Mical1"	chr10	+	41354005	41354631	41354005	41354310	41354958	41355067	892	4,13,10,10	2,1,1,3	24,50,6,7	4,3,3,1	298	149	0.893854047215	1.0	0.5,0.867,0.833,0.625	0.75,0.893,0.5,0.778	-0.024
893	"ENSMUSG00000071337"	"Tia1"	chr6	+	86390785	86390888	86390785	86390882	86393284	86393383	893	0,0,1,1	10,58,46,29	0,4,2,1	37,152,30,44	154	149	0.804439402847	1.0	0.0,0.0,0.021,0.032	0.0,0.025,0.061,0.022	-0.014
894	"ENSMUSG00000071337"	"Tia1"	chr6	+	86401943	86402185	86401943	86402052	86402431	86402527	894	1,14,20,18	20,57,56,54	21,68,11,7	40,182,59,49	281	149	0.591282111266	1.0	0.026,0.115,0.159,0.15	0.218,0.165,0.09,0.07	-0.023
895	"ENSMUSG00000002395"	"Use1"	chr8	+	71820287	71820492	71820287	71820337	71820602	71820755	895	480,627,805,479	0,0,0,0	774,2256,654,578	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
896	"ENSMUSG00000002395"	"Use1"	chr8	+	71821493	71821947	71821493	71821521	71822170	71822376	896	672,952,1224,600	4,0,0,2	1056,3392,889,890	0,0,0,0	298	149	1	1.0	0.988,1.0,1.0,0.993	1.0,1.0,1.0,1.0	-0.005
897	"ENSMUSG00000052698"	"Tln2"	chr9	-	67134344	67134572	67134389	67134572	67131257	67131383	897	0,0,5,1	46,99,89,23	0,0,6,1	83,244,54,74	193	149	1	1.0	0.0,0.0,0.042,0.032	0.0,0.0,0.079,0.01	-0.004
899	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155744	27155839	899	48,74,32,7	3,0,3,0	23,161,29,52	0,5,0,0	298	149	0.393317604388	1.0	0.889,1.0,0.842,1.0	1.0,0.942,1.0,1.0	-0.053
900	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80511550	80511661	80511559	80511661	80510119	80510173	900	67,87,131,107	37,56,76,67	75,253,62,69	68,228,39,62	157	149	0.0112249924243	0.272206066289	0.632,0.596,0.621,0.602	0.511,0.513,0.601,0.514	0.078
901	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80511550	80511661	80511583	80511661	80510119	80510173	901	73,101,154,117	18,25,12,14	80,313,78,87	17,58,15,21	181	149	0.209378187599	1.0	0.77,0.769,0.914,0.873	0.795,0.816,0.811,0.773	0.033
902	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80511559	80511661	80511583	80511661	80510119	80510173	902	43,70,99,77	18,25,12,14	73,288,55,80	17,58,15,21	172	149	0.837782226657	1.0	0.674,0.708,0.877,0.827	0.788,0.811,0.761,0.767	-0.01
903	"ENSMUSG00000048832"	"Vps37c"	chr19	+	10666114	10666347	10666114	10666343	10683573	10683672	903	2,5,1,2	3,17,9,7	1,11,4,4	9,48,8,8	152	149	0.67603134021	1.0	0.395,0.224,0.098,0.219	0.098,0.183,0.329,0.329	-0.001
906	"ENSMUSG00000026429"	"Ube2t"	chr1	+	134895464	134895640	134895464	134895636	134896978	134897048	906	0,0,0,0	11,14,21,14	1,0,0,0	12,46,7,8	152	149	1	1.0	0.0,0.0,0.0,0.0	0.076,0.0,0.0,0.0	-0.019
907	"ENSMUSG00000036792"	"Mbd5"	chr2	+	49162052	49163069	49162052	49162379	49164574	49164786	907	1,5,0,3	2,5,2,5	6,6,0,2	5,23,2,10	298	149	0.650857782658	1.0	0.2,0.333,0.0,0.231	0.375,0.115,0.0,0.091	0.046
908	"ENSMUSG00000041491"	"Cep78"	chr19	-	15951719	15952316	15952251	15952316	15948259	15948395	908	16,16,18,19	0,0,0,1	17,52,12,20	1,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.905	0.895,1.0,1.0,1.0	0.003
911	"ENSMUSG00000057594"	"Arl16"	chr11	-	120357835	120358066	120358007	120358066	120357479	120357593	911	0,0,0,0	9,23,12,3	0,1,0,0	18,75,14,26	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.007,0.0,0.0	-0.002
913	"ENSMUSG00000105168"	"Gm30735"	chr3	+	53637375	53637687	53637375	53637466	53640060	53640483	913	0,1,0,0	11,14,13,15	2,2,0,0	21,61,11,10	298	149	1	1.0	0.0,0.034,0.0,0.0	0.045,0.016,0.0,0.0	-0.007
918	"ENSMUSG00000073705"	"Cenps"	chr4	-	149216715	149216839	149216734	149216839	149216095	149216129	918	11,5,6,6	1,0,0,0	6,27,7,6	1,4,2,0	167	149	0.0100911859931	0.263130387454	0.908,1.0,1.0,1.0	0.843,0.858,0.757,1.0	0.112
920	"ENSMUSG00000035266"	"Helq"	chr5	-	100937991	100938102	100938004	100938102	100934849	100934948	920	0,2,0,3	0,3,5,6	2,6,0,1	8,12,3,3	161	149	1	1.0	NA,0.382,0.0,0.316	0.188,0.316,0.0,0.236	0.048
921	"ENSMUSG00000027469"	"Tpx2"	chr2	+	152696840	152696935	152696840	152696922	152709103	152709277	921	1,0,2,0	0,1,0,2	1,1,0,1	1,4,0,5	161	149	1	1.0	1.0,0.0,1.0,0.0	0.481,0.188,NA,0.156	0.225
923	"ENSMUSG00000035112"	"Wnk4"	chr11	+	101153548	101153721	101153548	101153671	101154594	101154815	923	6,12,6,6	2,2,0,0	8,56,10,11	5,13,3,0	198	149	0.0104710347906	0.264951578655	0.693,0.819,1.0,1.0	0.546,0.764,0.715,1.0	0.122
927	"ENSMUSG00000064302"	"Clasp1"	chr1	+	118430582	118430728	118430582	118430699	118431549	118431685	927	69,291,350,295	5,15,6,9	379,925,213,293	11,54,8,17	177	149	0.0760688814914	0.789320635769	0.921,0.942,0.98,0.965	0.967,0.935,0.957,0.936	0.003
929	"ENSMUSG00000004994"	"Ccdc130"	chr8	-	84989595	84989677	84989621	84989677	84988368	84988429	929	0,0,6,3	8,14,27,23	3,10,4,3	28,53,19,19	174	149	0.216877019064	1.0	0.0,0.0,0.16,0.1	0.084,0.139,0.153,0.119	-0.059
930	"ENSMUSG00000004221"	"Ikbkg"	chrX	+	73471367	73471508	73471367	73471480	73476410	73476612	930	0,0,0,0	2,4,10,3	1,4,1,0	7,19,1,3	176	149	0.0943638860186	0.857050275637	0.0,0.0,0.0,0.0	0.108,0.151,0.458,0.0	-0.179
934	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83133156	83133379	83133296	83133379	83132630	83132853	934	1,6,8,1	0,0,0,0	5,4,1,1	0,0,1,0	288	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.341,1.0	0.165
936	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851860	5852699	5850556	5850604	936	11,16,30,24	0,0,0,0	28,43,38,22	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.95,1.0	0.012
937	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852265	5852699	5852425	5852699	5851805	5852089	937	0,0,2,0	0,2,1,0	0,1,0,0	3,3,3,2	298	149	1	1.0	NA,0.0,0.5,NA	0.0,0.143,0.0,0.0	0.214
938	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852182	5852699	5852390	5852699	5851805	5852099	938	0,2,1,2	4,7,19,7	0,0,0,0	9,27,16,7	298	149	0.783163861915	1.0	0.0,0.125,0.026,0.125	0.0,0.0,0.0,0.0	0.069
940	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979360	61978996	61979314	62047315	62047397	940	0,0,0,0	0,2,0,0	0,0,1,0	0,0,2,1	194	149	1	1.0	NA,0.0,NA,NA	NA,NA,0.277,0.0	-0.139
942	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047315	62047775	62047315	62047397	62114022	62114150	942	0,0,2,1	1,3,7,6	0,1,1,0	0,16,3,2	298	149	1	1.0	0.0,0.0,0.125,0.077	NA,0.03,0.143,0.0	-0.007
943	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62114022	62114150	62114022	62114146	62114282	62114410	943	9,5,8,2	1,3,0,0	3,18,4,1	4,5,0,0	152	149	0.0317488376246	0.478204541861	0.898,0.62,1.0,1.0	0.424,0.779,1.0,1.0	0.079
944	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62116567	62116706	62116567	62116690	62121006	62121357	944	0,2,8,1	0,1,1,1	3,3,1,1	0,3,0,0	164	149	1	1.0	NA,0.645,0.879,0.476	1.0,0.476,1.0,1.0	-0.202
945	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62116567	62116690	62116567	62116668	62121006	62121376	945	0,1,1,1	0,0,0,0	0,10,0,0	0,0,3,0	170	149	1	1.0	NA,1.0,1.0,1.0	NA,1.0,0.0,NA	0.5
946	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62116567	62116706	62116567	62116668	62121006	62121376	946	0,2,8,1	0,0,0,0	3,10,1,1	0,0,3,0	186	149	1	1.0	NA,1.0,1.0,1.0	1.0,1.0,0.211,1.0	0.197
950	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62116567	62116706	62116567	62116690	62130269	62132064	950	0,0,0,0	0,0,1,0	1,0,0,0	1,0,0,0	164	149	1	1.0	NA,NA,0.0,NA	0.476,NA,NA,NA	-0.476
952	"ENSMUSG00000028017"	"Egf"	chr3	-	129500857	129501025	129500924	129501025	129499752	129499899	952	11,22,10,10	2,0,2,3	19,67,10,13	7,26,0,6	215	149	0.0283953017484	0.443236267295	0.792,1.0,0.776,0.698	0.653,0.641,1.0,0.6	0.093
953	"ENSMUSG00000098708"	"Gm27252"	chr7	+	63547821	63548353	63547821	63547912	63549048	63549973	953	6,16,8,16	2,2,2,3	12,57,8,12	6,2,2,0	298	149	0.519252912175	1.0	0.6,0.8,0.667,0.727	0.5,0.934,0.667,1.0	-0.077
954	"ENSMUSG00000027259"	"Adal"	chr2	+	120973629	120973703	120973629	120973690	120976513	120976601	954	5,3,13,3	5,29,31,23	4,7,1,7	33,91,30,40	161	149	0.0184948497254	0.370713768391	0.481,0.087,0.28,0.108	0.101,0.066,0.03,0.139	0.155
955	"ENSMUSG00000027259"	"Adal"	chr2	+	120973629	120973703	120973629	120973690	120978721	120978803	955	2,0,6,1	1,2,4,1	0,4,1,2	0,2,0,0	161	149	1	1.0	0.649,0.0,0.581,0.481	NA,0.649,1.0,1.0	-0.455
958	"ENSMUSG00000054499"	"Dedd2"	chr7	-	24919188	24919284	24919211	24919284	24918225	24918592	958	0,3,2,0	2,13,6,2	1,5,0,3	2,23,7,7	171	149	0.0892420248291	0.83996530615	0.0,0.167,0.225,0.0	0.303,0.159,0.0,0.272	-0.085
964	"ENSMUSG00000039671"	"Zmynd8"	chr2	-	165649438	165649849	165649594	165649849	165647106	165647297	964	6,36,31,9	10,11,3,1	17,78,18,25	8,17,6,10	298	149	0.90466178386	1.0	0.231,0.621,0.838,0.818	0.515,0.696,0.6,0.556	0.035
972	"ENSMUSG00000042286"	"Stab1"	chr14	-	30861463	30862224	30862104	30862224	30861253	30861370	972	103,101,132,88	0,0,0,0	123,366,88,132	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.995,1.0,1.0	0.001
973	"ENSMUSG00000042286"	"Stab1"	chr14	-	30861882	30862224	30862104	30862224	30861700	30861805	973	88,130,158,69	0,0,1,0	152,406,93,114	1,0,0,0	298	149	1	1.0	1.0,1.0,0.988,1.0	0.987,1.0,1.0,1.0	0.0
974	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69784619	69784707	69784619	69784705	69786310	69786450	974	0,0,1,0	0,0,1,0	2,1,1,0	0,0,0,0	150	149	1	1.0	NA,NA,0.498,NA	1.0,1.0,1.0,NA	-0.502
975	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69821768	69821981	69821768	69821969	69824019	69824156	975	18,65,65,36	72,144,180,170	67,190,50,41	188,699,133,156	160	149	0.804978550869	1.0	0.189,0.296,0.252,0.165	0.249,0.202,0.259,0.197	-0.001
976	"ENSMUSG00000048154"	"Kmt2d"	chr15	-	98753949	98754063	98753958	98754063	98753648	98753779	976	0,6,3,2	1,21,22,4	6,11,5,6	12,89,15,17	157	149	0.567823287532	1.0	0.0,0.213,0.115,0.322	0.322,0.105,0.24,0.251	-0.067
977	"ENSMUSG00000025505"	"Tmem80"	chr7	+	140912822	140912921	140912822	140912842	140913550	140913644	977	7,9,28,14	8,28,23,12	23,62,11,8	21,66,13,8	227	149	0.483742764169	1.0	0.365,0.174,0.444,0.434	0.418,0.381,0.357,0.396	-0.034
978	"ENSMUSG00000025505"	"Tmem80"	chr7	+	140912822	140912921	140912822	140912842	140913560	140913644	978	9,13,27,13	0,0,0,0	23,61,12,8	1,1,0,0	227	149	1	1.0	1.0,1.0,1.0,1.0	0.938,0.976,1.0,1.0	0.022
979	"ENSMUSG00000029759"	"Pon3"	chr6	-	5246047	5246333	5246277	5246333	5240812	5240978	979	0,2,2,2	55,86,109,97	2,5,4,5	117,274,69,55	298	149	0.737215618602	1.0	0.0,0.011,0.009,0.01	0.008,0.009,0.028,0.043	-0.014
981	"ENSMUSG00000028906"	"Epb41"	chr4	-	131682838	131682889	131682853	131682889	131663049	131663178	981	17,29,42,32	14,39,50,30	30,99,11,35	50,94,28,35	163	149	0.442296699869	1.0	0.526,0.405,0.434,0.494	0.354,0.491,0.264,0.478	0.068
982	"ENSMUSG00000028906"	"Epb41"	chr4	-	131682838	131682889	131682853	131682889	131664325	131664775	982	7,10,12,13	6,9,18,10	9,57,7,24	17,54,21,10	163	149	0.720584262873	1.0	0.516,0.504,0.379,0.543	0.326,0.491,0.234,0.687	0.051
984	"ENSMUSG00000057637"	"Prdm2"	chr4	-	142905857	142905961	142905884	142905961	142896605	142896758	984	4,11,22,10	0,0,0,1	9,43,1,19	0,0,0,1	175	149	1	1.0	1.0,1.0,1.0,0.895	1.0,1.0,1.0,0.942	-0.012
986	"ENSMUSG00000002274"	"Metrn"	chr17	-	26015059	26015615	26015214	26015615	26014347	26014407	986	1,7,8,6	62,88,78,28	10,20,2,2	70,207,58,73	298	149	0.981885922099	1.0	0.008,0.038,0.049,0.097	0.067,0.046,0.017,0.014	0.012
987	"ENSMUSG00000022817"	"Itgb5"	chr16	+	33768084	33768251	33768084	33768222	33769026	33769523	987	297,411,444,194	8,11,5,5	424,1250,275,287	10,28,3,2	177	149	0.943343317287	1.0	0.969,0.969,0.987,0.97	0.973,0.974,0.987,0.992	-0.008
989	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	144813763	144813875	144813825	144813875	144812251	144812351	989	0,0,0,0	6,4,13,4	1,1,0,0	2,11,0,3	210	149	1	1.0	0.0,0.0,0.0,0.0	0.262,0.061,NA,0.0	-0.108
990	"ENSMUSG00000039456"	"Morc3"	chr16	+	93659301	93659424	93659301	93659391	93659528	93659603	990	37,75,81,84	0,2,2,6	70,187,38,51	2,12,5,6	181	149	0.0184974705053	0.370713768391	1.0,0.969,0.971,0.92	0.966,0.928,0.862,0.875	0.057
991	"ENSMUSG00000039456"	"Morc3"	chr16	+	93659301	93659603	93659301	93659424	93661847	93661905	991	22,46,53,53	0,0,0,0	72,149,33,30	1,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.973,1.0,1.0,1.0	0.007
992	"ENSMUSG00000027411"	"Vps16"	chr2	+	130279834	130280145	130279834	130279932	130280226	130280371	992	17,41,57,35	0,0,1,0	54,157,29,40	0,0,0,0	298	149	1	1.0	1.0,1.0,0.966,1.0	1.0,1.0,1.0,1.0	-0.008
993	"ENSMUSG00000027411"	"Vps16"	chr2	+	130282819	130282948	130282819	130282928	130283084	130283219	993	2,2,1,3	34,46,74,46	7,12,1,9	77,130,38,47	168	149	0.00321371736034	0.119896378443	0.05,0.037,0.012,0.055	0.075,0.076,0.023,0.145	-0.041
994	"ENSMUSG00000032249"	"Anp32a"	chr9	+	62281935	62282033	62281935	62281997	62284581	62284645	994	454,652,909,706	1,0,0,0	844,2538,611,649	0,0,0,0	184	149	1	1.0	0.997,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
998	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52231739	52231864	52231739	52231855	52232336	52232463	998	0,3,0,0	12,28,21,3	0,4,0,0	20,93,32,38	157	149	1	1.0	0.0,0.092,0.0,0.0	0.0,0.039,0.0,0.0	0.013
1000	"ENSMUSG00000024011"	"Pi16"	chr17	+	29545821	29546607	29545821	29545920	29546811	29546944	1000	140,139,318,75	2,3,2,0	168,941,143,144	1,9,1,1	298	149	0.760332966419	1.0	0.972,0.959,0.988,1.0	0.988,0.981,0.986,0.986	-0.005
1001	"ENSMUSG00000004996"	"Mri1"	chr8	-	84980804	84980981	84980813	84980981	84980491	84980716	1001	28,40,46,11	0,0,1,0	26,205,29,29	0,0,0,0	157	149	1	1.0	1.0,1.0,0.978,1.0	1.0,1.0,1.0,1.0	-0.006
1004	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390354	105390440	105390354	105390381	105390580	105390971	1004	258,418,527,474	0,1,0,0	554,1534,344,404	0,0,0,0	207	149	1	1.0	1.0,0.997,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
1005	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390746	105390580	105390690	105390993	105391115	1005	6,1,11,8	0,0,1,0	13,22,3,10	0,0,0,0	204	149	1	1.0	1.0,1.0,0.889,1.0	1.0,1.0,1.0,1.0	-0.028
1006	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390690	105390993	105391115	1006	149,234,281,213	0,0,1,0	318,752,186,226	0,0,0,0	298	149	1	1.0	1.0,1.0,0.993,1.0	1.0,1.0,1.0,1.0	-0.002
1007	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390746	105390993	105391115	1007	143,233,273,206	0,0,3,1	305,736,183,219	0,6,0,3	298	149	1	1.0	1.0,1.0,0.978,0.99	1.0,0.984,1.0,0.973	0.003
1008	"ENSMUSG00000026577"	"Blzf1"	chr1	-	164131416	164131493	164131472	164131493	164129852	164130289	1008	1,1,2,0	0,2,2,2	0,8,1,0	1,8,0,0	204	149	1	1.0	1.0,0.268,0.422,0.0	0.0,0.422,1.0,NA	-0.051
1009	"ENSMUSG00000096370"	"Gm21992"	chr19	-	4843843	4844037	4843953	4844037	4842662	4842848	1009	7,21,22,15	0,0,1,0	25,106,35,22	0,0,1,0	258	149	1	1.0	1.0,1.0,0.927,1.0	1.0,1.0,0.953,1.0	-0.006
1010	"ENSMUSG00000034007"	"Scaper"	chr9	-	55771669	55771888	55771687	55771888	55767031	55767202	1010	0,1,0,0	8,25,45,40	1,5,0,4	46,147,25,37	166	149	0.115719789235	0.934732396074	0.0,0.035,0.0,0.0	0.019,0.03,0.0,0.088	-0.026
1014	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137943937	137944110	137943937	137944051	137948836	137949034	1014	0,5,1,0	8,47,24,8	0,0,2,1	11,92,15,27	207	149	0.240963709948	1.0	0.0,0.071,0.029,0.0	0.0,0.0,0.088,0.026	-0.003
1015	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137948836	137949029	137949399	137949499	1015	63,192,237,189	4,7,15,9	254,746,153,181	4,32,5,5	153	149	0.130268741218	0.975005239054	0.939,0.964,0.939,0.953	0.984,0.958,0.968,0.972	-0.022
1016	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369950	159369774	159369945	159371960	159372014	1016	3,1,2,1	44,55,57,20	3,18,0,5	96,259,61,32	153	149	0.114730893326	0.933416622167	0.062,0.017,0.033,0.046	0.03,0.063,0.0,0.132	-0.017
1020	"ENSMUSG00000028542"	"Slc6a9"	chr4	+	117713071	117713183	117713071	117713145	117713886	117714018	1020	0,4,4,2	0,0,0,0	0,12,0,0	0,2,0,0	186	149	1	1.0	NA,1.0,1.0,1.0	NA,0.828,NA,NA	0.172
1021	"ENSMUSG00000028542"	"Slc6a9"	chr4	+	117713071	117713228	117713071	117713145	117713886	117714018	1021	3,8,14,4	0,0,0,0	5,25,3,2	0,2,0,0	231	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.89,1.0,1.0	0.027
1024	"ENSMUSG00000034771"	"Tle2"	chr10	+	81416090	81416165	81416090	81416132	81416317	81416501	1024	13,9,17,2	1,0,5,0	6,54,20,7	0,0,0,0	181	149	0.140888231578	1.0	0.915,1.0,0.737,1.0	1.0,1.0,1.0,1.0	-0.087
1025	"ENSMUSG00000034771"	"Tle2"	chr10	+	81422046	81422207	81422046	81422171	81422688	81422762	1025	1,1,0,4	0,3,2,0	5,7,2,1	1,13,4,1	184	149	0.434308195874	1.0	1.0,0.213,0.0,1.0	0.802,0.304,0.288,0.447	0.093
1026	"ENSMUSG00000034771"	"Tle2"	chr10	+	81422046	81422207	81422046	81422171	81422691	81422762	1026	5,16,8,0	12,11,13,7	8,38,1,7	7,47,14,5	184	149	0.641116664415	1.0	0.252,0.541,0.333,0.0	0.481,0.396,0.055,0.531	-0.084
