ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1772	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127847749	127848146	127848058	127848146	127847591	127847644	1772	45,57,62,31	0,6,0,0	70,182,47,69	1,0,0,1	298	149	0.328007353145	1.0	1.0,0.826,1.0,1.0	0.972,1.0,1.0,0.972	-0.029
1775	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547764	28547859	28547784	28547859	28547557	28547592	1775	1,3,7,3	76,238,216,34	2,19,3,6	101,708,161,207	168	149	0.688966044726	1.0	0.012,0.011,0.028,0.073	0.017,0.023,0.016,0.025	0.011
1778	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96155891	96155995	96155918	96155995	96105146	96105251	1778	15,47,56,49	0,0,0,1	43,177,38,46	0,0,0,0	175	149	1	1.0	1.0,1.0,1.0,0.977	1.0,1.0,1.0,1.0	-0.006
1779	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96155891	96155995	96155918	96155995	96114734	96114801	1779	41,152,137,126	0,0,1,1	106,410,108,111	2,2,0,0	175	149	1	1.0	1.0,1.0,0.991,0.991	0.978,0.994,1.0,1.0	0.003
1780	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96155891	96155995	96155918	96155995	96129102	96129141	1780	11,64,59,39	0,1,1,4	41,160,32,35	0,2,0,2	175	149	0.829774298354	1.0	1.0,0.982,0.98,0.892	1.0,0.986,1.0,0.937	-0.017
1782	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96179676	96179823	96179679	96179823	96177017	96177180	1782	26,52,37,48	38,127,114,81	33,131,32,36	115,300,66,88	151	149	0.399328602218	1.0	0.403,0.288,0.243,0.369	0.221,0.301,0.324,0.288	0.042
1783	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7211468	7211521	1783	17,39,51,44	0,0,0,0	52,203,34,57	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.99,1.0,1.0	0.002
1784	"ENSMUSG00000032376"	"Usp3"	chr9	-	66449794	66449908	66449794	66449895	66451227	66451310	1784	23,51,55,59	0,1,0,1	56,157,45,33	0,1,0,0	161	149	1	1.0	1.0,0.979,1.0,0.982	1.0,0.993,1.0,1.0	-0.008
1785	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80246231	80246458	80246231	80246455	80249038	80249171	1785	17,33,37,11	1,0,0,0	23,91,23,24	2,2,0,0	151	149	1	1.0	0.944,1.0,1.0,1.0	0.919,0.978,1.0,1.0	0.012
1786	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80251198	80251357	80251198	80251354	80251686	80251760	1786	8,12,20,0	27,25,29,6	15,52,9,11	7,93,30,23	151	149	0.284548800239	1.0	0.226,0.321,0.405,0.0	0.679,0.356,0.228,0.321	-0.158
1788	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80254599	80254652	80254599	80254649	80255300	80255433	1788	6,19,14,1	28,43,40,16	9,47,10,12	35,110,22,39	151	149	0.333170159825	1.0	0.175,0.304,0.257,0.058	0.202,0.297,0.31,0.233	-0.062
1789	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44610181	44610433	44610181	44610334	44610942	44611074	1789	0,3,0,0	11,3,15,2	0,9,3,0	13,29,2,5	247	149	0.0290385326026	0.456666809294	0.0,0.376,0.0,0.0	0.0,0.158,0.475,0.0	-0.064
1790	"ENSMUSG00000028676"	"Srsf10"	chr4	+	135590833	135590887	135590836	135590887	135590350	135590513	1790	33,120,110,122	14,33,32,27	122,321,85,109	26,126,32,35	151	149	0.274238440853	1.0	0.699,0.782,0.772,0.817	0.822,0.715,0.724,0.754	0.014
1791	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78489059	78490113	78490046	78490113	78488835	78488900	1791	4,1,0,1	15,17,66,36	0,1,1,4	7,55,14,13	298	149	0.966279215912	1.0	0.118,0.029,0.0,0.014	0.0,0.009,0.034,0.133	-0.004
1793	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	66110154	66110290	66110205	66110290	66090618	66090663	1793	2,12,11,8	6,26,15,8	9,34,3,11	10,57,8,21	199	149	0.986793567243	1.0	0.2,0.257,0.354,0.428	0.403,0.309,0.219,0.282	0.007
1795	"ENSMUSG00000000318"	"Clec10a"	chr11	+	70059408	70059522	70059411	70059522	70058642	70058830	1795	2,4,8,5	1,2,13,4	4,12,3,2	8,22,1,4	151	149	0.373735994512	1.0	0.664,0.664,0.378,0.552	0.33,0.35,0.747,0.33	0.125
1796	"ENSMUSG00000027684"	"Mecom"	chr3	-	30033749	30035106	30033749	30034134	30039489	30039643	1796	9,17,24,18	2,9,10,5	41,73,20,26	9,15,2,8	298	149	0.102697283231	0.892881842558	0.692,0.486,0.545,0.643	0.695,0.709,0.833,0.619	-0.123
1797	"ENSMUSG00000027684"	"Mecom"	chr3	-	30039489	30039646	30039489	30039643	30041178	30041326	1797	3,12,6,2	3,18,24,17	12,34,6,6	32,63,7,13	151	149	0.338427401335	1.0	0.497,0.397,0.198,0.104	0.27,0.347,0.458,0.313	-0.048
1799	"ENSMUSG00000047193"	"Dync2h1"	chr9	-	7111424	7111592	7111424	7111571	7112047	7112150	1799	0,1,2,0	0,0,0,0	7,9,1,3	1,0,0,0	169	149	1	1.0	NA,1.0,1.0,NA	0.861,1.0,1.0,1.0	0.035
1801	"ENSMUSG00000068551"	"Zfp467"	chr6	-	48413546	48416388	48413546	48416291	48418880	48418994	1801	4,5,5,8	0,2,0,0	10,40,6,7	0,1,3,0	245	149	0.593094184427	1.0	1.0,0.603,1.0,1.0	1.0,0.961,0.549,1.0	0.023
1804	"ENSMUSG00000026203"	"Dnajb2"	chr1	+	75215751	75215977	75215923	75215977	75214098	75214208	1804	0,4,2,4	81,240,172,119	10,10,3,2	180,553,143,141	298	149	0.864318567828	1.0	0.0,0.008,0.006,0.017	0.027,0.009,0.01,0.007	-0.005
1805	"ENSMUSG00000026817"	"Ak1"	chr2	+	32520246	32520410	32520261	32520410	32519860	32519896	1805	1208,2211,2651,2058	2,2,2,1	2551,8607,1913,1880	2,28,3,4	163	149	1	1.0	0.998,0.999,0.999,0.999	0.999,0.996,0.998,0.998	0.001
1806	"ENSMUSG00000022751"	"Nit2"	chr16	-	56977846	56977995	56977846	56977902	56979780	56979879	1806	1,2,10,2	134,149,202,151	2,6,2,3	214,463,141,146	241	149	0.773641062264	1.0	0.005,0.008,0.03,0.008	0.006,0.008,0.009,0.013	0.004
1808	"ENSMUSG00000002804"	"Nudt14"	chr12	-	112901975	112902213	112901975	112902177	112902414	112902479	1808	23,19,20,26	5,8,15,3	16,65,18,25	5,25,4,12	184	149	0.755382937124	1.0	0.788,0.658,0.519,0.875	0.722,0.678,0.785,0.628	0.007
1809	"ENSMUSG00000003316"	"Glg1"	chr8	-	111887252	111887442	111887252	111887373	111888057	111888165	1809	1,5,5,3	42,160,177,143	1,14,1,1	173,475,108,138	217	149	0.537005538948	1.0	0.016,0.021,0.019,0.014	0.004,0.02,0.006,0.005	0.009
1810	"ENSMUSG00000021917"	"Spcs1"	chr14	-	30722634	30722721	30722634	30722717	30722800	30722860	1810	386,541,681,657	3,9,8,23	719,1939,476,522	13,28,6,15	152	149	0.886104477736	1.0	0.992,0.983,0.988,0.966	0.982,0.985,0.987,0.972	0.001
1811	"ENSMUSG00000040712"	"Camta2"	chr11	-	70574104	70574191	70574104	70574176	70574715	70574851	1811	1,5,14,10	27,65,31,51	3,15,2,2	64,237,39,47	163	149	0.00137943863482	0.0839023263767	0.033,0.066,0.292,0.152	0.041,0.055,0.045,0.037	0.091
1812	"ENSMUSG00000040712"	"Camta2"	chr11	-	70574104	70574243	70574104	70574176	70574715	70574851	1812	0,8,11,4	27,65,31,51	11,20,7,5	64,237,39,47	215	149	0.869606821093	1.0	0.0,0.079,0.197,0.052	0.106,0.055,0.111,0.069	-0.003
1813	"ENSMUSG00000040712"	"Camta2"	chr11	-	70574104	70574243	70574104	70574191	70574715	70574851	1813	0,7,8,3	1,4,11,9	11,19,6,4	3,14,1,1	200	149	0.014268466638	0.300929293345	0.0,0.566,0.351,0.199	0.732,0.503,0.817,0.749	-0.421
1814	"ENSMUSG00000009894"	"Snap47"	chr11	-	59333617	59333738	59333617	59333667	59340740	59340825	1814	0,1,0,1	1,0,3,2	0,1,0,0	3,6,1,2	219	149	1	1.0	0.0,1.0,0.0,0.254	0.0,0.102,0.0,0.0	0.288
1820	"ENSMUSG00000024672"	"Ms4a7"	chr19	-	11299662	11299782	11299662	11299764	11301785	11301992	1820	6,3,2,0	126,64,206,158	1,1,0,0	40,110,21,31	166	149	0.77894310523	1.0	0.041,0.04,0.009,0.0	0.022,0.008,0.0,0.0	0.015
1823	"ENSMUSG00000023262"	"Acy1"	chr9	-	106312982	106313208	106312982	106313059	106313324	106313419	1823	0,0,0,0	32,51,69,49	1,0,0,0	51,263,58,61	297	149	1	1.0	0.0,0.0,0.0,0.0	0.01,0.0,0.0,0.0	-0.003
1824	"ENSMUSG00000023262"	"Acy1"	chr9	-	106313324	106313999	106313324	106313419	106314087	106314152	1824	33,52,49,36	2,0,0,0	64,203,47,53	0,2,0,0	298	149	1	1.0	0.892,1.0,1.0,1.0	1.0,0.981,1.0,1.0	-0.022
1825	"ENSMUSG00000023262"	"Acy1"	chr9	-	106314827	106314936	106314827	106314932	106315331	106315518	1825	12,19,15,8	10,20,10,3	15,72,10,7	9,41,19,8	152	149	0.719861431245	1.0	0.541,0.482,0.595,0.723	0.62,0.633,0.34,0.462	0.072
1830	"ENSMUSG00000036819"	"Jmjd4"	chr11	+	59344617	59344885	59344653	59344885	59344336	59344471	1830	6,18,11,11	2,4,6,3	8,58,7,13	1,6,2,0	184	149	0.010427244436	0.252205163668	0.708,0.785,0.598,0.748	0.866,0.887,0.739,1.0	-0.163
1831	"ENSMUSG00000036819"	"Jmjd4"	chr11	+	59344617	59344885	59344703	59344885	59344336	59344471	1831	6,18,11,11	2,25,20,9	8,58,7,13	20,65,10,14	234	149	0.613106901094	1.0	0.656,0.314,0.259,0.438	0.203,0.362,0.308,0.372	0.105
1832	"ENSMUSG00000036819"	"Jmjd4"	chr11	+	59344653	59344885	59344703	59344885	59344336	59344471	1832	2,4,6,3	2,25,20,9	1,6,2,0	20,65,10,14	198	149	0.00970306958049	0.240471725771	0.429,0.107,0.184,0.201	0.036,0.065,0.131,0.0	0.172
1833	"ENSMUSG00000060600"	"Eno3"	chr11	+	70548585	70548784	70548697	70548784	70548027	70548105	1833	358,525,525,268	63,149,155,82	480,1732,362,459	126,482,108,134	260	149	0.543372291057	1.0	0.765,0.669,0.66,0.652	0.686,0.673,0.658,0.663	0.017
1834	"ENSMUSG00000060600"	"Eno3"	chr11	+	70548585	70548784	70548697	70548784	70548110	70548148	1834	339,506,506,232	3,3,15,4	455,1659,329,433	2,20,3,2	260	149	0.10165592361	0.888898308776	0.985,0.99,0.951,0.971	0.992,0.979,0.984,0.992	-0.012
1837	"ENSMUSG00000113975"	"Gm36372"	chr12	-	16266283	16266406	16266283	16266348	16271209	16271303	1837	20,43,32,39	1,2,2,0	32,120,31,34	0,4,0,1	206	149	0.744274202425	1.0	0.935,0.94,0.92,1.0	1.0,0.956,1.0,0.961	-0.03
1839	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83029784	83029678	83029707	83029981	83030051	1839	30,63,70,45	0,0,0,0	66,161,43,31	0,3,0,0	225	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.973,1.0,1.0	0.007
1840	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83029784	83029678	83029707	83030018	83030051	1840	106,160,165,123	5,3,13,6	167,446,108,105	9,34,12,7	225	149	0.0427165620109	0.569921614442	0.934,0.972,0.894,0.931	0.925,0.897,0.856,0.909	0.036
1844	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75733278	75733439	75733278	75733410	75740217	75740408	1844	0,0,1,0	49,54,72,67	0,0,0,0	78,273,49,71	177	149	1	1.0	0.0,0.0,0.012,0.0	0.0,0.0,0.0,0.0	0.003
1845	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75451646	75451817	75451724	75451817	75423413	75423614	1845	0,0,1,0	0,1,0,0	0,1,2,0	0,0,0,0	226	149	1	1.0	NA,0.0,1.0,NA	NA,1.0,1.0,NA	-0.5
1846	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75451646	75451817	75451724	75451817	75436579	75436656	1846	0,0,2,0	18,21,22,19	0,6,2,1	31,60,26,25	226	149	0.0860331139552	0.819891611333	0.0,0.0,0.057,0.0	0.0,0.062,0.048,0.026	-0.02
1849	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94240043	94240208	94240046	94240208	94236334	94236405	1849	41,136,163,158	5,6,4,8	158,554,107,107	4,34,3,3	151	149	0.815483562354	1.0	0.89,0.957,0.976,0.951	0.975,0.941,0.972,0.972	-0.021
1853	"ENSMUSG00000029060"	"Mib2"	chr4	-	155739708	155739896	155739708	155739727	155739978	155740762	1853	33,67,38,8	1,2,1,1	21,106,25,26	1,1,2,1	298	149	0.704543930432	1.0	0.943,0.944,0.95,0.8	0.913,0.981,0.862,0.929	-0.012
1858	"ENSMUSG00000005069"	"Pex5"	chr6	-	124381091	124381202	124381091	124381181	124381588	124381679	1858	20,30,18,8	0,2,1,0	8,75,23,17	0,1,0,0	169	149	1	1.0	1.0,0.93,0.941,1.0	1.0,0.985,1.0,1.0	-0.028
1859	"ENSMUSG00000005069"	"Pex5"	chr6	-	124390527	124390749	124390527	124390660	124390965	124391001	1859	0,0,0,0	24,38,31,16	0,4,0,0	25,162,25,38	237	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.015,0.0,0.0	-0.004
1860	"ENSMUSG00000056305"	"Usp39"	chr6	-	72315375	72315532	72315375	72315512	72316949	72317044	1860	2,3,3,2	31,61,56,65	2,10,4,5	56,194,46,33	168	149	0.221605263979	1.0	0.054,0.042,0.045,0.027	0.031,0.044,0.072,0.118	-0.024
1861	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55731804	55731878	55731863	55731878	55731635	55731706	1861	0,10,14,8	0,0,1,0	2,33,12,5	0,1,0,0	207	149	1	1.0	NA,1.0,0.91,1.0	1.0,0.96,1.0,1.0	-0.02
1862	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55745373	55745721	55745376	55745721	55745141	55745261	1862	4,3,2,4	2,3,3,2	4,20,3,1	3,10,0,0	151	149	0.236063399291	1.0	0.664,0.497,0.397,0.664	0.568,0.664,1.0,1.0	-0.253
1864	"ENSMUSG00000000631"	"Myo18a"	chr11	+	77713488	77713500	77713491	77713500	77711867	77712012	1864	4,7,9,1	0,0,1,0	7,19,4,9	0,0,0,0	151	149	1	1.0	1.0,1.0,0.899,1.0	1.0,1.0,1.0,1.0	-0.025
1865	"ENSMUSG00000026090"	"Cracdl"	chr1	-	37650757	37651480	37650757	37651477	37652417	37652562	1865	0,0,3,0	0,0,2,1	0,11,0,0	0,1,0,0	151	149	1	1.0	NA,NA,0.597,0.0	NA,0.916,NA,NA	-0.618
1867	"ENSMUSG00000024795"	"Kif20b"	chr19	+	34918612	34918841	34918732	34918841	34917492	34917631	1867	0,1,5,0	0,0,0,2	0,0,0,1	1,5,0,1	268	149	1	1.0	NA,1.0,1.0,0.0	0.0,0.0,NA,0.357	0.548
1869	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66466951	66467048	66466963	66467048	66466655	66466827	1869	0,0,0,0	19,104,143,118	0,1,1,0	126,386,97,99	160	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.002,0.01,0.0	-0.003
1870	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66469513	66469603	66469525	66469603	66469207	66469296	1870	7,7,9,9	5,16,10,10	4,43,14,10	6,34,7,11	160	149	0.258664371777	1.0	0.566,0.289,0.456,0.456	0.383,0.541,0.651,0.458	-0.067
1871	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66475875	66476089	66476010	66476089	66469207	66469296	1871	34,88,96,100	1,0,0,0	103,310,76,107	0,0,0,0	283	149	1	1.0	0.947,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.013
1872	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66476625	66476754	66476628	66476754	66475875	66476089	1872	12,54,51,35	25,93,125,90	65,137,32,50	114,284,85,100	151	149	0.64462060466	1.0	0.321,0.364,0.287,0.277	0.36,0.322,0.271,0.33	-0.008
1873	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66504554	66504750	66504668	66504750	66502715	66502815	1873	37,130,175,133	0,1,0,0	119,376,98,103	0,0,0,0	262	149	1	1.0	1.0,0.987,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
1876	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29528799	29528903	29528799	29528822	29551764	29551904	1876	30,43,65,67	0,0,1,0	58,216,35,42	0,3,0,1	229	149	1	1.0	1.0,1.0,0.977,1.0	1.0,0.979,1.0,0.965	0.008
1877	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29528799	29528903	29528799	29528822	29566045	29566085	1877	13,17,40,35	0,0,0,0	30,113,19,20	1,0,0,0	229	149	1	1.0	1.0,1.0,1.0,1.0	0.951,1.0,1.0,1.0	0.012
1879	"ENSMUSG00000037313"	"Tacc3"	chr5	+	33829008	33829129	33829069	33829129	33828747	33828854	1879	5,8,22,6	0,1,1,0	12,29,7,10	0,1,0,1	209	149	1	1.0	1.0,0.851,0.94,1.0	1.0,0.954,1.0,0.877	-0.01
1880	"ENSMUSG00000031516"	"Dctn6"	chr8	-	34572139	34572252	34572139	34572193	34573495	34573560	1880	3,2,2,5	4,8,3,1	3,24,4,9	3,30,2,4	207	149	0.41994208131	1.0	0.351,0.153,0.324,0.783	0.419,0.365,0.59,0.618	-0.095
1881	"ENSMUSG00000087651"	"1500009L16Rik"	chr10	+	83595456	83595494	83595461	83595494	83593997	83594077	1881	10,20,30,11	0,5,4,5	14,76,17,22	5,19,3,1	153	149	0.725889630216	1.0	1.0,0.796,0.88,0.682	0.732,0.796,0.847,0.955	0.007
1882	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125114337	125114443	125114337	125114440	125114924	125115061	1882	12,33,29,3	3,21,3,0	14,91,21,23	3,20,4,9	151	149	0.869401194792	1.0	0.798,0.608,0.905,1.0	0.822,0.818,0.838,0.716	0.029
1883	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125118859	125119031	125118859	125119028	125119808	125119929	1883	0,7,3,0	17,56,35,7	0,14,0,3	14,120,26,28	151	149	0.669527245086	1.0	0.0,0.11,0.078,0.0	0.0,0.103,0.0,0.096	-0.003
1884	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125127974	125128182	125127974	125128122	125132796	125132939	1884	1,7,1,8	9,69,63,31	7,21,6,4	71,207,42,66	208	149	0.723557607424	1.0	0.074,0.068,0.011,0.156	0.066,0.068,0.093,0.042	0.01
1885	"ENSMUSG00000050106"	"Tmc8"	chr11	+	117674935	117675021	117674938	117675021	117674596	117674746	1885	2,1,0,3	4,4,1,3	1,8,1,1	0,11,5,1	151	149	0.566637505758	1.0	0.33,0.198,0.0,0.497	1.0,0.418,0.165,0.497	-0.264
1886	"ENSMUSG00000097222"	"Gata6os"	chr18	-	11049919	11050256	11049919	11050252	11050623	11050821	1886	7,12,15,1	0,3,3,0	7,49,16,14	2,8,1,1	152	149	0.661557457249	1.0	1.0,0.797,0.831,1.0	0.774,0.857,0.94,0.932	0.031
1887	"ENSMUSG00000097222"	"Gata6os"	chr18	-	11051257	11051635	11051257	11051341	11052474	11052878	1887	7,25,17,20	0,2,0,0	17,55,14,18	0,5,0,0	298	149	0.468312963945	1.0	1.0,0.862,1.0,1.0	1.0,0.846,1.0,1.0	0.004
1888	"ENSMUSG00000097222"	"Gata6os"	chr18	-	11051257	11051368	11051257	11051358	11052474	11052929	1888	1,7,4,6	0,0,0,2	3,16,7,7	1,4,1,0	158	149	0.0538823424505	0.645963386595	1.0,1.0,1.0,0.739	0.739,0.79,0.868,1.0	0.086
1889	"ENSMUSG00000030846"	"Tial1"	chr7	-	128048454	128048831	128048454	128048522	128049844	128049932	1889	10,25,20,14	10,11,19,22	19,81,17,10	18,54,19,14	298	149	0.927336134396	1.0	0.333,0.532,0.345,0.241	0.345,0.429,0.309,0.263	0.026
1890	"ENSMUSG00000030846"	"Tial1"	chr7	-	128050344	128050494	128050344	128050443	128056659	128056756	1890	4,24,31,19	43,108,100,128	13,40,20,18	93,283,86,71	199	149	0.463490896394	1.0	0.065,0.143,0.188,0.1	0.095,0.096,0.148,0.16	-0.001
1892	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46256829	46256955	46256858	46256955	46256431	46256555	1892	20,34,54,35	0,1,1,0	57,170,28,46	4,10,0,0	177	149	0.00395302994773	0.148845865388	1.0,0.966,0.978,1.0	0.923,0.935,1.0,1.0	0.021
1893	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207363	55207548	55207468	55207548	55206249	55206304	1893	50,39,51,35	0,0,1,1	55,160,32,37	3,2,2,0	253	149	0.137336155589	0.998486607899	1.0,1.0,0.968,0.954	0.915,0.979,0.904,1.0	0.031
1894	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207363	55207548	55207471	55207548	55206249	55206304	1894	50,43,51,35	0,0,0,0	55,160,33,38	0,0,0,1	256	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.957	0.011
1895	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207468	55207548	55207471	55207548	55206249	55206304	1895	0,4,1,1	0,0,0,0	3,2,3,1	0,0,0,1	151	149	1	1.0	NA,1.0,1.0,1.0	1.0,1.0,1.0,0.497	0.126
1896	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207363	55207548	55207468	55207548	55206757	55206844	1896	80,91,111,64	9,31,30,29	87,320,66,56	26,57,23,17	253	149	0.708477966187	1.0	0.84,0.634,0.685,0.565	0.663,0.768,0.628,0.66	0.001
1897	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207363	55207548	55207471	55207548	55206757	55206844	1897	80,95,111,64	3,4,7,7	87,320,67,57	3,48,7,3	256	149	0.0348801094611	0.502602894513	0.939,0.933,0.902,0.842	0.944,0.795,0.848,0.917	0.028
1898	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55207468	55207548	55207471	55207548	55206757	55206844	1898	9,35,30,29	3,4,7,7	26,57,24,18	3,48,7,3	151	149	0.159458230474	1.0	0.747,0.896,0.809,0.803	0.895,0.54,0.772,0.856	0.048
1900	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70368933	70369101	70368933	70369098	70369209	70369350	1900	0,2,2,0	7,1,1,1	0,2,3,0	3,13,8,5	151	149	0.709106554698	1.0	0.0,0.664,0.664,0.0	0.0,0.132,0.27,0.0	0.232
1901	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70368933	70369101	70368933	70369098	70369218	70369350	1901	0,15,15,5	19,50,52,17	13,37,7,10	32,135,24,36	151	149	0.347892142859	1.0	0.0,0.228,0.222,0.225	0.286,0.213,0.223,0.215	-0.065
1902	"ENSMUSG00000031667"	"Aktip"	chr8	-	91856227	91856471	91856227	91856433	91857668	91857780	1902	0,0,0,0	69,207,204,126	1,6,0,0	157,628,167,134	186	149	1	1.0	0.0,0.0,0.0,0.0	0.005,0.008,0.0,0.0	-0.003
1903	"ENSMUSG00000031667"	"Aktip"	chr8	-	91857668	91857780	91857668	91857776	91858550	91858631	1903	2,8,3,2	0,0,1,0	3,19,2,2	1,3,1,0	152	149	0.251440135353	1.0	1.0,1.0,0.746,1.0	0.746,0.861,0.662,1.0	0.119
1904	"ENSMUSG00000031667"	"Aktip"	chr8	-	91857668	91857780	91857668	91857776	91860161	91860400	1904	1,5,3,0	0,0,0,0	2,6,0,1	0,1,1,1	152	149	1	1.0	1.0,1.0,1.0,NA	1.0,0.855,0.0,0.495	0.412
1905	"ENSMUSG00000097462"	"9530026P05Rik"	chr6	+	93247837	93248124	93247933	93248124	93215150	93215325	1905	0,0,0,0	0,1,6,0	0,3,0,0	0,3,1,0	244	149	1	1.0	NA,0.0,0.0,NA	NA,0.379,0.0,NA	-0.19
1906	"ENSMUSG00000097462"	"9530026P05Rik"	chr6	+	93247837	93248124	93247933	93248124	93231694	93231878	1906	0,1,1,0	0,0,0,2	0,0,0,0	3,2,0,0	244	149	1	1.0	NA,1.0,1.0,0.0	0.0,0.0,NA,NA	0.667
1908	"ENSMUSG00000090231"	"Cfb"	chr17	-	35075855	35075921	35075855	35075905	35075979	35076112	1908	0,0,0,0	16,10,30,15	1,4,0,0	13,61,7,24	164	149	0.355815448941	1.0	0.0,0.0,0.0,0.0	0.065,0.056,0.0,0.0	-0.03
1910	"ENSMUSG00000026798"	"Coq4"	chr2	+	29685392	29685522	29685395	29685522	29680468	29680571	1910	58,62,68,51	6,3,4,5	53,201,40,56	9,18,1,3	151	149	0.56323643306	1.0	0.905,0.953,0.944,0.91	0.853,0.917,0.975,0.949	0.005
1911	"ENSMUSG00000026798"	"Coq4"	chr2	+	29685841	29686041	29685947	29686041	29685392	29685522	1911	0,1,0,0	50,50,84,58	1,4,0,0	84,204,44,56	254	149	1	1.0	0.0,0.012,0.0,0.0	0.007,0.011,0.0,0.0	-0.001
1912	"ENSMUSG00000021477"	"Ctsl"	chr13	-	64514681	64514906	64514681	64514738	64515673	64515820	1912	735,939,1312,1062	0,0,0,0	1312,3466,857,934	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.998,1.0	0.0
1913	"ENSMUSG00000025437"	"Usp33"	chr3	+	152064272	152064335	152064277	152064335	152063782	152063836	1913	13,58,61,49	0,0,2,0	54,191,50,47	0,2,0,0	153	149	1	1.0	1.0,1.0,0.967,1.0	1.0,0.989,1.0,1.0	-0.005
1914	"ENSMUSG00000025437"	"Usp33"	chr3	+	152080527	152080622	152080551	152080622	152080256	152080426	1914	18,45,65,51	2,16,14,12	48,165,41,33	14,39,10,16	172	149	0.457814597672	1.0	0.886,0.709,0.801,0.786	0.748,0.786,0.78,0.641	0.057
1915	"ENSMUSG00000029547"	"Ints1"	chr5	-	139757291	139757484	139757291	139757478	139757570	139757676	1915	3,15,20,3	13,20,22,5	13,44,9,17	15,80,16,10	154	149	0.535984474909	1.0	0.183,0.421,0.468,0.367	0.456,0.347,0.352,0.622	-0.084
1916	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41769596	41769788	41769596	41769743	41770769	41770835	1916	1,3,3,9	0,1,1,0	3,13,3,1	3,10,1,0	193	149	2.90804997312e-05	0.0109342678989	1.0,0.698,0.698,1.0	0.436,0.501,0.698,1.0	0.19
1917	"ENSMUSG00000031351"	"Zfp185"	chrX	+	72045010	72045052	72045013	72045052	72044593	72044677	1917	3,5,7,0	0,0,1,3	0,4,1,0	0,1,0,1	151	149	1	1.0	1.0,1.0,0.874,0.0	NA,0.798,1.0,0.0	0.119
1925	"ENSMUSG00000033880"	"Lgals3bp"	chr11	-	118288946	118289397	118288946	118289078	118290553	118290627	1925	77,117,194,87	0,0,0,0	126,370,66,106	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.995,1.0,1.0	0.001
