ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1405	"ENSMUSG00000040147"	"Maob"	chrX	-	16600312	16600462	16600312	16600356	16602210	16602352	1405	663,536,586,583	4,5,2,1	444,365,488,1169	1,1,0,0	254	149	1	1.0	0.99,0.984,0.994,0.997	0.996,0.995,1.0,1.0	-0.007
1407	"ENSMUSG00000098950"	"Gm28036"	chr2	-	155968238	155968322	155968238	155968254	155968930	155969012	1407	1019,792,821,852	1,1,1,0	709,422,810,1169	1,2,0,2	216	149	1	1.0	0.999,0.998,0.998,1.0	0.998,0.993,1.0,0.998	0.002
1412	"ENSMUSG00000016756"	"Cmah"	chr13	+	24601203	24601407	24601206	24601407	24600883	24600993	1412	0,0,1,0	4,2,1,2	0,0,0,0	0,0,0,4	151	149	1	1.0	0.0,0.0,0.497,0.0	NA,NA,NA,0.0	0.124
1414	"ENSMUSG00000028514"	"Usp24"	chr4	+	106216209	106216371	106216212	106216371	106215596	106215671	1414	0,0,1,0	116,89,98,73	0,0,1,0	67,35,73,95	151	149	1	1.0	0.0,0.0,0.01,0.0	0.0,0.0,0.013,0.0	-0.001
1416	"ENSMUSG00000018750"	"Zbtb4"	chr11	+	69666627	69667715	69666687	69667715	69666201	69666268	1416	4,3,0,1	66,33,30,25	1,1,0,1	25,27,44,33	208	149	0.247658983519	1.0	0.042,0.061,0.0,0.028	0.028,0.026,0.0,0.021	0.014
1418	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21899146	21899200	21899146	21899195	21899341	21899571	1418	22,7,8,10	2,0,0,0	12,6,11,10	2,1,1,3	153	149	0.00511784530303	0.206548511381	0.915,1.0,1.0,1.0	0.854,0.854,0.915,0.764	0.132
1419	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21899146	21899200	21899146	21899195	21900144	21900255	1419	6,3,1,2	1,0,0,0	2,1,1,2	0,0,0,0	153	149	1	1.0	0.854,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.036
1420	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91314936	91316186	91314936	91315063	91318328	91318385	1420	172,136,132,116	1,2,1,3	89,62,122,159	0,0,0,2	298	149	0.540647011259	1.0	0.989,0.971,0.985,0.951	1.0,1.0,1.0,0.975	-0.02
1421	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91316066	91316186	91316066	91316168	91318328	91318385	1421	189,152,159,135	21,19,8,17	93,72,126,176	10,13,12,18	166	149	0.670761459747	1.0	0.89,0.878,0.947,0.877	0.893,0.833,0.904,0.898	0.016
1432	"ENSMUSG00000053158"	"Fes"	chr7	-	80029358	80029482	80029358	80029452	80029565	80029660	1432	80,92,74,68	2,2,3,2	40,31,49,83	1,1,3,1	178	149	0.676642842865	1.0	0.971,0.975,0.954,0.966	0.971,0.963,0.932,0.986	0.003
1433	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032144	80032060	80032138	80032268	80032455	1433	35,22,13,23	0,0,0,1	14,7,12,10	0,0,1,0	154	149	1	1.0	1.0,1.0,1.0,0.957	1.0,1.0,0.921,1.0	0.009
1434	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032179	80032060	80032138	80032268	80032455	1434	22,21,9,8	0,0,0,1	4,11,8,5	0,0,1,0	189	149	1	1.0	1.0,1.0,1.0,0.863	1.0,1.0,0.863,1.0	0.0
1435	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032179	80032060	80032144	80032268	80032455	1435	12,17,8,8	25,18,12,23	3,8,5,4	13,4,9,9	183	149	0.897521716952	1.0	0.281,0.435,0.352,0.221	0.158,0.62,0.311,0.266	-0.016
1436	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70984171	70984392	70984174	70984392	70983834	70983923	1436	642,399,385,360	167,112,121,101	259,265,395,313	78,63,110,87	151	149	0.766483869497	1.0	0.791,0.779,0.758,0.779	0.766,0.806,0.78,0.78	-0.006
1437	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70987037	70987264	70987132	70987264	70986766	70986844	1437	10,6,11,6	753,507,540,458	1,1,7,18	313,232,439,517	243	149	0.828418118744	1.0	0.008,0.007,0.012,0.008	0.002,0.003,0.01,0.021	-0.0
1443	"ENSMUSG00000019478"	"Rab4a"	chr8	+	124556971	124557126	124557009	124557126	124555734	124555797	1443	74,62,78,81	3,6,0,5	55,48,56,88	0,0,0,3	186	149	0.00207601843062	0.13663395148	0.952,0.892,1.0,0.928	1.0,1.0,1.0,0.959	-0.047
1444	"ENSMUSG00000021720"	"Rnf180"	chr13	-	105388759	105388858	105388759	105388855	105407412	105407547	1444	1,1,1,0	8,4,2,4	1,0,0,0	0,2,2,2	151	149	1	1.0	0.11,0.198,0.33,0.0	1.0,0.0,0.0,0.0	-0.09
1445	"ENSMUSG00000044876"	"Zfp444"	chr7	+	6186788	6187201	6186860	6187201	6176980	6177100	1445	0,2,2,0	9,2,11,2	3,0,0,0	1,6,6,11	220	149	0.684282762647	1.0	0.0,0.404,0.11,0.0	0.67,0.0,0.0,0.0	-0.039
1446	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108252260	108252396	108252291	108252396	108252131	108252184	1446	0,2,2,1	41,35,28,33	2,2,3,1	22,23,34,70	179	149	0.265282859793	1.0	0.0,0.045,0.056,0.025	0.07,0.067,0.068,0.012	-0.023
1455	"ENSMUSG00000027652"	"Ralgapb"	chr2	+	158292096	158292230	158292108	158292230	158290239	158290369	1455	17,16,18,22	59,54,47,42	16,10,12,26	51,50,48,81	160	149	0.201523458393	1.0	0.212,0.216,0.263,0.328	0.226,0.157,0.189,0.23	0.054
1456	"ENSMUSG00000030435"	"U2af2"	chr7	+	5070352	5070646	5070542	5070646	5069401	5069537	1456	1,0,0,1	6,7,1,1	1,1,0,6	0,1,2,0	298	149	0.0140630450691	0.371368560528	0.077,0.0,0.0,0.333	1.0,0.333,0.0,1.0	-0.481
1460	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51895736	51895919	51895739	51895919	51895067	51895244	1460	3,4,0,0	10,6,6,4	1,0,0,3	7,2,4,8	151	149	0.0132810082503	0.360956400943	0.228,0.397,0.0,0.0	0.124,0.0,0.0,0.27	0.058
1461	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51975197	51975317	51975200	51975317	51931387	51931447	1461	8,12,7,5	1,1,0,0	4,3,1,3	0,0,0,0	151	149	1	1.0	0.888,0.922,1.0,1.0	1.0,1.0,1.0,1.0	-0.047
1462	"ENSMUSG00000032086"	"Bace1"	chr9	+	45767385	45767523	45767460	45767523	45765924	45765953	1462	67,55,50,73	0,0,0,0	53,39,52,83	0,0,1,0	223	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.972,1.0	0.007
1463	"ENSMUSG00000032086"	"Bace1"	chr9	+	45767385	45767523	45767460	45767523	45765924	45766141	1463	164,110,106,130	5,0,0,0	125,81,104,185	0,1,1,0	223	149	1	1.0	0.956,1.0,1.0,1.0	1.0,0.982,0.986,1.0	-0.003
1464	"ENSMUSG00000037138"	"Aff3"	chr1	-	38291721	38291762	38291721	38291759	38308790	38308842	1464	4,5,4,12	2,3,3,1	1,0,1,7	0,0,0,2	151	149	1	1.0	0.664,0.622,0.568,0.922	1.0,NA,1.0,0.775	-0.231
1466	"ENSMUSG00000034653"	"Ythdc2"	chr18	+	45010684	45010862	45010710	45010862	45005907	45006200	1466	27,25,25,28	0,0,1,0	31,16,23,18	0,0,2,2	174	149	0.851021931762	1.0	1.0,1.0,0.955,1.0	1.0,1.0,0.908,0.885	0.04
1468	"ENSMUSG00000019823"	"Mical1"	chr10	+	41355321	41355495	41355390	41355495	41354958	41355063	1468	7,1,12,3	9,11,10,9	3,1,4,7	12,9,7,16	217	149	0.272348616429	1.0	0.348,0.059,0.452,0.186	0.147,0.071,0.282,0.231	0.078
1471	"ENSMUSG00000002395"	"Use1"	chr8	+	71820141	71820337	71820287	71820337	71819860	71820013	1471	285,214,273,207	347,290,296,236	162,116,137,250	200,140,247,304	294	149	0.227620286103	1.0	0.294,0.272,0.319,0.308	0.291,0.296,0.219,0.294	0.023
1472	"ENSMUSG00000002395"	"Use1"	chr8	+	71820287	71820492	71820413	71820492	71819860	71820013	1472	364,309,305,248	3,2,3,1	211,146,265,336	4,1,6,6	274	149	0.0212016645613	0.460409751235	0.985,0.988,0.982,0.993	0.966,0.988,0.96,0.968	0.017
1473	"ENSMUSG00000002395"	"Use1"	chr8	+	71821493	71821947	71821775	71821947	71821193	71821206	1473	1353,1057,1066,988	0,0,0,0	776,515,728,1102	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.997,1.0	0.001
1476	"ENSMUSG00000061322"	"Dnai1"	chr4	+	41632139	41632488	41632388	41632488	41631643	41631787	1476	18,28,21,14	0,0,0,1	16,11,17,19	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.875	1.0,1.0,1.0,1.0	-0.031
1479	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153405	27153509	27153427	27153509	27153167	27153342	1479	9,2,3,3	118,89,97,107	1,0,0,8	59,49,93,133	170	149	0.157443737219	1.0	0.063,0.019,0.026,0.024	0.015,0.0,0.0,0.05	0.017
1480	"ENSMUSG00000024193"	"Phf1"	chr17	+	27154027	27154128	27154038	27154128	27153604	27153700	1480	102,58,80,60	8,2,1,2	49,54,67,92	2,0,2,2	159	149	0.0726693690158	0.770976189783	0.923,0.965,0.987,0.966	0.958,1.0,0.969,0.977	-0.016
1481	"ENSMUSG00000024193"	"Phf1"	chr17	+	27154723	27155016	27154892	27155016	27154513	27154609	1481	54,51,50,66	0,0,0,1	42,42,38,94	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.971	1.0,1.0,1.0,1.0	-0.007
1482	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155485	27155654	27155097	27155165	1482	67,72,78,61	0,0,0,0	66,49,70,119	0,0,4,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.897,1.0	0.026
1483	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155485	27155654	27155496	27155654	27155260	27155365	1483	42,36,38,52	21,17,17,20	18,26,28,32	31,6,20,21	159	149	0.172264614796	1.0	0.652,0.665,0.677,0.709	0.352,0.802,0.567,0.588	0.099
1484	"ENSMUSG00000024193"	"Phf1"	chr17	+	27156027	27156108	27156030	27156108	27155744	27155839	1484	123,85,45,38	7,4,1,5	31,37,60,55	1,1,3,2	151	149	0.12732775433	0.981826521122	0.945,0.954,0.978,0.882	0.968,0.973,0.952,0.964	-0.024
1487	"ENSMUSG00000020153"	"Ndufs7"	chr10	+	80088907	80088991	80088912	80088991	80088230	80088267	1487	1526,842,659,674	3,5,3,2	487,560,709,489	2,4,5,6	153	149	1	1.0	0.998,0.994,0.995,0.997	0.996,0.993,0.993,0.988	0.004
1489	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33021353	33021656	33021501	33021656	33021056	33021087	1489	1,1,1,1	0,1,0,0	0,0,0,0	0,0,0,1	296	149	1	1.0	1.0,0.335,1.0,1.0	NA,NA,NA,0.0	0.834
1490	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33021920	33022043	33021923	33022043	33021120	33021165	1490	2,3,3,1	0,1,0,0	2,2,1,0	0,0,0,0	151	149	1	1.0	1.0,0.747,1.0,1.0	1.0,1.0,1.0,NA	-0.063
1491	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094864	33095048	33094891	33095048	33091293	33091359	1491	5,5,3,9	37,32,17,29	6,5,5,9	27,30,19,37	175	149	0.637595511138	1.0	0.103,0.117,0.131,0.209	0.159,0.124,0.183,0.172	-0.02
1492	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094864	33095048	33094986	33095048	33091293	33091359	1492	33,28,29,43	2,0,1,0	39,20,18,69	0,0,0,0	270	149	1	1.0	0.901,1.0,0.941,1.0	1.0,1.0,1.0,1.0	-0.039
1493	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094891	33095048	33094986	33095048	33091293	33091359	1493	65,55,43,63	2,0,1,0	60,45,32,97	0,0,0,0	243	149	1	1.0	0.952,1.0,0.963,1.0	1.0,1.0,1.0,1.0	-0.021
1495	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103230302	103233228	103230302	103232512	103233478	103233638	1495	313,258,263,219	54,48,61,49	183,127,232,337	43,28,64,58	298	149	0.493099368921	1.0	0.743,0.729,0.683,0.691	0.68,0.694,0.644,0.744	0.021
1496	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103233478	103233638	103233478	103233632	103237074	103237217	1496	69,79,89,68	10,24,13,9	73,31,79,98	15,5,19,3	154	149	0.386801319684	1.0	0.87,0.761,0.869,0.88	0.825,0.857,0.801,0.969	-0.018
1497	"ENSMUSG00000028975"	"Pex14"	chr4	-	149051980	149055092	149051980	149052083	149068493	149068622	1497	93,72,58,52	0,0,1,0	57,32,71,45	0,0,0,2	298	149	1	1.0	1.0,1.0,0.967,1.0	1.0,1.0,1.0,0.918	0.012
1499	"ENSMUSG00000024588"	"Fech"	chr18	-	64590335	64591785	64590335	64591288	64594591	64594756	1499	607,516,641,552	0,0,0,0	466,353,500,918	1,0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0	0.996,1.0,1.0,0.998	0.002
1502	"ENSMUSG00000024588"	"Fech"	chr18	-	64608127	64608371	64608127	64608276	64611721	64611841	1502	1,0,0,1	1195,1074,1147,1067	0,0,0,0	824,519,883,1307	243	149	1	1.0	0.001,0.0,0.0,0.001	0.0,0.0,0.0,0.0	0.001
1504	"ENSMUSG00000027291"	"Vps39"	chr2	-	120155866	120156222	120155866	120156008	120156486	120156630	1504	0,0,1,0	110,101,93,78	0,0,0,0	72,39,71,117	298	149	1	1.0	0.0,0.0,0.005,0.0	0.0,0.0,0.0,0.0	0.001
1505	"ENSMUSG00000026131"	"Dst"	chr1	+	34206019	34206172	34206022	34206172	34205260	34205386	1505	235,186,195,161	1,2,0,1	108,88,139,176	0,1,0,0	151	149	1	1.0	0.996,0.989,1.0,0.994	1.0,0.989,1.0,1.0	-0.002
1508	"ENSMUSG00000070000"	"Fcho1"	chr8	-	72173895	72173948	72173895	72173944	72174462	72174503	1508	3,0,0,1	0,1,0,0	0,3,0,1	0,0,0,2	152	149	1	1.0	1.0,0.0,NA,1.0	NA,1.0,NA,0.329	0.002
1509	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027806	93028093	93027953	93028093	93027241	93027323	1509	43,10,22,18	41,21,9,18	12,9,13,21	5,7,17,13	295	149	0.524758333501	1.0	0.346,0.194,0.553,0.336	0.548,0.394,0.279,0.449	-0.06
1510	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027806	93028093	93027956	93028093	93027241	93027323	1510	43,10,22,18	55,29,40,29	12,9,13,21	17,13,22,34	298	149	0.93913470192	1.0	0.281,0.147,0.216,0.237	0.261,0.257,0.228,0.236	-0.025
1511	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027953	93028093	93027956	93028093	93027241	93027323	1511	41,21,9,18	55,29,40,29	5,7,17,13	17,13,22,34	151	149	0.59797997313	1.0	0.424,0.417,0.182,0.38	0.225,0.347,0.433,0.274	0.031
1512	"ENSMUSG00000057594"	"Arl16"	chr11	-	120357479	120357593	120357479	120357558	120358007	120358066	1512	54,35,52,24	6,2,0,2	14,21,13,25	0,0,1,0	183	149	0.00413216939779	0.178559804886	0.88,0.934,1.0,0.907	1.0,1.0,0.914,1.0	-0.048
1513	"ENSMUSG00000055204"	"Ankrd17"	chr5	-	90426101	90426250	90426101	90426247	90430709	90431462	1513	47,25,43,38	20,8,4,6	42,12,28,48	9,9,14,17	151	149	0.109472735378	0.925103496321	0.699,0.755,0.914,0.862	0.822,0.568,0.664,0.736	0.11
1514	"ENSMUSG00000055204"	"Ankrd17"	chr5	-	90426101	90426250	90426101	90426247	90432899	90433002	1514	58,67,66,43	9,15,10,15	47,37,50,80	12,3,9,17	151	149	0.665635580267	1.0	0.864,0.815,0.867,0.739	0.794,0.924,0.846,0.823	-0.026
1515	"ENSMUSG00000036046"	"5031439G07Rik"	chr15	-	84834812	84837522	84834812	84834975	84838102	84838243	1515	82,88,73,67	1,0,0,0	57,44,67,92	0,0,0,0	298	149	1	1.0	0.976,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
1516	"ENSMUSG00000019738"	"Polr2i"	chr7	+	29932116	29932248	29932174	29932248	29931906	29931961	1516	3,1,5,0	427,356,353,326	1,0,0,2	239,184,260,421	206	149	1	1.0	0.005,0.002,0.01,0.0	0.003,0.0,0.0,0.003	0.003
1517	"ENSMUSG00000031209"	"Heph"	chrX	+	95541453	95541662	95541579	95541662	95529832	95529964	1517	13,6,10,8	0,1,0,0	10,3,7,17	0,0,3,1	274	149	0.462220429105	1.0	1.0,0.765,1.0,1.0	1.0,1.0,0.559,0.902	0.076
1518	"ENSMUSG00000020128"	"Vps54"	chr11	+	21214629	21214871	21214665	21214871	21213198	21213354	1518	20,13,16,27	39,40,50,31	12,5,18,28	22,18,42,68	184	149	0.605808565227	1.0	0.293,0.208,0.206,0.414	0.306,0.184,0.258,0.25	0.031
1519	"ENSMUSG00000029563"	"Foxp2"	chr6	+	15377868	15378087	15377886	15378087	15376687	15376825	1519	0,0,0,0	3,0,0,0	0,0,0,2	3,0,3,3	166	149	1	1.0	0.0,NA,NA,NA	0.0,NA,0.0,0.374	-0.125
1520	"ENSMUSG00000029563"	"Foxp2"	chr6	+	15377868	15378087	15377949	15378087	15376687	15376825	1520	0,0,0,2	0,0,0,0	3,0,0,2	0,0,1,0	229	149	1	1.0	NA,NA,NA,1.0	1.0,NA,0.0,1.0	0.333
1521	"ENSMUSG00000029563"	"Foxp2"	chr6	+	15377886	15378087	15377949	15378087	15376687	15376825	1521	3,0,0,2	0,0,0,0	6,0,3,3	0,0,1,0	211	149	1	1.0	1.0,NA,NA,1.0	1.0,NA,0.679,1.0	0.107
1523	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257	1523	222,184,212,209	1453,1154,1321,1154	146,112,158,264	988,697,1161,1745	205	149	0.296153736129	1.0	0.1,0.104,0.104,0.116	0.097,0.105,0.09,0.099	0.008
1524	"ENSMUSG00000046822"	"Slc39a3"	chr10	-	80870751	80870843	80870751	80870839	80872821	80873084	1524	5,0,1,0	1,0,1,0	0,0,0,0	0,2,0,1	152	149	1	1.0	0.831,NA,0.495,NA	NA,0.0,NA,0.0	0.663
1525	"ENSMUSG00000105168"	"Gm30735"	chr3	+	53634521	53634751	53634600	53634751	53633027	53633088	1525	4,12,7,3	25,39,24,18	11,2,5,7	15,7,16,17	227	149	0.0920198991077	0.853928694973	0.095,0.168,0.161,0.099	0.325,0.158,0.17,0.213	-0.086
1526	"ENSMUSG00000056234"	"Ncoa4"	chr14	+	31896346	31896490	31896349	31896490	31895357	31895447	1526	114,128,127,117	29,27,23,14	88,44,98,144	38,13,11,23	151	149	0.44456610418	1.0	0.795,0.824,0.845,0.892	0.696,0.77,0.898,0.861	0.033
1528	"ENSMUSG00000030084"	"Plxna1"	chr6	-	89299712	89299903	89299712	89299837	89300217	89300314	1528	132,77,74,97	0,0,0,0	56,50,88,95	1,2,0,0	214	149	1	1.0	1.0,1.0,1.0,1.0	0.975,0.946,1.0,1.0	0.02
1529	"ENSMUSG00000035266"	"Helq"	chr5	-	100916147	100916565	100916147	100916321	100918263	100918362	1529	0,0,1,0	13,7,14,11	1,0,0,1	9,2,13,13	298	149	1	1.0	0.0,0.0,0.034,0.0	0.053,0.0,0.0,0.037	-0.014
1530	"ENSMUSG00000027469"	"Tpx2"	chr2	+	152709103	152709277	152709106	152709277	152696840	152696922	1530	7,1,2,2	1,0,4,0	0,0,6,0	0,0,1,0	151	149	1	1.0	0.874,1.0,0.33,1.0	NA,NA,0.856,NA	-0.055
1531	"ENSMUSG00000027469"	"Tpx2"	chr2	+	152709103	152709277	152709106	152709277	152696840	152696935	1531	0,0,1,1	0,0,2,0	1,0,2,0	0,0,0,0	151	149	1	1.0	NA,NA,0.33,1.0	1.0,NA,1.0,NA	-0.335
1532	"ENSMUSG00000040350"	"Trim7"	chr11	+	48736258	48736493	48736262	48736493	48729663	48729759	1532	0,2,0,1	91,52,49,43	1,0,0,1	51,27,45,68	152	149	1	1.0	0.0,0.036,0.0,0.022	0.019,0.0,0.0,0.014	0.006
1533	"ENSMUSG00000030826"	"Bcat2"	chr7	+	45234534	45234654	45234549	45234654	45234340	45234451	1533	567,468,490,461	0,0,1,2	353,252,437,680	3,0,1,0	163	149	1	1.0	1.0,1.0,0.998,0.995	0.991,1.0,0.998,1.0	0.001
1534	"ENSMUSG00000039156"	"Stim2"	chr5	+	54268213	54268452	54268351	54268452	54267878	54267979	1534	66,55,39,38	0,0,0,0	28,20,37,64	0,6,0,2	286	149	0.0124004084996	0.349006233956	1.0,1.0,1.0,1.0	1.0,0.635,1.0,0.943	0.106
1538	"ENSMUSG00000007610"	"Gtpbp3"	chr8	+	71942068	71942158	71942071	71942158	71941714	71941962	1538	0,0,0,0	37,15,21,17	0,0,1,1	17,11,15,10	151	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.062,0.09	-0.038
1539	"ENSMUSG00000007610"	"Gtpbp3"	chr8	+	71943298	71943611	71943538	71943611	71942978	71943181	1539	4,4,4,4	43,37,42,38	4,2,3,1	31,22,23,28	298	149	0.641496934609	1.0	0.044,0.051,0.045,0.05	0.061,0.043,0.061,0.018	0.002
1542	"ENSMUSG00000020608"	"Smc6"	chr12	+	11347103	11347286	11347150	11347286	11344923	11345084	1542	2,0,0,0	91,96,73,93	0,0,0,0	68,63,65,137	195	149	1	1.0	0.017,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.004
1544	"ENSMUSG00000064302"	"Clasp1"	chr1	+	118470831	118471076	118470834	118471076	118466995	118467099	1544	83,87,90,73	1,2,3,6	59,30,72,115	0,7,1,6	151	149	0.5086064977	1.0	0.988,0.977,0.967,0.923	1.0,0.809,0.986,0.95	0.027
1545	"ENSMUSG00000064302"	"Clasp1"	chr1	+	118470831	118471076	118470834	118471076	118469404	118469428	1545	713,586,511,578	9,18,8,17	470,286,524,854	17,4,14,28	151	149	0.145247855589	1.0	0.987,0.97,0.984,0.971	0.965,0.986,0.974,0.968	0.005
1547	"ENSMUSG00000004221"	"Ikbkg"	chrX	+	73480769	73480888	73480772	73480888	73477408	73477620	1547	130,108,117,105	28,7,28,22	85,67,105,158	9,9,15,35	151	149	0.538245902943	1.0	0.821,0.938,0.805,0.825	0.903,0.88,0.874,0.817	-0.021
1549	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83132051	83132222	83132051	83132118	83132459	83132522	1549	2,0,0,3	2,3,3,11	0,0,0,0	8,1,4,3	252	149	0.289661984034	1.0	0.372,0.0,0.0,0.139	0.0,0.0,0.0,0.0	0.128
1551	"ENSMUSG00000021431"	"Snrnp48"	chr13	+	38398580	38400489	38400300	38400489	38395042	38395117	1551	21,27,23,21	45,38,35,32	10,11,11,33	42,34,32,48	298	149	0.052241087648	0.670630361566	0.189,0.262,0.247,0.247	0.106,0.139,0.147,0.256	0.074
1552	"ENSMUSG00000007817"	"Zmiz1"	chr14	+	25647140	25647431	25647158	25647431	25646082	25646281	1552	23,10,9,7	29,5,16,19	9,6,9,6	7,8,12,12	166	149	0.920921896943	1.0	0.416,0.642,0.336,0.249	0.536,0.402,0.402,0.31	-0.002
1555	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047612	62047775	62047673	62047775	62047315	62047397	1555	2,0,0,0	0,0,0,0	0,0,0,1	6,0,0,0	209	149	1	1.0	1.0,NA,NA,NA	0.0,NA,NA,1.0	0.5
1556	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047612	62047775	62047676	62047775	62047315	62047397	1556	2,0,0,0	0,0,0,0	0,0,0,1	0,0,0,2	212	149	1	1.0	1.0,NA,NA,NA	NA,NA,NA,0.26	0.74
1571	"ENSMUSG00000038618"	"Rassf7"	chr7	+	140796912	140797625	140796941	140797625	140796633	140796764	1571	2,1,1,4	0,0,0,0	0,1,1,3	0,0,0,1	177	149	1	1.0	1.0,1.0,1.0,1.0	NA,1.0,1.0,0.716	0.095
1573	"ENSMUSG00000099481"	"Xndc1"	chr7	+	101720393	101720568	101720425	101720568	101714799	101715149	1573	1,0,2,0	0,0,0,0	0,1,3,0	0,0,1,0	180	149	1	1.0	1.0,NA,1.0,NA	NA,1.0,0.713,NA	0.143
1574	"ENSMUSG00000099481"	"Xndc1"	chr7	+	101720393	101720568	101720425	101720568	101719103	101719198	1574	13,13,16,17	4,0,4,2	11,8,13,30	4,0,2,7	180	149	0.628790279123	1.0	0.729,1.0,0.768,0.876	0.695,1.0,0.843,0.78	0.014
1575	"ENSMUSG00000002249"	"Tead3"	chr17	-	28552479	28552653	28552479	28552648	28552764	28552910	1575	73,33,44,43	5,1,3,0	18,16,36,37	1,3,4,3	153	149	0.115516632982	0.944895135558	0.934,0.97,0.935,1.0	0.946,0.839,0.898,0.923	0.058
1576	"ENSMUSG00000026632"	"Tatdn3"	chr1	-	190781478	190781559	190781478	190781556	190785056	190785169	1576	18,14,7,13	17,13,24,25	5,12,14,26	15,15,32,19	151	149	0.9558277541	1.0	0.511,0.515,0.223,0.339	0.248,0.441,0.302,0.575	0.006
1577	"ENSMUSG00000026632"	"Tatdn3"	chr1	-	190781478	190781559	190781478	190781556	190787052	190787108	1577	6,6,6,6	2,4,3,1	1,1,0,14	2,0,1,1	151	149	0.141919269069	1.0	0.747,0.597,0.664,0.856	0.33,1.0,0.0,0.932	0.15
1578	"ENSMUSG00000054499"	"Dedd2"	chr7	-	24918225	24918592	24918225	24918456	24919188	24919352	1578	4,1,2,2	0,0,0,1	2,2,4,2	1,2,1,0	284	149	0.467902989292	1.0	1.0,1.0,1.0,0.512	0.512,0.344,0.677,1.0	0.245
1579	"ENSMUSG00000054499"	"Dedd2"	chr7	-	24918225	24918592	24918225	24918456	24919211	24919284	1579	29,5,19,3	6,0,4,6	7,3,10,2	1,2,0,1	284	149	0.0734967069242	0.77443081828	0.717,1.0,0.714,0.208	0.786,0.44,1.0,0.512	-0.025
1580	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76044245	76044507	76044245	76044417	76045171	76045308	1580	2,6,3,3	58,38,37,38	4,0,1,0	36,22,57,49	238	149	0.00978856796124	0.303445606798	0.021,0.09,0.048,0.047	0.065,0.0,0.011,0.0	0.033
1581	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76061121	76061304	76061121	76061299	76062023	76062149	1581	62,65,57,47	5,1,0,1	45,33,52,59	0,0,1,2	153	149	0.78843691474	1.0	0.924,0.984,1.0,0.979	1.0,1.0,0.981,0.966	-0.015
1583	"ENSMUSG00000039671"	"Zmynd8"	chr2	-	165687940	165688159	165687940	165688084	165693919	165694068	1583	79,63,79,72	56,48,36,45	73,50,67,142	50,26,43,66	223	149	0.499702791715	1.0	0.485,0.467,0.595,0.517	0.494,0.562,0.51,0.59	-0.023
1585	"ENSMUSG00000053024"	"Cntn2"	chr1	-	132446399	132446634	132446399	132446575	132446906	132446977	1585	12,10,5,1	0,2,0,0	6,5,1,19	0,0,0,0	207	149	1	1.0	1.0,0.783,1.0,1.0	1.0,1.0,1.0,1.0	-0.054
