ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1114	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548254	28547940	28548021	28548347	28548496	1114	63,38,16,26	2542,1778,1565,1421	27,13,29,31	1159,912,1298,1384	298	149	1	1.0	0.012,0.011,0.005,0.009	0.012,0.007,0.011,0.011	-0.001
1116	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96140794	96140937	96140794	96140857	96155891	96155995	1116	0,4,0,0	1,0,1,0	0,1,0,0	0,0,0,1	228	149	1	1.0	0.0,1.0,0.0,NA	NA,1.0,NA,0.0	-0.167
1117	"ENSMUSG00000059810"	"Rgs3"	chr4	+	62543333	62543439	62543333	62543414	62543978	62544330	1117	79,54,61,56	1,1,1,0	49,42,65,46	1,0,0,0	173	149	1	1.0	0.986,0.979,0.981,1.0	0.977,1.0,1.0,1.0	-0.008
1118	"ENSMUSG00000037236"	"Matr3"	chr18	+	35712318	35712371	35712318	35712363	35714222	35714348	1118	453,408,391,486	1,2,0,0	320,218,418,694	1,0,1,2	156	149	1	1.0	0.998,0.995,1.0,1.0	0.997,1.0,0.998,0.997	0.0
1120	"ENSMUSG00000037965"	"Zc3h7a"	chr16	-	10963043	10963149	10963105	10963149	10959526	10959635	1120	114,108,79,103	19,29,17,19	98,52,77,126	17,7,16,33	210	149	0.924582424521	1.0	0.81,0.725,0.767,0.794	0.804,0.841,0.773,0.73	-0.013
1122	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78481341	78481533	78481341	78481419	78486892	78486975	1122	0,1,1,0	36,20,22,22	0,0,2,0	10,3,10,15	262	149	1	1.0	0.0,0.028,0.025,0.0	0.0,0.0,0.102,0.0	-0.012
1124	"ENSMUSG00000032041"	"Tirap"	chr9	-	35110506	35110615	35110516	35110615	35102869	35102992	1124	14,12,10,5	19,9,5,5	5,9,7,10	8,3,1,13	158	149	0.541759494471	1.0	0.41,0.557,0.654,0.485	0.371,0.739,0.868,0.42	-0.073
1125	"ENSMUSG00000047193"	"Dync2h1"	chr9	-	7101304	7101600	7101491	7101600	7101073	7101187	1125	2,0,0,0	4,10,9,5	0,0,0,0	4,3,5,9	298	149	1	1.0	0.2,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.05
1127	"ENSMUSG00000062198"	"2700097O09Rik"	chr12	-	55106159	55106363	55106241	55106363	55104026	55104137	1127	27,18,37,10	79,66,89,57	16,12,13,30	47,30,38,82	230	149	0.519827153011	1.0	0.181,0.15,0.212,0.102	0.181,0.206,0.181,0.192	-0.029
1128	"ENSMUSG00000050605"	"Zfp61"	chr7	-	23996997	23997163	23997053	23997163	23995403	23995449	1128	6,10,9,6	0,0,0,0	9,7,8,13	0,0,1,0	204	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.854,1.0	0.036
1131	"ENSMUSG00000023262"	"Acy1"	chr9	-	106312163	106312368	106312294	106312368	106311883	106312028	1131	81,43,51,58	0,0,0,1	50,28,37,70	0,0,0,0	279	149	1	1.0	1.0,1.0,1.0,0.969	1.0,1.0,1.0,1.0	-0.008
1134	"ENSMUSG00000060600"	"Eno3"	chr11	+	70548027	70548105	70548027	70548093	70548697	70548784	1134	196,140,153,122	2118,1552,1748,1651	125,66,119,173	1208,874,1417,1903	160	149	0.764945068116	1.0	0.079,0.077,0.075,0.064	0.088,0.066,0.073,0.078	-0.003
1135	"ENSMUSG00000060600"	"Eno3"	chr11	+	70551822	70552020	70551822	70551918	70552214	70552416	1135	9630,7349,8415,7756	8,18,8,4	5760,4030,6777,10162	4,2,11,5	250	149	1	1.0	0.999,0.996,0.998,0.999	0.999,0.999,0.997,0.999	-0.0
1136	"ENSMUSG00000023030"	"Slc11a2"	chr15	-	100310071	100310143	100310114	100310143	100307963	100308112	1136	84,85,94,94	5,6,5,9	82,38,87,125	4,6,4,8	191	149	0.826573462309	1.0	0.929,0.917,0.936,0.891	0.941,0.832,0.944,0.924	0.008
1137	"ENSMUSG00000039233"	"Tbce"	chr13	-	14178117	14178281	14178127	14178281	14175694	14175763	1137	18,15,9,12	130,97,100,100	9,10,9,9	88,43,101,201	158	149	0.12910801415	1.0	0.115,0.127,0.078,0.102	0.088,0.18,0.078,0.041	0.009
1138	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029981	83030051	83029453	83029523	1138	131,112,127,140	14,9,9,8	116,71,94,153	2,0,2,11	298	149	0.00238240118641	0.165359540083	0.824,0.862,0.876,0.897	0.967,1.0,0.959,0.874	-0.085
1139	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83030018	83030051	83029453	83029523	1139	143,116,132,146	8,7,3,10	118,74,97,160	1,2,0,3	298	149	4.15177316996e-05	0.0148336924258	0.899,0.892,0.957,0.88	0.983,0.949,1.0,0.964	-0.067
1140	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029453	83029523	1140	26,13,14,14	8,7,3,10	4,3,5,18	1,2,0,3	185	149	0.0354150777849	0.567484899261	0.724,0.599,0.79,0.53	0.763,0.547,1.0,0.829	-0.124
1141	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029678	83029707	1141	13,4,10,7	7,5,14,9	2,3,5,7	11,6,6,19	185	149	0.0265534773763	0.491927754949	0.599,0.392,0.365,0.385	0.128,0.287,0.402,0.229	0.174
1142	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029678	83029784	1142	12,4,6,6	179,108,144,121	2,3,3,7	88,61,121,160	185	149	0.162499779522	1.0	0.051,0.029,0.032,0.038	0.018,0.038,0.02,0.034	0.01
1143	"ENSMUSG00000044206"	"Vsig4"	chrX	-	95334095	95334452	95334358	95334452	95313161	95313218	1143	10,15,3,8	0,0,0,0	11,3,7,17	1,0,3,0	298	149	0.535406346366	1.0	1.0,1.0,1.0,1.0	0.846,1.0,0.538,1.0	0.154
1144	"ENSMUSG00000073792"	"Alg6"	chr4	+	99638965	99641122	99638965	99639036	99641229	99641428	1144	53,23,36,20	0,0,3,0	18,25,26,46	1,0,1,0	298	149	1	1.0	1.0,1.0,0.857,1.0	0.9,1.0,0.929,1.0	0.007
1145	"ENSMUSG00000038664"	"Herc1"	chr9	+	66368981	66369202	66368981	66369181	66370110	66370379	1145	36,18,28,28	71,40,58,40	21,8,44,37	32,23,45,77	169	149	0.537720255435	1.0	0.309,0.284,0.299,0.382	0.367,0.235,0.463,0.298	-0.022
1146	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75740217	75742030	75741863	75742030	75733278	75733410	1146	142,124,110,100	0,0,2,0	96,51,89,169	0,0,4,1	298	149	0.787902321844	1.0	1.0,1.0,0.965,1.0	1.0,1.0,0.918,0.988	0.015
1147	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75752606	75752745	75752633	75752745	75750897	75751027	1147	60,67,39,52	49,66,51,51	47,20,44,62	52,18,33,64	175	149	0.824060316131	1.0	0.51,0.464,0.394,0.465	0.435,0.486,0.532,0.452	-0.018
1148	"ENSMUSG00000062646"	"Ganc"	chr2	+	120249838	120249966	120249838	120249921	120252505	120252685	1148	97,68,92,86	1,2,0,1	58,36,57,112	3,0,3,1	193	149	0.760854473845	1.0	0.987,0.963,1.0,0.985	0.937,1.0,0.936,0.989	0.018
1149	"ENSMUSG00000062646"	"Ganc"	chr2	+	120252505	120253230	120252505	120252685	120254179	120254225	1149	1,0,2,0	39,51,47,42	0,0,0,0	29,18,27,75	298	149	1	1.0	0.013,0.0,0.021,0.0	0.0,0.0,0.0,0.0	0.009
1151	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75422523	75422604	75422523	75422567	75423413	75423614	1151	2,3,0,1	0,0,0,0	2,1,0,1	0,1,0,0	185	149	1	1.0	1.0,1.0,NA,1.0	1.0,0.446,NA,1.0	0.185
1152	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171625	94171830	94171625	94171720	94184770	94184925	1152	0,2,0,3	5,0,0,6	1,1,2,2	0,0,0,0	258	149	1	1.0	0.0,1.0,NA,0.224	1.0,1.0,1.0,1.0	-0.592
1154	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171609	94171830	94171609	94171720	94204172	94204227	1154	9,8,8,8	12,2,9,7	3,1,5,8	2,6,7,13	258	149	0.126282580249	1.0	0.302,0.698,0.339,0.398	0.464,0.088,0.292,0.262	0.158
1156	"ENSMUSG00000029060"	"Mib2"	chr4	-	155743350	155743722	155743579	155743722	155742311	155742416	1156	59,23,33,21	46,38,24,37	16,24,31,30	27,27,27,42	298	149	0.665008053282	1.0	0.391,0.232,0.407,0.221	0.229,0.308,0.365,0.263	0.022
1158	"ENSMUSG00000025237"	"Parp6"	chr9	+	59537901	59538112	59537901	59538052	59538622	59538676	1158	74,36,32,40	16,10,17,22	31,22,37,57	23,8,23,30	208	149	0.0879687943359	0.848304396123	0.768,0.721,0.574,0.566	0.491,0.663,0.535,0.576	0.091
1159	"ENSMUSG00000025237"	"Parp6"	chr9	+	59548306	59549093	59548306	59548379	59556112	59556192	1159	7,5,7,5	29,33,31,24	14,1,4,11	31,13,24,50	298	149	0.565405037319	1.0	0.108,0.07,0.101,0.094	0.184,0.037,0.077,0.099	-0.006
1163	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55742856	55742928	55742856	55742923	55743026	55743116	1163	0,0,0,0	7,1,9,2	0,1,0,0	2,1,3,1	153	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.493,0.0,0.0	-0.123
1165	"ENSMUSG00000000631"	"Myo18a"	chr11	+	77706681	77706825	77706681	77706717	77708444	77708532	1165	10,17,12,10	114,76,108,62	9,7,6,8	89,51,93,120	256	149	0.0456086261707	0.623317891	0.049,0.115,0.061,0.086	0.056,0.074,0.036,0.037	0.027
1166	"ENSMUSG00000117694"	"Snhg4"	chr18	+	35690389	35690444	35690389	35690422	35710610	35710672	1166	5,7,2,6	0,0,0,0	12,9,4,10	0,1,0,0	170	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.887,1.0,1.0	0.028
1167	"ENSMUSG00000117694"	"Snhg4"	chr18	+	35690389	35690458	35690389	35690422	35710610	35710672	1167	12,15,6,11	0,0,0,0	19,16,15,16	0,1,0,0	184	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.928,1.0,1.0	0.018
1168	"ENSMUSG00000117694"	"Snhg4"	chr18	+	35690389	35690458	35690389	35690444	35710610	35710672	1168	8,8,5,5	1,0,1,0	8,9,11,6	1,2,0,0	162	149	1	1.0	0.88,1.0,0.821,1.0	0.88,0.805,1.0,1.0	0.004
1171	"ENSMUSG00000058690"	"Ccser2"	chr14	-	36612250	36612383	36612298	36612383	36607707	36607747	1171	1,2,2,2	0,0,0,0	0,1,0,1	0,0,1,0	196	149	1	1.0	1.0,1.0,1.0,1.0	NA,1.0,0.0,1.0	0.333
1172	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66501648	66502815	66501648	66501830	66504554	66504750	1172	142,86,112,98	1,3,2,1	119,51,92,141	0,0,2,1	298	149	0.355175505506	1.0	0.986,0.935,0.966,0.98	1.0,1.0,0.958,0.986	-0.019
1173	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66502715	66502894	66502715	66502815	66504554	66504750	1173	23,9,7,4	142,86,112,98	3,6,9,8	119,51,92,141	227	149	0.0996237438117	0.883542493876	0.096,0.064,0.039,0.026	0.016,0.072,0.06,0.036	0.01
1175	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59621119	59621242	59621119	59621221	59621942	59622224	1175	23,19,13,22	53,29,48,42	5,14,13,28	35,18,25,55	169	149	0.921039002751	1.0	0.277,0.366,0.193,0.316	0.112,0.407,0.314,0.31	0.002
1176	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125096882	125097110	125097023	125097110	125095874	125096054	1176	31,37,31,25	66,65,64,84	21,17,41,25	81,47,80,108	289	149	0.0857813232259	0.838043317922	0.195,0.227,0.2,0.133	0.118,0.157,0.209,0.107	0.041
1177	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125105675	125105862	125105684	125105862	125103865	125104281	1177	35,14,10,6	72,34,20,24	4,16,9,3	20,18,17,13	157	149	0.970043225309	1.0	0.316,0.281,0.322,0.192	0.16,0.458,0.334,0.18	-0.005
1178	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82258104	82258670	82258498	82258670	82256590	82256778	1178	1,0,0,0	0,1,0,1	0,0,2,1	0,0,2,0	298	149	1	1.0	1.0,0.0,NA,0.0	NA,NA,0.333,1.0	-0.333
1180	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	1180	36,34,18,22	40,43,47,58	34,16,35,46	72,25,47,74	160	149	0.853212636589	1.0	0.456,0.424,0.263,0.261	0.305,0.373,0.41,0.367	-0.013
1181	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55208490	55208601	55208490	55208574	55208866	55208947	1181	3,3,5,1	5,1,1,2	3,2,1,1	6,5,1,4	175	149	0.0412613720763	0.589683951788	0.338,0.719,0.81,0.299	0.299,0.254,0.46,0.176	0.244
1182	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55206757	55208947	55206757	55207883	55210221	55210369	1182	326,194,153,158	0,0,0,0	138,137,191,176	1,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.986,1.0,1.0,1.0	0.004
1184	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70369209	70369350	70369218	70369350	70368933	70369098	1184	22,9,9,8	83,86,53,67	1,4,8,5	40,30,52,73	157	149	0.0212304542547	0.438821207364	0.201,0.09,0.139,0.102	0.023,0.112,0.127,0.061	0.052
1185	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70369209	70369350	70369218	70369350	70368933	70369101	1185	2,2,4,0	28,27,29,17	1,1,1,2	11,7,15,13	157	149	0.433904043714	1.0	0.063,0.066,0.116,0.0	0.079,0.119,0.06,0.127	-0.035
1186	"ENSMUSG00000010911"	"Apip"	chr2	+	102918905	102919081	102918905	102919023	102919747	102919883	1186	2,3,3,5	485,413,452,419	9,1,1,0	358,217,370,649	206	149	1	1.0	0.003,0.005,0.005,0.009	0.018,0.003,0.002,0.0	-0.0
1187	"ENSMUSG00000026718"	"Stam"	chr2	+	14143766	14143935	14143766	14143920	14146512	14149176	1187	0,0,0,0	39,42,35,44	0,0,0,1	22,15,39,71	163	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.013	-0.003
1189	"ENSMUSG00000039983"	"Ccdc32"	chr2	-	118859788	118859874	118859797	118859874	118857618	118857868	1189	4,10,2,7	8,2,5,13	5,2,6,12	10,4,11,7	157	149	0.853125102539	1.0	0.322,0.826,0.275,0.338	0.322,0.322,0.341,0.619	0.039
1190	"ENSMUSG00000026798"	"Coq4"	chr2	+	29680468	29680571	29680468	29680542	29685392	29685522	1190	142,91,110,79	0,0,0,0	74,58,95,124	1,0,5,0	177	149	0.693632665521	1.0	1.0,1.0,1.0,1.0	0.984,1.0,0.941,1.0	0.019
1191	"ENSMUSG00000044702"	"Palb2"	chr7	-	121726271	121727666	121727360	121727666	121723479	121724150	1191	0,0,5,0	0,0,0,1	0,1,4,5	0,0,0,0	298	149	1	1.0	NA,NA,1.0,0.0	NA,1.0,1.0,1.0	-0.5
1192	"ENSMUSG00000107283"	"Mpv17"	chr5	-	31302583	31302622	31302589	31302622	31302043	31302096	1192	13,8,4,6	520,363,434,411	2,4,3,14	276,179,344,638	154	149	0.59114408134	1.0	0.024,0.021,0.009,0.014	0.007,0.021,0.008,0.021	0.003
1195	"ENSMUSG00000025437"	"Usp33"	chr3	+	152095377	152095480	152095377	152095468	152097286	152097355	1195	119,114,93,119	1,0,1,0	93,64,77,181	0,0,0,2	160	149	1	1.0	0.991,1.0,0.989,1.0	1.0,1.0,1.0,0.988	-0.002
1196	"ENSMUSG00000060938"	"Rpl26"	chr11	+	68793095	68793268	68793095	68793262	68794004	68794145	1196	5382,4507,4424,3941	0,1,2,1	3018,2258,3400,6095	0,0,1,0	154	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
1197	"ENSMUSG00000037363"	"Letm2"	chr8	-	26083734	26084182	26083766	26084182	26082467	26082611	1197	16,23,29,13	1,4,3,0	14,8,19,25	0,0,2,4	180	149	0.579939532365	1.0	0.93,0.826,0.889,1.0	1.0,1.0,0.887,0.838	-0.02
1198	"ENSMUSG00000037363"	"Letm2"	chr8	-	26086979	26087512	26087135	26087512	26086377	26086461	1198	0,1,1,1	3,2,1,1	1,1,2,3	2,0,0,0	298	149	3.92596869347e-07	0.000323044170043	0.0,0.2,0.333,0.333	0.2,1.0,1.0,1.0	-0.584
1199	"ENSMUSG00000037363"	"Letm2"	chr8	-	26087135	26087529	26087290	26087529	26086377	26086461	1199	3,2,1,1	18,2,5,3	2,0,0,0	3,7,3,1	298	149	0.0387418526837	0.587232567042	0.077,0.333,0.091,0.143	0.25,0.0,0.0,0.0	0.099
1200	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312832	26312934	26310707	26311126	1200	77,47,60,46	0,0,1,1	42,20,43,56	0,0,0,0	298	149	1	1.0	1.0,1.0,0.968,0.958	1.0,1.0,1.0,1.0	-0.018
1201	"ENSMUSG00000011958"	"Bnip2"	chr9	+	69910850	69910949	69910850	69910919	69911587	69912045	1201	964,824,847,834	0,0,0,0	694,487,704,1179	0,2,0,0	178	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.995,1.0,1.0	0.001
1202	"ENSMUSG00000027427"	"Polr3f"	chr2	+	144376218	144376331	144376218	144376296	144377860	144378004	1202	38,15,32,21	0,0,0,0	14,11,34,38	0,0,2,0	183	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.933,1.0	0.017
1203	"ENSMUSG00000030505"	"Prmt3"	chr7	+	49430056	49430139	49430056	49430091	49430868	49430918	1203	45,35,24,32	4,0,1,0	20,18,25,31	2,0,1,0	196	149	0.440706694874	1.0	0.895,1.0,0.948,1.0	0.884,1.0,0.95,1.0	0.002
1204	"ENSMUSG00000045672"	"Col27a1"	chr4	+	63191303	63191348	63191303	63191340	63194164	63194218	1204	11,6,8,7	1,0,0,1	4,4,2,12	0,1,0,6	156	149	0.00741070288278	0.289596373591	0.913,1.0,1.0,0.87	1.0,0.793,1.0,0.656	0.084
1205	"ENSMUSG00000110206"	"Flt3l"	chr7	-	44783305	44783450	44783321	44783450	44781651	44781836	1205	29,18,16,24	4,1,0,5	11,19,25,37	1,0,0,1	164	149	0.000918144242391	0.0936398633892	0.868,0.942,1.0,0.813	0.909,1.0,1.0,0.971	-0.064
1206	"ENSMUSG00000042842"	"Serpinb6b"	chr13	+	33158879	33159029	33158879	33159022	33161507	33161663	1206	1,3,1,5	275,275,355,303	4,1,2,0	192,147,279,313	155	149	1	1.0	0.003,0.01,0.003,0.016	0.02,0.006,0.007,0.0	-0.0
1207	"ENSMUSG00000040479"	"Dgkz"	chr2	-	91775518	91776269	91776170	91776269	91775105	91775214	1207	23,10,11,16	1,0,1,0	8,8,7,12	0,0,0,0	298	149	1	1.0	0.92,1.0,0.846,1.0	1.0,1.0,1.0,1.0	-0.058
1208	"ENSMUSG00000029155"	"Spata18"	chr5	+	73816570	73816688	73816570	73816677	73824194	73824290	1208	0,1,0,2	1,0,0,1	0,0,2,0	2,3,0,0	159	149	1	1.0	0.0,1.0,NA,0.652	0.0,0.0,1.0,NA	0.217
1210	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44491609	44491724	44491626	44491724	44491406	44491523	1210	3,2,2,6	73,78,68,53	3,4,2,6	63,41,71,115	165	149	0.781766318043	1.0	0.036,0.023,0.026,0.093	0.041,0.081,0.025,0.045	-0.004
1211	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44492239	44492535	44492418	44492535	44492044	44492144	1211	182,139,164,154	0,0,0,3	90,76,130,203	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.963	1.0,1.0,1.0,1.0	-0.009
1214	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120375898	120376043	120375898	120376018	120379466	120379661	1214	3,0,1,1	69,52,65,45	1,0,1,1	33,24,40,63	173	149	1	1.0	0.036,0.0,0.013,0.019	0.025,0.0,0.021,0.013	0.002
1215	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31639218	31639262	31639218	31639231	31662139	31662194	1215	14,17,12,17	0,2,0,0	5,5,11,21	0,0,1,0	179	149	1	1.0	1.0,0.876,1.0,1.0	1.0,1.0,0.902,1.0	-0.007
1218	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31690732	31690856	31690732	31690828	31692131	31692253	1218	1,0,0,1	24,24,21,24	0,0,0,0	17,7,9,20	176	149	1	1.0	0.034,0.0,0.0,0.034	0.0,0.0,0.0,0.0	0.017
1221	"ENSMUSG00000067367"	"Lyar"	chr5	+	38380477	38380575	38380477	38380571	38381970	38382141	1221	1,1,3,0	4,0,7,2	2,2,4,4	2,4,2,1	152	149	0.0135822850322	0.367329318678	0.197,1.0,0.296,0.0	0.495,0.329,0.662,0.797	-0.198
1222	"ENSMUSG00000026634"	"Angel2"	chr1	+	190660688	190660955	190660688	190660914	190665063	190665389	1222	28,5,3,11	0,0,0,1	4,2,7,5	0,0,0,0	189	149	1	1.0	1.0,1.0,1.0,0.897	1.0,1.0,1.0,1.0	-0.026
1224	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047788	71048204	71047788	71047921	71048354	71048504	1224	62,40,49,33	0,0,1,0	16,30,40,72	0,0,0,0	298	149	1	1.0	1.0,1.0,0.961,1.0	1.0,1.0,1.0,1.0	-0.01
1225	"ENSMUSG00000120385"	"Vis1"	chr2	+	45132894	45132960	45132894	45132956	45168986	45169052	1225	3,6,3,4	8,2,0,4	1,2,2,5	2,1,0,6	152	149	0.939049147761	1.0	0.269,0.746,1.0,0.495	0.329,0.662,1.0,0.45	0.017
1226	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36484126	36486273	36485940	36486273	36477813	36479619	1226	169,159,150,165	0,0,0,0	106,80,130,183	0,0,0,3	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.968	0.008
1228	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84417160	84417029	84417128	84417697	84417805	1228	397,354,353,304	8,15,4,4	313,190,366,550	2,1,6,11	180	149	0.103540609743	0.902282456332	0.976,0.951,0.986,0.984	0.992,0.994,0.981,0.976	-0.011
1229	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85415885	85416005	85415885	85415978	85416336	85416537	1229	0,1,0,1	10,0,3,4	0,0,0,0	4,7,6,1	175	149	1	1.0	0.0,1.0,0.0,0.176	0.0,0.0,0.0,0.0	0.294
1230	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85421850	85421966	85421850	85421953	85422056	85422159	1230	167,88,110,100	4,2,0,2	82,58,90,132	2,0,0,0	161	149	0.608210710376	1.0	0.975,0.976,1.0,0.979	0.974,1.0,1.0,1.0	-0.011
1231	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85423897	85423977	85423897	85423967	85424053	85424188	1231	5,3,0,1	145,117,127,147	3,1,0,5	81,75,88,154	158	149	0.651442108974	1.0	0.031,0.024,0.0,0.006	0.034,0.012,0.0,0.03	-0.004
1232	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10014168	10014343	10014244	10014343	10012834	10012942	1232	0,0,0,0	94,38,21,29	0,0,1,0	25,28,29,28	224	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.022,0.0	-0.005
1238	"ENSMUSG00000032407"	"U2surp"	chr9	-	95373317	95373353	95373320	95373353	95373143	95373226	1238	29,32,35,23	95,110,79,78	26,26,30,42	63,39,64,130	151	149	0.131845558635	1.0	0.231,0.223,0.304,0.225	0.289,0.397,0.316,0.242	-0.065
1239	"ENSMUSG00000001441"	"Npepps"	chr11	-	97139027	97139149	97139057	97139149	97135253	97135361	1239	155,133,161,129	7,0,1,4	127,84,127,240	4,0,0,3	178	149	0.212990434242	1.0	0.949,1.0,0.993,0.964	0.964,1.0,1.0,0.985	-0.011
1241	"ENSMUSG00000026031"	"Cflar"	chr1	+	58752729	58752818	58752729	58752816	58765464	58765891	1241	18,16,17,10	0,0,0,0	2,9,15,11	0,0,3,0	150	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.832,1.0	0.042
1242	"ENSMUSG00000079478"	"Znrd2"	chr19	-	5781466	5781623	5781471	5781623	5781268	5781353	1242	6,7,3,6	161,63,83,71	6,1,5,5	64,64,69,69	153	149	0.904889929176	1.0	0.035,0.098,0.034,0.076	0.084,0.015,0.066,0.066	0.003
1243	"ENSMUSG00000028552"	"Eps15"	chr4	+	109178324	109178522	109178324	109178414	109179266	109179412	1243	76,71,72,62	49,41,53,42	56,24,73,111	29,14,36,64	256	149	0.210022499347	1.0	0.474,0.502,0.442,0.462	0.529,0.499,0.541,0.502	-0.048
1244	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44565645	44565856	44565757	44565856	44562866	44562966	1244	0,3,1,2	1,0,0,1	0,5,0,2	1,0,1,0	260	149	1	1.0	0.0,1.0,1.0,0.534	0.0,1.0,0.0,1.0	0.133
1246	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21309264	21310546	21309264	21309432	21310711	21310888	1246	121,99,123,89	0,0,0,2	73,51,75,189	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,0.957	1.0,1.0,0.974,1.0	-0.004
1247	"ENSMUSG00000004626"	"Stxbp2"	chr8	+	3681152	3681278	3681152	3681204	3682219	3682269	1247	0,0,0,0	3,2,4,3	0,0,1,1	6,4,4,3	222	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.144,0.183	-0.082
1250	"ENSMUSG00000038425"	"Poli"	chr18	-	70657801	70658599	70658446	70658599	70656233	70656470	1250	0,0,1,0	3,4,7,5	0,0,0,0	10,3,3,6	298	149	1	1.0	0.0,0.0,0.067,0.0	0.0,0.0,0.0,0.0	0.017
1251	"ENSMUSG00000023026"	"Dip2b"	chr15	+	100052914	100053037	100052914	100053034	100055050	100055248	1251	2,11,0,5	25,16,16,17	3,2,4,13	21,15,21,37	151	149	0.791526780564	1.0	0.073,0.404,0.0,0.225	0.124,0.116,0.158,0.257	0.012
1257	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49576074	49576179	49576089	49576179	49575913	49575982	1257	29,25,19,24	59,60,52,51	17,15,17,42	36,23,36,104	163	149	0.764374880872	1.0	0.31,0.276,0.25,0.301	0.302,0.373,0.302,0.27	-0.028
1258	"ENSMUSG00000117358"	"Gm31645"	chr17	-	74834627	74835095	74834914	74835095	74830509	74830573	1258	0,0,0,0	2,1,1,0	0,0,2,0	2,1,0,0	298	149	1	1.0	0.0,0.0,0.0,NA	0.0,0.0,1.0,NA	-0.333
1259	"ENSMUSG00000074802"	"Gas2l3"	chr10	-	89270151	89270223	89270154	89270223	89269626	89269674	1259	3,9,3,0	5,7,3,3	0,0,2,4	6,0,1,2	151	149	1	1.0	0.372,0.559,0.497,0.0	0.0,NA,0.664,0.664	-0.086
