ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
565	"ENSMUSG00000022283"	"Pabpc1"	chr15	-	36598216	36598556	36598216	36598371	36598445	36598556	565	4,1,5,3	522,465,398,375	1,2,1,4	312,163,297,532	222	149	1	1.0	0.005,0.001,0.008,0.005	0.002,0.008,0.002,0.005	0.0
566	"ENSMUSG00000034432"	"Cops8"	chr1	+	90532096	90533234	90532096	90532167	90533185	90533234	566	0,6,1,5	527,459,474,421	1,2,8,1	388,271,428,563	298	149	1	1.0	0.0,0.006,0.001,0.006	0.001,0.004,0.009,0.001	-0.0
567	"ENSMUSG00000000881"	"Dlg3"	chrX	+	99816428	99817015	99816428	99816565	99816870	99817015	567	1,0,1,0	3,4,3,7	0,0,0,1	5,0,0,3	298	149	1	1.0	0.143,0.0,0.143,0.0	0.0,NA,NA,0.143	0.0
570	"ENSMUSG00000024219"	"Anks1"	chr17	+	28278267	28281573	28278267	28278365	28279535	28281573	570	43,40,27,45	133,119,67,86	36,24,39,69	71,40,76,93	298	149	0.00457559198902	0.18271451794	0.139,0.144,0.168,0.207	0.202,0.231,0.204,0.271	-0.063
571	"ENSMUSG00000067369"	"Trmt2b"	chrX	-	133138891	133139335	133138891	133138991	133139215	133139335	571	3,2,2,1	116,120,108,104	0,0,5,1	110,47,88,180	298	149	1	1.0	0.013,0.008,0.009,0.005	0.0,0.0,0.028,0.003	0.001
572	"ENSMUSG00000067369"	"Trmt2b"	chrX	-	133140827	133141318	133140827	133140929	133141103	133141318	572	1,1,1,6	248,165,207,161	2,0,0,6	155,98,158,340	298	149	1	1.0	0.002,0.003,0.002,0.018	0.006,0.0,0.0,0.009	0.002
574	"ENSMUSG00000005566"	"Trim28"	chr7	+	12761759	12762062	12761759	12761876	12761947	12762062	574	0,2,3,0	240,227,225,238	1,3,0,4	137,92,224,332	219	149	1	1.0	0.0,0.006,0.009,0.0	0.005,0.022,0.0,0.008	-0.005
575	"ENSMUSG00000005566"	"Trim28"	chr7	+	12762334	12762705	12762334	12762481	12762590	12762705	575	0,2,1,1	169,159,190,160	0,1,1,0	103,70,124,238	257	149	1	1.0	0.0,0.007,0.003,0.004	0.0,0.008,0.005,0.0	0.0
576	"ENSMUSG00000005566"	"Trim28"	chr7	+	12763014	12763179	12763014	12763051	12763133	12763179	576	19,3,18,10	234,187,215,196	15,1,21,23	125,88,169,268	230	149	0.0433201718583	0.556570034093	0.05,0.01,0.051,0.032	0.072,0.007,0.075,0.053	-0.016
577	"ENSMUSG00000026942"	"Traf2"	chr2	-	25418243	25420460	25418243	25418318	25420298	25420460	577	2,4,0,0	68,63,53,46	1,0,2,2	55,37,51,68	298	149	1	1.0	0.014,0.031,0.0,0.0	0.009,0.0,0.019,0.014	0.001
578	"ENSMUSG00000040466"	"Blvrb"	chr7	+	27158680	27159058	27158680	27158845	27158987	27159058	578	1,0,0,1	89,67,42,38	0,0,0,0	46,29,54,52	290	149	1	1.0	0.006,0.0,0.0,0.013	0.0,0.0,0.0,0.0	0.005
581	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70328769	70329217	70328769	70328854	70329144	70329217	581	13,11,6,6	107,93,52,58	8,0,3,12	36,20,47,69	298	149	0.853886175273	1.0	0.057,0.056,0.055,0.049	0.1,0.0,0.031,0.08	0.002
582	"ENSMUSG00000002486"	"Tchp"	chr5	+	114857639	114858329	114857639	114857825	114858185	114858329	582	0,0,0,1	18,19,15,24	0,0,0,0	10,3,17,20	298	149	1	1.0	0.0,0.0,0.0,0.02	0.0,0.0,0.0,0.0	0.005
583	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15218168	15219117	15218168	15218286	15219023	15219117	583	4,1,1,4	12,4,1,1	6,3,4,3	2,1,3,3	298	149	0.0710827925112	0.69323317449	0.143,0.111,0.333,0.667	0.6,0.6,0.4,0.333	-0.17
584	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15221653	15222991	15221653	15221705	15222822	15222991	584	4,1,0,2	56,51,59,60	6,4,0,2	51,37,43,80	298	149	0.146728820249	0.966173938271	0.034,0.01,0.0,0.016	0.056,0.051,0.0,0.012	-0.015
585	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15222822	15225328	15222822	15222991	15225285	15225328	585	9,20,13,15	1,2,0,0	7,7,12,16	0,0,1,0	298	149	1	1.0	0.818,0.833,1.0,1.0	1.0,1.0,0.857,1.0	-0.052
586	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15225560	15225285	15225328	15225526	15225560	586	9,10,4,5	54,57,37,61	3,2,5,9	48,21,59,56	298	149	0.331631898838	1.0	0.077,0.081,0.051,0.039	0.03,0.045,0.041,0.074	0.014
587	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15226427	15225285	15225560	15226397	15226427	587	5,8,1,14	44,44,42,46	7,8,6,15	41,15,54,52	298	149	0.215353994285	1.0	0.054,0.083,0.012,0.132	0.079,0.211,0.053,0.126	-0.047
588	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226397	15226736	15226397	15226427	15226678	15226736	588	1,0,0,0	42,43,33,51	4,0,2,0	26,22,57,63	298	149	0.898613877162	1.0	0.012,0.0,0.0,0.0	0.071,0.0,0.017,0.0	-0.019
589	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226678	15228274	15226678	15226736	15228184	15228274	589	0,4,4,5	29,22,27,22	8,3,12,10	13,12,37,35	298	149	0.00229595256713	0.131735889293	0.0,0.083,0.069,0.102	0.235,0.111,0.14,0.125	-0.089
591	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6417164	6417877	6417164	6417207	6417745	6417877	591	33,39,51,17	164,131,158,170	21,11,26,50	109,61,129,228	298	149	0.526298294168	1.0	0.091,0.13,0.139,0.048	0.088,0.083,0.092,0.099	0.011
592	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6418471	6421136	6418471	6418523	6420049	6421136	592	19,15,10,8	0,2,1,0	6,2,8,22	0,0,0,0	298	149	1	1.0	1.0,0.789,0.833,1.0	1.0,1.0,1.0,1.0	-0.095
593	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6420049	6421136	6420049	6420140	6421056	6421136	593	6,4,4,3	252,161,216,163	0,0,1,2	134,105,159,278	298	149	1	1.0	0.012,0.012,0.009,0.009	0.0,0.0,0.003,0.004	0.009
594	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4847366	4848105	4847366	4847417	4848048	4848105	594	16,10,13,9	147,157,154,150	15,12,11,28	142,78,134,198	298	149	0.0451432642237	0.567652535238	0.052,0.031,0.04,0.029	0.05,0.071,0.039,0.066	-0.019
595	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4866613	4867721	4866613	4866650	4867669	4867721	595	4,6,9,6	59,54,64,52	5,2,8,13	45,20,49,76	298	149	0.333661084439	1.0	0.033,0.053,0.066,0.055	0.053,0.048,0.075,0.079	-0.012
596	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	122523656	122524975	122523656	122523767	122524572	122524975	596	5,4,1,0	85,92,74,85	1,1,0,0	59,36,55,83	298	149	0.781457856647	1.0	0.029,0.021,0.007,0.0	0.008,0.014,0.0,0.0	0.009
597	"ENSMUSG00000036438"	"Calm2"	chr17	-	87743031	87743362	87743031	87743138	87743218	87743362	597	7,7,6,2	1495,1271,1207,1158	1,4,8,11	992,651,911,1849	228	149	1	1.0	0.003,0.004,0.003,0.001	0.001,0.004,0.006,0.004	-0.001
599	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589603	7589803	7589992	599	0,0,0,0	2,0,0,0	3,0,0,0	0,2,0,1	298	149	1	1.0	0.0,NA,NA,NA	1.0,0.0,NA,0.0	-0.333
605	"ENSMUSG00000043631"	"Ecm2"	chr13	+	49671777	49674548	49671777	49671966	49674047	49674548	605	0,1,0,0	142,172,152,150	0,1,0,0	115,93,113,196	298	149	1	1.0	0.0,0.003,0.0,0.0	0.0,0.005,0.0,0.0	-0.001
607	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93418652	93419138	93418652	93418903	93419059	93419138	607	0,1,1,0	75,78,67,66	0,0,0,2	47,31,57,102	298	149	1	1.0	0.0,0.006,0.007,0.0	0.0,0.0,0.0,0.01	0.001
615	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35933004	35933268	35933004	35933082	35933162	35933268	615	5,2,0,1	650,585,502,540	3,2,4,2	478,275,492,797	228	149	1	1.0	0.005,0.002,0.0,0.001	0.004,0.005,0.005,0.002	-0.002
618	"ENSMUSG00000021282"	"Eif5"	chr12	+	111505841	111506736	111505841	111506121	111506563	111506736	618	0,0,2,0	8,2,4,7	0,0,0,0	0,1,4,9	298	149	1	1.0	0.0,0.0,0.2,0.0	NA,0.0,0.0,0.0	0.05
619	"ENSMUSG00000062908"	"Acadm"	chr3	-	153644533	153644804	153644533	153644603	153644706	153644804	619	299,252,247,259	9167,8065,9503,8469	230,158,258,400	6638,4989,8186,13515	251	149	0.561451879851	1.0	0.019,0.018,0.015,0.018	0.02,0.018,0.018,0.017	-0.001
620	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155902995	155904885	620	17,22,15,19	134,95,115,109	19,9,15,33	90,77,134,218	298	149	0.622643561959	1.0	0.06,0.104,0.061,0.08	0.095,0.055,0.053,0.07	0.008
621	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155904785	155904885	621	149,157,147,131	23,21,35,34	98,97,137,269	22,7,36,34	298	149	0.451930934323	1.0	0.764,0.789,0.677,0.658	0.69,0.874,0.656,0.798	-0.033
622	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902995	155904885	155902995	155903121	155904785	155904885	622	151,154,150,128	0,7,4,2	100,102,142,264	5,2,1,6	298	149	0.918795077152	1.0	1.0,0.917,0.949,0.97	0.909,0.962,0.986,0.957	0.006
623	"ENSMUSG00000006728"	"Cdk4"	chr10	+	126901023	126901872	126901023	126901133	126901821	126901872	623	19,12,7,11	305,225,289,231	10,15,15,29	172,138,215,375	298	149	0.0137908603583	0.329338788768	0.03,0.026,0.012,0.023	0.028,0.052,0.034,0.037	-0.015
624	"ENSMUSG00000021466"	"Ptch1"	chr13	-	63681077	63681480	63681077	63681381	63681443	63681480	624	25,15,10,20	4,1,4,3	7,15,8,24	2,0,1,2	210	149	0.0589025832917	0.628365103346	0.816,0.914,0.639,0.825	0.713,1.0,0.85,0.895	-0.066
625	"ENSMUSG00000031736"	"Crnde"	chr8	-	93052658	93053090	93052658	93052894	93053014	93053090	625	24,44,55,36	0,0,0,1	30,27,21,50	3,1,0,2	268	149	0.140611359169	0.944333105328	1.0,1.0,1.0,0.952	0.848,0.938,1.0,0.933	0.058
626	"ENSMUSG00000031736"	"Crnde"	chr8	-	93072977	93073546	93072977	93073091	93073411	93073546	626	0,5,4,4	33,27,28,21	0,8,2,3	15,8,17,32	298	149	0.594482281216	1.0	0.0,0.085,0.067,0.087	0.0,0.333,0.056,0.045	-0.049
627	"ENSMUSG00000031736"	"Crnde"	chr8	-	93072977	93073546	93072977	93073091	93073467	93073546	627	3,9,9,8	0,0,0,1	3,8,12,11	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.8	1.0,1.0,1.0,1.0	-0.05
628	"ENSMUSG00000030838"	"Ush1c"	chr7	-	45850397	45850846	45850397	45850497	45850792	45850846	628	2,14,3,4	23,10,4,7	11,0,8,6	8,4,12,2	298	149	0.364232607972	1.0	0.042,0.412,0.273,0.222	0.407,0.0,0.25,0.6	-0.077
630	"ENSMUSG00000029534"	"St7"	chr6	+	17850355	17852411	17850355	17850424	17852256	17852411	630	0,1,0,2	20,17,18,26	2,0,0,0	35,13,6,49	298	149	1	1.0	0.0,0.029,0.0,0.037	0.028,0.0,0.0,0.0	0.01
631	"ENSMUSG00000032596"	"Uba7"	chr9	+	107852995	107853388	107852995	107853164	107853253	107853388	631	3,1,3,3	80,55,50,44	1,2,0,10	28,30,45,70	237	149	0.238054015818	1.0	0.023,0.011,0.036,0.041	0.022,0.04,0.0,0.082	-0.008
632	"ENSMUSG00000032596"	"Uba7"	chr9	+	107854527	107855221	107854527	107854674	107855050	107855221	632	1,0,0,2	73,67,54,71	1,0,0,1	54,23,46,58	298	149	1	1.0	0.007,0.0,0.0,0.014	0.009,0.0,0.0,0.009	0.001
633	"ENSMUSG00000032596"	"Uba7"	chr9	+	107856592	107856890	107856592	107856657	107856742	107856890	633	22,17,16,13	72,59,47,49	12,11,8,17	24,23,37,69	233	149	0.848470090251	1.0	0.163,0.156,0.179,0.145	0.242,0.234,0.121,0.136	-0.022
634	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858588	107858780	634	2,1,3,4	91,44,42,75	0,0,0,11	36,23,43,70	241	149	0.542531377277	1.0	0.013,0.014,0.042,0.032	0.0,0.0,0.0,0.089	0.003
635	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858716	107858780	635	77,35,52,36	14,21,23,25	19,22,21,51	11,6,13,26	298	149	0.67246843647	1.0	0.733,0.455,0.531,0.419	0.463,0.647,0.447,0.495	0.021
636	"ENSMUSG00000030120"	"Mlf2"	chr6	+	124909061	124909500	124909061	124909139	124909373	124909500	636	2,4,0,0	614,362,384,364	0,3,0,1	332,221,351,396	298	149	1	1.0	0.002,0.005,0.0,0.0	0.0,0.007,0.0,0.001	-0.0
637	"ENSMUSG00000030120"	"Mlf2"	chr6	+	124909061	124909500	124909061	124909184	124909373	124909500	637	0,3,0,0	0,0,0,0	0,1,0,1	0,0,0,2	298	149	1	1.0	NA,1.0,NA,NA	NA,1.0,NA,0.2	0.4
638	"ENSMUSG00000053291"	"Rab4b"	chr7	-	26875203	26875663	26875203	26875318	26875582	26875663	638	11,14,7,9	101,73,49,65	10,2,4,16	36,29,50,40	298	149	0.282314841685	1.0	0.052,0.088,0.067,0.065	0.122,0.033,0.038,0.167	-0.022
642	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480208	76480771	76480208	76480347	76480419	76480771	642	2,1,7,4	126,103,61,83	0,0,1,7	63,37,57,82	220	149	0.435457005446	1.0	0.011,0.007,0.072,0.032	0.0,0.0,0.012,0.055	0.014
643	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480208	76480771	76480208	76480347	76480615	76480771	643	2,1,7,4	0,0,0,1	0,0,1,7	0,2,0,0	298	149	1	1.0	1.0,1.0,1.0,0.667	NA,0.0,1.0,1.0	0.25
644	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480419	76480771	76480419	76480549	76480615	76480771	644	7,1,5,10	92,66,63,83	2,2,3,15	43,39,55,78	214	149	0.428170877276	1.0	0.05,0.01,0.052,0.077	0.031,0.034,0.037,0.118	-0.008
645	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480208	76480898	76480208	76480771	76480850	76480898	645	1,4,2,7	82,88,86,100	0,0,2,7	56,46,66,122	227	149	0.399322436064	1.0	0.008,0.029,0.015,0.044	0.0,0.0,0.02,0.036	0.01
646	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480976	76481293	76480976	76481043	76481116	76481293	646	5,1,2,7	102,119,92,97	2,0,3,7	66,71,72,148	221	149	0.732208229253	1.0	0.032,0.006,0.014,0.046	0.02,0.0,0.027,0.031	0.005
647	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76481630	76481930	76481630	76481772	76481845	76481930	647	10,1,4,10	114,91,102,70	0,1,1,9	75,65,85,113	221	149	0.0170350075112	0.358406261055	0.056,0.007,0.026,0.088	0.0,0.01,0.008,0.051	0.027
649	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76483655	76484114	76483655	76483862	76483939	76484114	649	0,0,1,0	62,45,67,49	0,0,1,3	34,32,52,62	225	149	1	1.0	0.0,0.0,0.01,0.0	0.0,0.0,0.013,0.031	-0.008
650	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76484412	76484809	76484412	76484591	76484667	76484809	650	0,0,1,0	104,96,91,89	0,0,1,3	74,45,77,140	224	149	1	1.0	0.0,0.0,0.007,0.0	0.0,0.0,0.009,0.014	-0.004
651	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45900339	45900746	45900339	45900474	45900606	45900746	651	5,3,4,0	252,212,227,239	2,1,0,3	196,133,161,314	280	149	1	1.0	0.01,0.007,0.009,0.0	0.005,0.004,0.0,0.005	0.003
652	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155915718	155916229	155915718	155915912	155916095	155916229	652	0,0,0,2	0,0,0,0	0,1,0,0	0,0,1,0	298	149	1	1.0	NA,NA,NA,1.0	NA,1.0,0.0,NA	0.5
653	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155915718	155916229	155915718	155915955	155916095	155916229	653	0,0,0,2	75,45,44,56	0,1,0,0	32,19,38,73	288	149	1	1.0	0.0,0.0,0.0,0.018	0.0,0.027,0.0,0.0	-0.002
654	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920066	155920341	155920066	155920153	155920251	155920341	654	3,0,4,4	63,64,65,63	4,1,2,3	43,32,71,126	246	149	0.697351716333	1.0	0.028,0.0,0.036,0.037	0.053,0.019,0.017,0.014	-0.0
655	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920671	155920894	155920671	155920743	155920819	155920894	655	0,5,1,3	84,101,82,86	0,1,1,0	56,33,87,138	224	149	0.658336438997	1.0	0.0,0.032,0.008,0.023	0.0,0.02,0.008,0.0	0.009
657	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87831650	87832738	87831650	87831835	87832253	87832738	657	0,0,0,0	20,8,11,4	0,0,2,4	2,4,6,12	298	149	0.116166887931	0.8834896754	0.0,0.0,0.0,0.0	0.0,0.0,0.143,0.143	-0.071
658	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834037	87834424	87834037	87834181	87834361	87834424	658	2,3,1,0	61,41,49,49	6,2,3,7	49,16,63,82	298	149	0.00509234954688	0.195427180663	0.016,0.035,0.01,0.0	0.058,0.059,0.023,0.041	-0.03
659	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834869	87835355	87834869	87835022	87835230	87835355	659	0,0,0,2	16,8,15,11	0,0,2,4	7,7,11,19	298	149	0.198709226244	1.0	0.0,0.0,0.0,0.083	0.0,0.0,0.083,0.095	-0.024
660	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834869	87835355	87834869	87835062	87835230	87835355	660	0,0,0,2	18,11,16,8	0,0,1,4	6,1,16,18	298	149	0.580200338369	1.0	0.0,0.0,0.0,0.111	0.0,0.0,0.03,0.1	-0.005
662	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69834884	69835714	69834884	69835088	69835612	69835714	662	34,21,28,28	927,734,799,625	26,27,14,26	589,433,753,887	298	149	0.854103455255	1.0	0.018,0.014,0.017,0.022	0.022,0.03,0.009,0.014	-0.001
663	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69836663	69837019	69836663	69836779	69836894	69837019	663	59,52,54,69	1635,1455,1651,1269	37,54,72,73	1171,928,1497,2052	263	149	0.549202414206	1.0	0.02,0.02,0.018,0.03	0.018,0.032,0.027,0.02	-0.002
664	"ENSMUSG00000025158"	"Rfng"	chr11	-	120673208	120673986	120673208	120673374	120673832	120673986	664	0,0,0,2	4,1,0,1	1,1,0,0	3,0,0,0	298	149	1	1.0	0.0,0.0,NA,0.5	0.143,1.0,NA,NA	-0.405
665	"ENSMUSG00000029464"	"Gpn3"	chr5	+	122519252	122519557	122519252	122519368	122519460	122519557	665	3,1,7,3	172,121,167,132	0,2,0,4	86,72,133,221	240	149	0.740179917894	1.0	0.011,0.005,0.025,0.014	0.0,0.017,0.0,0.011	0.007
666	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89029298	89029649	89029298	89029378	89029577	89029649	666	8,5,1,8	16,19,12,6	2,0,0,2	6,4,6,11	298	149	0.000987842159394	0.0834021023146	0.2,0.116,0.04,0.4	0.143,0.0,0.0,0.083	0.133
667	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89029298	89029649	89029298	89029435	89029577	89029649	667	1,3,0,5	1,0,0,0	2,0,0,2	1,0,1,0	290	149	1	1.0	0.339,1.0,NA,1.0	0.507,NA,0.0,1.0	0.277
668	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89030205	89030371	89030205	89030253	89030341	89030371	668	4,4,2,4	16,14,12,8	2,2,2,0	10,14,8,8	236	149	0.0638728995931	0.662261116834	0.136,0.153,0.095,0.24	0.112,0.083,0.136,0.0	0.073
670	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180225193	180226664	180225193	180225315	180226198	180226664	670	1,3,0,2	99,73,68,71	0,3,0,1	45,37,61,95	298	149	1	1.0	0.005,0.02,0.0,0.014	0.0,0.039,0.0,0.005	-0.001
671	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226486	180226664	671	8,5,10,8	8,6,3,4	4,5,13,11	4,5,2,4	298	149	0.50256796832	1.0	0.333,0.294,0.625,0.5	0.333,0.333,0.765,0.579	-0.064
672	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180225193	180226664	180225193	180225315	180226589	180226664	672	32,25,34,25	0,0,0,0	21,9,24,28	0,0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.933	0.017
673	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226589	180226664	673	40,28,44,30	75,67,51,71	25,8,37,39	44,39,54,104	298	149	0.353162656775	1.0	0.211,0.173,0.301,0.174	0.221,0.093,0.255,0.158	0.033
674	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181002793	181003265	181002793	181002864	181003183	181003265	674	9,5,8,9	204,196,210,202	4,2,9,24	182,96,178,298	298	149	0.244355209667	1.0	0.022,0.013,0.019,0.022	0.011,0.01,0.025,0.039	-0.002
675	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005889	181006103	181006191	675	22,12,18,20	353,266,336,301	10,5,11,19	244,158,257,440	298	149	0.0827474231538	0.751892235893	0.03,0.022,0.026,0.032	0.02,0.016,0.021,0.021	0.008
676	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005988	181006103	181006191	676	11,5,4,10	2,0,0,0	1,0,4,8	0,0,1,0	263	149	1	1.0	0.757,1.0,1.0,1.0	1.0,NA,0.694,1.0	0.041
678	"ENSMUSG00000006360"	"Crip1"	chr12	+	113117237	113117499	113117237	113117284	113117394	113117499	678	115,85,75,70	667,489,480,396	51,28,55,89	275,241,394,570	258	149	0.274886215894	1.0	0.091,0.091,0.083,0.093	0.097,0.063,0.075,0.083	0.01
681	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116012925	116013211	116012925	116012998	116013082	116013211	681	2,7,11,6	308,278,306,262	3,3,3,7	211,145,241,444	232	149	0.444171846827	1.0	0.004,0.016,0.023,0.014	0.009,0.013,0.008,0.01	0.004
683	"ENSMUSG00000015363"	"Trabd"	chr15	+	88969105	88969649	88969105	88969245	88969476	88969649	683	0,0,0,1	372,332,373,287	0,0,1,0	285,149,263,429	298	149	1	1.0	0.0,0.0,0.0,0.002	0.0,0.0,0.002,0.0	0.0
684	"ENSMUSG00000015363"	"Trabd"	chr15	+	88969728	88971274	88969728	88969840	88969958	88971274	684	0,0,0,1	212,149,124,127	1,0,1,0	99,83,97,103	266	149	1	1.0	0.0,0.0,0.0,0.004	0.006,0.0,0.006,0.0	-0.002
686	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	686	0,0,0,0	71,63,57,74	0,0,0,1	75,34,52,126	234	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.005	-0.001
687	"ENSMUSG00000040549"	"Ckap5"	chr2	+	91389393	91391256	91389393	91389507	91391151	91391256	687	7,1,2,3	84,60,64,61	1,2,2,5	48,38,48,90	298	149	0.740076940689	1.0	0.04,0.008,0.015,0.024	0.01,0.026,0.02,0.027	0.001
688	"ENSMUSG00000120084"	"Gm57127"	chr4	+	117646512	117648744	117646512	117646646	117647581	117648744	688	0,4,4,1	1,3,0,0	2,0,3,1	0,0,1,0	298	149	1	1.0	0.0,0.4,1.0,1.0	1.0,NA,0.6,1.0	-0.267
689	"ENSMUSG00000120084"	"Gm57127"	chr4	+	117646512	117648744	117646512	117646684	117647581	117648744	689	0,0,0,0	7,8,3,3	1,0,0,0	7,5,3,6	298	149	1	1.0	0.0,0.0,0.0,0.0	0.067,0.0,0.0,0.0	-0.017
693	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80228372	80229114	80228372	80228852	80228928	80229114	693	0,1,0,0	246,173,155,145	0,0,0,1	130,108,153,134	224	149	1	1.0	0.0,0.004,0.0,0.0	0.0,0.0,0.0,0.005	-0.0
695	"ENSMUSG00000056919"	"Cep162"	chr9	-	87120406	87121986	87120406	87120437	87121867	87121986	695	0,4,0,0	21,15,12,10	1,3,2,1	5,4,8,14	298	149	0.0527824858503	0.602209442809	0.0,0.118,0.0,0.0	0.091,0.273,0.111,0.034	-0.098
697	"ENSMUSG00000047793"	"Sned1"	chr1	+	93210923	93211409	93210923	93211107	93211296	93211409	697	0,0,0,6	20,13,13,13	0,3,0,3	11,9,10,23	298	149	0.784897176039	1.0	0.0,0.0,0.0,0.188	0.0,0.143,0.0,0.061	-0.004
698	"ENSMUSG00000021461"	"Fancc"	chr13	-	63478352	63479707	63478352	63478434	63479654	63479707	698	5,7,0,0	16,24,14,14	4,2,1,5	15,6,19,27	298	149	0.696597879239	1.0	0.135,0.127,0.0,0.0	0.118,0.143,0.026,0.085	-0.028
700	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105216460	105216691	105216460	105216546	105216634	105216691	700	3,2,2,0	209,190,213,181	1,0,6,3	149,103,174,233	236	149	1	1.0	0.009,0.007,0.006,0.0	0.004,0.0,0.021,0.008	-0.003
702	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30830325	30830787	30830325	30830403	30830610	30830787	702	2,1,3,0	0,0,1,0	0,4,3,8	1,1,2,3	298	149	1	1.0	1.0,1.0,0.6,NA	0.0,0.667,0.429,0.571	0.45
703	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30830325	30830787	30830325	30830403	30830636	30830787	703	2,1,3,0	342,302,336,313	0,4,3,8	274,193,314,473	298	149	1	1.0	0.003,0.002,0.004,0.0	0.0,0.01,0.005,0.008	-0.003
704	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	704	1,8,1,10	448,444,383,401	4,0,1,6	336,233,320,475	227	149	1	1.0	0.001,0.012,0.002,0.016	0.008,0.0,0.002,0.008	0.003
705	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	705	153,149,136,146	25,26,16,21	123,57,97,151	19,13,20,25	298	149	0.33124517807	1.0	0.754,0.741,0.81,0.777	0.764,0.687,0.708,0.751	0.043
706	"ENSMUSG00000042436"	"Mfap4"	chr11	+	61377735	61378087	61377735	61377832	61377904	61378087	706	4,2,5,1	85,49,39,56	1,1,0,1	27,11,18,40	220	149	1	1.0	0.031,0.027,0.08,0.012	0.024,0.058,0.0,0.017	0.013
