ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
557	"ENSMUSG00000017264"	"Exosc10"	chr4	+	148657375	148657486	148657375	148657426	148657567	148657646	557	1,4,11,13	105,54,91,204	20,45,8,18	142,332,100,114	208	149	0.000486948880878	0.0474820676849	0.007,0.05,0.08,0.044	0.092,0.089,0.054,0.102	-0.039
560	"ENSMUSG00000020160"	"Meis1"	chr11	-	18835511	18835651	18835592	18835651	18834386	18834476	560	19,16,22,48	52,22,52,109	29,99,18,21	50,130,24,47	229	149	0.0577295304053	0.654967763144	0.192,0.321,0.216,0.223	0.274,0.331,0.328,0.225	-0.052
561	"ENSMUSG00000020160"	"Meis1"	chr11	-	18835588	18835651	18835592	18835651	18834386	18834476	561	0,0,0,1	52,22,52,109	1,2,0,1	50,130,24,47	152	149	1	1.0	0.0,0.0,0.0,0.009	0.019,0.015,0.0,0.02	-0.011
563	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494532	10494750	10494683	10494750	10494343	10494453	563	455,290,416,620	19,13,20,25	441,1275,296,332	14,35,16,15	298	149	0.250006036152	1.0	0.923,0.918,0.912,0.925	0.94,0.948,0.902,0.917	-0.007
564	"ENSMUSG00000034303"	"Ccdc15"	chr9	-	37253721	37253917	37253731	37253917	37231692	37231806	564	0,0,0,0	0,3,5,5	1,0,0,0	4,9,1,8	158	149	1	1.0	NA,0.0,0.0,0.0	0.191,0.0,0.0,0.0	-0.048
567	"ENSMUSG00000002981"	"Clptm1"	chr7	-	19372041	19372942	19372856	19372942	19371393	19371638	567	335,242,414,705	0,0,0,1	360,988,200,299	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.997	1.0,1.0,1.0,1.0	-0.001
569	"ENSMUSG00000020227"	"Irak3"	chr10	-	120000945	120001116	120000997	120001116	119982335	119982534	569	1,1,3,5	17,14,20,74	2,3,0,1	17,61,16,18	200	149	0.23970942642	1.0	0.042,0.051,0.101,0.048	0.081,0.035,0.0,0.04	0.021
572	"ENSMUSG00000024425"	"Ndfip1"	chr18	+	38585357	38585482	38585357	38585424	38589107	38589174	572	1168,854,1355,2346	0,0,1,0	1128,3629,818,836	0,13,0,0	206	149	1	1.0	1.0,1.0,0.999,1.0	1.0,0.995,1.0,1.0	0.001
574	"ENSMUSG00000022994"	"Adcy6"	chr15	-	98493920	98494556	98494397	98494556	98493007	98493043	574	302,201,283,574	0,0,0,0	288,856,229,232	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.991,1.0	0.002
576	"ENSMUSG00000022994"	"Adcy6"	chr15	-	98498052	98498170	98498058	98498170	98497780	98497908	576	5,3,5,7	218,168,243,421	2,10,4,8	198,656,155,196	154	149	0.820582635544	1.0	0.022,0.017,0.02,0.016	0.01,0.015,0.024,0.038	-0.003
578	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106843002	106843565	106843508	106843565	106814650	106814711	578	0,5,0,4	3,1,0,1	2,10,3,1	0,0,0,3	298	149	1	1.0	0.0,0.714,NA,0.667	1.0,1.0,1.0,0.143	-0.325
582	"ENSMUSG00000027751"	"Supt20"	chr3	+	54600278	54600315	54600278	54600302	54600523	54600629	582	3,2,1,3	0,0,0,0	0,4,0,3	0,1,0,0	161	149	1	1.0	1.0,1.0,1.0,1.0	NA,0.787,NA,1.0	0.107
583	"ENSMUSG00000027751"	"Supt20"	chr3	+	54600523	54600629	54600523	54600547	54602543	54602628	583	24,28,37,68	0,0,0,0	33,98,26,31	3,8,0,2	230	149	3.1918953149e-05	0.00995871338249	1.0,1.0,1.0,1.0	0.877,0.888,1.0,0.909	0.081
584	"ENSMUSG00000027751"	"Supt20"	chr3	+	54600523	54600834	54600523	54600629	54602543	54603741	584	0,1,4,4	18,27,36,61	4,5,1,0	33,90,26,27	298	149	0.930607248482	1.0	0.0,0.018,0.053,0.032	0.057,0.027,0.019,0.0	-0.0
587	"ENSMUSG00000037270"	"Bltp1"	chr3	+	36943971	36944145	36943971	36944051	36944943	36945094	587	2,0,2,1	14,12,26,62	4,9,2,0	41,124,23,23	242	149	0.0635081873681	0.698310289299	0.081,0.0,0.045,0.01	0.057,0.043,0.051,0.0	-0.004
589	"ENSMUSG00000037270"	"Bltp1"	chr3	+	37084695	37084897	37084695	37084792	37086513	37086675	589	16,9,12,47	42,38,46,64	13,42,9,12	48,134,35,47	253	149	0.117346391507	0.91765354771	0.183,0.122,0.133,0.302	0.138,0.156,0.132,0.131	0.046
592	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34962220	34962351	34962220	34962311	34963181	34963301	592	129,42,117,197	0,4,0,2	97,265,41,67	0,0,1,0	188	149	1	1.0	1.0,0.893,1.0,0.987	1.0,1.0,0.97,1.0	-0.022
594	"ENSMUSG00000040563"	"Plppr2"	chr9	+	21858241	21858364	21858241	21858348	21858676	21858728	594	11,4,10,3	3,4,1,1	4,32,5,10	4,7,2,1	164	149	0.936093643829	1.0	0.769,0.476,0.901,0.732	0.476,0.806,0.694,0.901	0.0
595	"ENSMUSG00000040003"	"Magi2"	chr5	+	20739334	20739524	20739334	20739518	20755204	20755296	595	3,1,0,1	0,0,1,0	1,0,3,2	0,4,0,0	154	149	0.229417565445	1.0	1.0,1.0,0.0,1.0	1.0,0.0,1.0,1.0	0.0
597	"ENSMUSG00000026754"	"Golga1"	chr2	-	38937034	38937778	38937597	38937778	38931238	38931364	597	55,40,71,91	0,0,0,0	35,174,40,43	0,0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.909,1.0	0.023
598	"ENSMUSG00000026754"	"Golga1"	chr2	-	38937034	38937778	38937608	38937778	38931238	38931364	598	55,40,71,91	0,0,0,1	35,174,40,43	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.978	1.0,1.0,1.0,1.0	-0.006
599	"ENSMUSG00000026754"	"Golga1"	chr2	-	38937597	38937778	38937608	38937778	38931238	38931364	599	0,0,0,0	0,0,0,1	0,0,2,0	0,0,0,0	159	149	1	1.0	NA,NA,NA,0.0	NA,NA,1.0,NA	-1.0
600	"ENSMUSG00000026754"	"Golga1"	chr2	-	38937597	38937778	38937608	38937778	38937034	38937146	600	1,0,1,2	51,23,41,68	0,3,0,0	38,122,31,35	159	149	1	1.0	0.018,0.0,0.022,0.027	0.0,0.023,0.0,0.0	0.011
601	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20432639	20432713	20432650	20432713	20419314	20419481	601	4,1,1,0	2,0,0,3	3,2,0,0	0,8,1,0	159	149	1	1.0	0.652,1.0,1.0,0.0	1.0,0.19,0.0,NA	0.266
603	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44874634	44874730	44874661	44874730	44871276	44871437	603	52,51,63,106	2,0,0,3	54,164,44,49	0,0,0,0	175	149	0.904652986711	1.0	0.957,1.0,1.0,0.968	1.0,1.0,1.0,1.0	-0.019
604	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44876770	44876847	44876782	44876847	44874634	44874730	604	0,0,1,3	22,14,26,27	0,3,0,1	14,66,16,26	160	149	1	1.0	0.0,0.0,0.035,0.094	0.0,0.041,0.0,0.035	0.013
607	"ENSMUSG00000068290"	"Ddrgk1"	chr2	-	130500392	130500631	130500508	130500631	130500219	130500258	607	0,0,0,1	225,159,298,465	1,1,0,0	291,875,175,187	264	149	1	1.0	0.0,0.0,0.0,0.001	0.002,0.001,0.0,0.0	-0.001
608	"ENSMUSG00000019951"	"Uhrf1bp1l"	chr10	+	89645489	89645640	89645489	89645625	89647348	89647602	608	75,35,76,114	2,1,1,0	59,162,41,58	1,10,1,1	163	149	0.0125475864572	0.266309449968	0.972,0.97,0.986,1.0	0.982,0.937,0.974,0.981	0.014
611	"ENSMUSG00000003778"	"Brd8"	chr18	-	34741470	34743002	34742857	34743002	34740827	34741108	611	30,24,48,73	1,0,5,3	45,154,26,39	0,7,2,0	298	149	0.490674869738	1.0	0.938,1.0,0.828,0.924	1.0,0.917,0.867,1.0	-0.023
612	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100453217	100453386	100453238	100453386	100452759	100452911	612	59,39,54,112	9,3,4,8	32,172,31,39	5,10,0,6	169	149	0.717179507006	1.0	0.853,0.92,0.922,0.925	0.849,0.938,1.0,0.851	-0.004
613	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100455983	100456081	100456019	100456081	100455743	100455900	613	45,32,39,103	0,0,0,0	37,159,24,42	0,1,0,0	184	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.992,1.0,1.0	0.002
614	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460892	100460936	614	20,14,37,69	2,1,2,7	28,129,16,25	4,10,4,5	298	149	0.242934225751	1.0	0.833,0.875,0.902,0.831	0.778,0.866,0.667,0.714	0.104
615	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41284103	41284323	41284103	41284134	41292756	41292856	615	4,0,3,1	1,3,3,0	1,12,0,3	2,4,3,2	298	149	0.723899113338	1.0	0.667,0.0,0.333,1.0	0.2,0.6,0.0,0.429	0.193
616	"ENSMUSG00000005682"	"Pan2"	chr10	+	128139963	128140362	128139963	128140258	128143933	128144103	616	13,17,12,60	2,7,12,8	11,69,11,14	2,19,2,4	252	149	0.56114905537	1.0	0.794,0.589,0.372,0.816	0.765,0.682,0.765,0.674	-0.079
617	"ENSMUSG00000005682"	"Pan2"	chr10	+	128154031	128154234	128154031	128154211	128154813	128154907	617	2,0,2,1	32,24,23,60	0,0,3,0	34,86,12,19	171	149	0.220045604642	1.0	0.052,0.0,0.07,0.014	0.0,0.0,0.179,0.0	-0.011
620	"ENSMUSG00000034731"	"Dgkh"	chr14	-	78841716	78841990	78841742	78841990	78840465	78840573	620	2,1,3,11	0,0,0,0	3,15,7,4	2,0,0,3	174	149	0.104877425578	0.863940773078	1.0,1.0,1.0,1.0	0.562,1.0,1.0,0.533	0.226
621	"ENSMUSG00000031700"	"Gpt2"	chr8	+	86232207	86232496	86232207	86232316	86235807	86235938	621	0,0,0,3	92,49,54,138	0,0,1,0	81,193,46,68	298	149	1	1.0	0.0,0.0,0.0,0.011	0.0,0.0,0.011,0.0	0.0
622	"ENSMUSG00000094936"	"Rbm4"	chr19	-	4843699	4843908	4843854	4843908	4842425	4842848	622	47,17,27,60	0,1,2,4	25,82,24,19	1,4,0,2	298	149	0.889462375627	1.0	1.0,0.895,0.871,0.882	0.926,0.911,1.0,0.826	-0.004
624	"ENSMUSG00000037364"	"Srrt"	chr5	-	137299579	137300576	137300387	137300576	137298505	137298675	624	6,4,4,9	36,23,38,56	4,16,1,10	40,64,22,35	298	149	0.437540502523	1.0	0.077,0.08,0.05,0.074	0.048,0.111,0.022,0.125	-0.006
625	"ENSMUSG00000026939"	"Tmem141"	chr2	-	25511372	25511470	25511386	25511470	25511077	25511185	625	29,18,25,31	127,83,132,223	30,64,11,16	150,426,107,121	162	149	0.22405064518	1.0	0.174,0.166,0.148,0.113	0.155,0.121,0.086,0.108	0.033
628	"ENSMUSG00000028256"	"Odf2l"	chr3	+	144824734	144825119	144824734	144825055	144829971	144830136	628	0,2,2,2	0,1,2,1	0,3,1,0	0,1,0,0	212	149	1	1.0	NA,0.584,0.413,0.584	NA,0.678,1.0,NA	-0.312
629	"ENSMUSG00000056260"	"Lrif1"	chr3	+	106638978	106640458	106638978	106639930	106641673	106641955	629	21,11,21,49	0,0,0,0	23,40,15,17	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.952,1.0,1.0	0.012
631	"ENSMUSG00000036775"	"Decr2"	chr17	-	26301849	26302067	26301944	26302067	26300203	26301235	631	79,48,61,124	0,0,1,0	58,170,28,37	1,0,0,0	243	149	1	1.0	1.0,1.0,0.974,1.0	0.973,1.0,1.0,1.0	0.0
635	"ENSMUSG00000026110"	"Mgat4a"	chr1	-	37537653	37537821	37537680	37537821	37534953	37535094	635	15,3,7,35	1,7,5,12	20,27,19,7	2,12,4,4	175	149	0.365257443534	1.0	0.927,0.267,0.544,0.713	0.895,0.657,0.802,0.598	-0.125
636	"ENSMUSG00000003235"	"Eif2b5"	chr16	+	20323948	20324108	20323948	20324090	20324211	20324313	636	2,0,4,2	245,152,282,440	0,0,0,0	263,737,159,198	166	149	1	1.0	0.007,0.0,0.013,0.004	0.0,0.0,0.0,0.0	0.006
637	"ENSMUSG00000070420"	"Zscan25"	chr5	+	145220161	145220594	145220161	145220590	145223117	145223319	637	1,2,5,0	12,9,24,4	0,9,0,1	7,50,9,22	152	149	0.385983480036	1.0	0.076,0.179,0.17,0.0	0.0,0.15,0.0,0.043	0.058
638	"ENSMUSG00000019984"	"Med23"	chr10	+	24779558	24779729	24779558	24779591	24780158	24780375	638	51,41,60,121	1,0,0,2	72,167,27,53	0,1,1,0	286	149	1	1.0	0.964,1.0,1.0,0.969	1.0,0.989,0.934,1.0	0.002
639	"ENSMUSG00000058239"	"Usf2"	chr7	-	30655224	30655425	30655305	30655425	30654714	30654865	639	31,36,54,31	0,0,0,1	25,159,29,42	0,0,1,0	229	149	1	1.0	1.0,1.0,1.0,0.953	1.0,1.0,0.95,1.0	0.001
644	"ENSMUSG00000030871"	"Ears2"	chr7	-	121645846	121647797	121647324	121647797	121643735	121643889	644	59,47,75,94	0,0,0,0	46,195,31,32	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.939,1.0	0.015
645	"ENSMUSG00000053091"	"Lins1"	chr7	+	66358386	66358491	66358386	66358476	66359041	66359183	645	0,0,1,0	14,9,8,12	1,2,0,0	11,11,1,12	163	149	1	1.0	0.0,0.0,0.103,0.0	0.077,0.143,0.0,0.0	-0.029
646	"ENSMUSG00000031150"	"Ccdc120"	chrX	-	7604600	7604762	7604608	7604762	7604470	7604491	646	0,2,0,1	5,2,3,3	0,0,0,0	2,7,0,0	156	149	1	1.0	0.0,0.489,0.0,0.241	0.0,0.0,NA,NA	0.182
647	"ENSMUSG00000052384"	"Nrros"	chr16	-	31981055	31982215	31982070	31982215	31966370	31966491	647	1,6,1,2	0,2,0,0	1,11,0,3	0,0,0,0	298	149	1	1.0	1.0,0.6,1.0,1.0	1.0,1.0,NA,1.0	-0.1
648	"ENSMUSG00000020752"	"Recql5"	chr11	-	115818322	115819312	115818793	115819312	115818154	115818228	648	1,1,0,2	0,0,0,0	0,12,0,2	0,2,0,0	298	149	1	1.0	1.0,1.0,NA,1.0	NA,0.75,NA,1.0	0.125
649	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100623032	100622981	100623032	100619445	100619551	649	80,60,69,133	1,0,1,0	103,205,61,62	0,0,0,0	298	149	1	1.0	0.976,1.0,0.972,1.0	1.0,1.0,1.0,1.0	-0.013
650	"ENSMUSG00000033460"	"Armcx1"	chrX	+	133619668	133619857	133619668	133619741	133620143	133620252	650	6,1,5,6	0,0,0,0	3,11,4,3	0,2,0,0	264	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.756,1.0,1.0	0.061
651	"ENSMUSG00000033460"	"Armcx1"	chrX	+	133619668	133619857	133619668	133619741	133620375	133620474	651	13,13,16,16	6,6,2,7	11,42,16,13	0,20,3,7	264	149	0.613188397205	1.0	0.55,0.55,0.819,0.563	1.0,0.542,0.751,0.512	-0.081
652	"ENSMUSG00000026889"	"Rbm18"	chr2	-	36017136	36017263	36017192	36017263	36012863	36012950	652	152,112,155,295	6,5,4,6	150,401,104,138	9,29,0,1	204	149	0.0697004155938	0.724884322176	0.949,0.942,0.966,0.973	0.924,0.91,1.0,0.99	0.002
655	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079682	26079791	26078992	26079107	655	2,0,0,3	1,0,0,0	0,5,0,0	0,0,0,0	298	149	1	1.0	0.5,NA,NA,1.0	NA,1.0,NA,NA	-0.25
656	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079628	26079791	26079682	26079791	26079345	26079516	656	0,0,0,0	1,1,1,2	0,0,2,0	2,3,0,3	202	149	0.535893211271	1.0	0.0,0.0,0.0,0.0	0.0,0.0,1.0,0.0	-0.25
657	"ENSMUSG00000121505"	"Gm4956"	chr1	-	21363703	21363836	21363823	21363836	21361518	21361586	657	7,19,31,74	2,0,0,2	21,61,21,17	0,0,0,0	268	149	1	1.0	0.661,1.0,1.0,0.954	1.0,1.0,1.0,1.0	-0.096
659	"ENSMUSG00000121505"	"Gm4956"	chr1	-	21363703	21363836	21363823	21363836	21361518	21361589	659	24,31,64,126	2,2,0,1	39,136,43,34	3,7,1,1	268	149	0.0190184699539	0.365154623115	0.87,0.896,1.0,0.986	0.878,0.915,0.96,0.95	0.012
660	"ENSMUSG00000121505"	"Gm4956"	chr1	-	21363780	21363836	21363823	21363836	21361518	21361589	660	2,5,11,31	2,2,0,1	4,20,10,2	3,7,1,1	191	149	0.0418946228442	0.56219880978	0.438,0.661,1.0,0.96	0.51,0.69,0.886,0.609	0.091
661	"ENSMUSG00000121505"	"Gm4956"	chr1	-	21363703	21363836	21363823	21363836	21361518	21361660	661	11,19,31,75	0,0,0,1	22,61,22,19	0,0,0,0	268	149	1	1.0	1.0,1.0,1.0,0.977	1.0,1.0,1.0,1.0	-0.006
676	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14604970	14605174	14604970	14605126	14610555	14610752	676	40,43,56,58	12,2,6,14	52,90,33,25	6,10,0,1	196	149	0.0266987173805	0.441324493919	0.717,0.942,0.876,0.759	0.868,0.872,1.0,0.95	-0.099
681	"ENSMUSG00000024404"	"Riok3"	chr18	+	12268908	12269895	12268908	12269024	12269984	12270092	681	232,172,213,396	0,0,0,3	259,716,193,205	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,0.985	1.0,0.997,1.0,1.0	-0.003
682	"ENSMUSG00000024404"	"Riok3"	chr18	+	12281847	12282045	12281847	12281902	12282575	12282735	682	403,274,479,796	12,8,24,29	471,1112,309,357	7,25,9,6	291	149	0.0033068388022	0.136147466571	0.945,0.946,0.911,0.934	0.972,0.958,0.946,0.968	-0.027
684	"ENSMUSG00000069682"	"Gm10275"	chr10	-	29575223	29575377	29575259	29575377	29574730	29575070	684	0,0,0,1	0,1,0,0	0,0,0,0	0,3,0,0	184	149	1	1.0	NA,0.0,NA,1.0	NA,0.0,NA,NA	0.5
686	"ENSMUSG00000109324"	"Prmt1"	chr7	-	44631161	44631317	44631170	44631317	44631010	44631074	686	351,227,374,655	0,1,0,3	325,1093,248,305	1,1,0,0	157	149	1	1.0	1.0,0.995,1.0,0.995	0.997,0.999,1.0,1.0	-0.001
687	"ENSMUSG00000109324"	"Prmt1"	chr7	-	44633194	44633557	44633503	44633557	44632909	44633011	687	3,9,10,11	45,33,28,53	7,21,6,4	42,161,29,28	298	149	0.25849728446	1.0	0.032,0.12,0.152,0.094	0.077,0.061,0.094,0.067	0.025
688	"ENSMUSG00000026857"	"Ntmt1"	chr2	+	30709640	30709844	30709640	30709780	30710460	30710713	688	41,29,44,47	2,7,5,3	39,130,19,38	1,14,2,4	212	149	0.794573702424	1.0	0.935,0.744,0.861,0.917	0.965,0.867,0.87,0.87	-0.029
690	"ENSMUSG00000020623"	"Map2k6"	chr11	+	110381587	110381701	110381587	110381639	110383338	110383458	690	20,29,13,37	0,0,0,2	23,106,26,26	0,0,0,0	210	149	1	1.0	1.0,1.0,1.0,0.929	1.0,1.0,1.0,1.0	-0.018
691	"ENSMUSG00000018474"	"Chd3"	chr11	-	69237397	69237639	69237443	69237639	69236296	69236460	691	1,0,1,0	5,10,9,9	0,4,0,2	8,31,6,8	194	149	0.217050268887	1.0	0.133,0.0,0.079,0.0	0.0,0.09,0.0,0.161	-0.01
693	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44623386	44623572	44623386	44623563	44636890	44637022	693	0,0,0,1	0,0,0,1	0,0,0,0	2,0,0,0	157	149	1	1.0	NA,NA,NA,0.487	0.0,NA,NA,NA	0.487
696	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24850918	24851085	24850970	24851085	24849886	24849973	696	131,90,151,230	7,5,5,12	143,406,79,131	3,15,6,3	200	149	0.298439994386	1.0	0.933,0.931,0.957,0.935	0.973,0.953,0.907,0.97	-0.012
699	"ENSMUSG00000021494"	"Ddx41"	chr13	-	55683698	55684219	55684108	55684219	55683542	55683617	699	12,20,37,37	0,0,1,0	31,155,29,28	0,0,0,0	298	149	1	1.0	1.0,1.0,0.949,1.0	1.0,1.0,1.0,1.0	-0.013
702	"ENSMUSG00000022371"	"Col14a1"	chr15	+	55274965	55275117	55274965	55275108	55282083	55282213	702	4,4,4,6	10,8,13,34	4,4,4,5	6,34,7,10	157	149	0.763478698516	1.0	0.275,0.322,0.226,0.143	0.388,0.1,0.352,0.322	-0.049
706	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32830247	32830352	32830252	32830352	32828808	32828896	706	4,1,0,2	15,17,14,20	2,4,1,3	12,49,16,17	153	149	0.793226872396	1.0	0.206,0.054,0.0,0.089	0.14,0.074,0.057,0.147	-0.017
708	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32850947	32851267	32851055	32851267	32849528	32849625	708	5,0,0,0	44,22,36,61	0,3,0,3	36,104,23,45	256	149	1	1.0	0.062,0.0,0.0,0.0	0.0,0.017,0.0,0.037	0.002
709	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32851551	32851605	32851581	32851605	32851055	32851267	709	0,1,0,0	0,2,0,0	1,5,1,2	0,0,0,0	178	149	1	1.0	NA,0.295,NA,NA	1.0,1.0,1.0,1.0	-0.705
710	"ENSMUSG00000078676"	"Casc3"	chr11	+	98701723	98701792	98701723	98701761	98712256	98712409	710	0,0,1,0	24,18,29,60	0,2,1,0	17,76,34,14	179	149	1	1.0	0.0,0.0,0.028,0.0	0.0,0.021,0.024,0.0	-0.004
711	"ENSMUSG00000057554"	"Lgals8"	chr13	-	12468138	12468285	12468165	12468285	12467602	12467659	711	15,15,15,33	116,93,135,296	15,55,7,8	119,428,79,112	175	149	0.694560722239	1.0	0.099,0.121,0.086,0.087	0.097,0.099,0.07,0.057	0.018
714	"ENSMUSG00000060477"	"Irak2"	chr6	+	113624599	113624782	113624599	113624664	113642663	113642807	714	24,15,18,69	2,1,1,1	11,65,19,13	0,1,0,0	266	149	0.16403973129	1.0	0.87,0.894,0.91,0.975	1.0,0.973,1.0,1.0	-0.081
715	"ENSMUSG00000060477"	"Irak2"	chr6	+	113624599	113624782	113624599	113624664	113647159	113647254	715	7,3,5,21	0,0,0,0	2,23,9,2	0,3,0,0	266	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.811,1.0,1.0	0.047
716	"ENSMUSG00000067616"	"Klk11"	chr7	+	43426304	43426465	43426304	43426461	43426911	43427177	716	0,0,1,0	0,0,0,0	0,0,0,0	0,2,0,1	152	149	1	1.0	NA,NA,1.0,NA	NA,0.0,NA,0.0	1.0
717	"ENSMUSG00000045594"	"Glb1"	chr9	+	114272076	114272280	114272076	114272189	114279664	114279739	717	1,0,0,0	34,39,76,118	1,0,1,0	53,139,26,38	239	149	1	1.0	0.018,0.0,0.0,0.0	0.012,0.0,0.023,0.0	-0.004
718	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71802778	71802839	71802778	71802833	71803570	71803692	718	7,3,9,12	30,48,48,71	5,39,7,2	28,149,37,31	154	149	0.289439201899	1.0	0.184,0.057,0.154,0.141	0.147,0.202,0.155,0.059	-0.007
719	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71811606	71811741	71811606	71811737	71811968	71812096	719	1,0,2,3	80,65,112,124	0,0,0,0	66,202,49,57	152	149	1	1.0	0.012,0.0,0.017,0.023	0.0,0.0,0.0,0.0	0.013
721	"ENSMUSG00000015750"	"Aph1a"	chr3	+	95802454	95802882	95802454	95802528	95803029	95803157	721	462,254,461,763	0,0,0,0	507,1146,270,349	0,0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.985,1.0	0.004
724	"ENSMUSG00000035215"	"Lsm7"	chr10	-	80690773	80690977	80690858	80690977	80690451	80690542	724	1,0,1,1	0,0,1,0	1,0,0,0	3,0,0,0	233	149	1	1.0	1.0,NA,0.39,1.0	0.176,NA,NA,NA	0.621
727	"ENSMUSG00000012848"	"Rps5"	chr7	+	12656216	12656349	12656216	12656315	12656899	12657008	727	4,10,11,10	578,497,665,795	12,57,7,14	510,2857,637,725	182	149	0.0942595994807	0.836494604113	0.006,0.016,0.013,0.01	0.019,0.016,0.009,0.016	-0.004
728	"ENSMUSG00000038412"	"Higd1a"	chr9	-	121685503	121685651	121685515	121685651	121681556	121681675	728	4,1,1,5	12,4,6,13	2,4,1,0	4,20,3,8	160	149	0.237284977468	1.0	0.237,0.189,0.134,0.264	0.318,0.157,0.237,0.0	0.028
732	"ENSMUSG00000040669"	"Phc1"	chr6	-	122311924	122312042	122311931	122312042	122311028	122311109	732	1,0,0,2	14,13,15,20	0,0,3,2	11,50,9,15	155	149	1	1.0	0.064,0.0,0.0,0.088	0.0,0.0,0.243,0.114	-0.051
733	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44777965	44778159	44778123	44778159	44776919	44776992	733	22,16,40,27	627,581,768,836	24,128,30,18	514,2875,672,581	298	149	0.324142026124	1.0	0.017,0.014,0.025,0.016	0.023,0.022,0.022,0.015	-0.002
734	"ENSMUSG00000004071"	"Cdip1"	chr16	-	4586608	4587659	4587503	4587659	4584704	4586513	734	181,144,232,351	0,1,0,0	229,652,164,190	0,0,0,0	298	149	1	1.0	1.0,0.986,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
736	"ENSMUSG00000041912"	"Tdrkh"	chr3	+	94331807	94331997	94331807	94331897	94332869	94333009	736	29,10,31,61	3,0,1,14	34,112,15,32	5,8,0,1	248	149	0.246663562412	1.0	0.853,1.0,0.949,0.724	0.803,0.894,1.0,0.951	-0.031
741	"ENSMUSG00000118665"	"Lin54"	chr5	-	100632998	100633714	100633661	100633714	100628056	100628180	741	9,7,10,14	3,0,7,2	6,21,7,3	0,7,3,0	298	149	0.64140028772	1.0	0.6,1.0,0.417,0.778	1.0,0.6,0.538,1.0	-0.086
742	"ENSMUSG00000015468"	"Notch4"	chr17	+	34802802	34802982	34802802	34802978	34803385	34803605	742	0,0,3,0	11,7,14,8	0,0,0,0	17,40,16,17	152	149	1	1.0	0.0,0.0,0.174,0.0	0.0,0.0,0.0,0.0	0.043
743	"ENSMUSG00000037321"	"Tap1"	chr17	+	34411810	34411939	34411810	34411831	34412101	34412290	743	50,30,61,100	1,0,0,0	29,183,41,54	0,0,0,0	256	149	1	1.0	0.967,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
744	"ENSMUSG00000037321"	"Tap1"	chr17	+	34411810	34411939	34411810	34411831	34412131	34412290	744	24,14,17,43	0,0,0,0	12,90,15,21	0,1,0,0	256	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.981,1.0,1.0	0.005
745	"ENSMUSG00000022263"	"Trio"	chr15	-	27742457	27742596	27742469	27742596	27741337	27741365	745	49,26,36,91	9,1,4,8	53,164,44,32	2,5,2,3	160	149	0.00638414756292	0.18315899215	0.835,0.96,0.893,0.914	0.961,0.968,0.953,0.909	-0.047
747	"ENSMUSG00000001062"	"Vps9d1"	chr8	-	123972220	123972451	123972245	123972451	123971852	123971949	747	4,1,0,0	38,20,34,31	1,10,1,1	17,98,16,23	173	149	0.0323871017091	0.495939913288	0.083,0.041,0.0,0.0	0.048,0.081,0.051,0.036	-0.023
