ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1351	"ENSMUSG00000002297"	"Dbf4"	chr5	-	8454870	8454916	8454870	8454913	8455801	8455838	1351	2,2,5,11	0,0,6,0	7,14,4,1	0,3,0,2	151	149	0.840420014086	1.0	1.0,1.0,0.451,1.0	1.0,0.822,1.0,0.33	0.075
1352	"ENSMUSG00000025813"	"Homer2"	chr7	-	81268323	81268463	81268323	81268430	81273999	81274092	1352	112,67,112,168	265,139,195,326	98,243,91,90	262,723,169,178	181	149	0.116276372511	0.893012112313	0.258,0.284,0.321,0.298	0.235,0.217,0.307,0.294	0.027
1354	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10456374	10461593	10461517	10461593	10451735	10451891	1354	396,299,452,694	9,7,9,3	464,1453,282,420	6,24,10,8	298	149	0.35258336937	1.0	0.957,0.955,0.962,0.991	0.975,0.968,0.934,0.963	0.006
1355	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120504466	120504600	120504466	120504551	120505156	120505223	1355	5,4,4,3	121,78,144,206	2,6,4,1	167,405,113,133	197	149	0.16495625412	1.0	0.03,0.037,0.021,0.011	0.009,0.011,0.026,0.006	0.012
1356	"ENSMUSG00000025858"	"Get4"	chr5	+	139248624	139248706	139248627	139248706	139248235	139248314	1356	144,65,150,258	10,8,9,18	134,439,94,96	19,34,10,7	151	149	0.218725694562	1.0	0.934,0.889,0.943,0.934	0.874,0.927,0.903,0.931	0.016
1357	"ENSMUSG00000022995"	"Enah"	chr1	-	181749222	181750065	181749222	181749333	181751124	181751405	1357	37,32,45,29	10,23,29,16	47,147,28,35	11,84,18,29	298	149	0.99440431216	1.0	0.649,0.41,0.437,0.475	0.681,0.467,0.437,0.376	0.002
1358	"ENSMUSG00000053253"	"Ndfip2"	chr14	+	105535436	105542270	105542164	105542270	105532232	105532326	1358	73,55,100,151	5,0,3,9	85,312,62,78	2,5,2,0	298	149	0.0131607759816	0.31982181178	0.88,1.0,0.943,0.893	0.955,0.969,0.939,1.0	-0.037
1360	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28487341	28488085	28487344	28488085	28487186	28487253	1360	329,192,382,553	7,4,5,4	353,1174,252,310	7,23,4,8	151	149	0.11089762452	0.874830008931	0.979,0.979,0.987,0.993	0.98,0.981,0.984,0.975	0.004
1364	"ENSMUSG00000052387"	"Trpm3"	chr19	+	22881998	22882166	22882036	22882166	22879351	22879580	1364	9,2,3,1	1,0,0,0	2,1,0,2	0,0,0,0	186	149	1	1.0	0.878,1.0,1.0,1.0	1.0,1.0,NA,1.0	-0.03
1367	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79694785	79695105	79694905	79695105	79694585	79694658	1367	134,95,156,190	0,1,0,2	94,321,73,66	0,2,0,0	268	149	1	1.0	1.0,0.981,1.0,0.981	1.0,0.989,1.0,1.0	-0.007
1369	"ENSMUSG00000035439"	"Haus8"	chr8	-	71709102	71709198	71709102	71709195	71709999	71710069	1369	83,44,85,94	4,2,4,8	86,242,74,51	6,20,5,8	151	149	0.110412409162	0.874830008931	0.953,0.956,0.954,0.921	0.934,0.923,0.936,0.863	0.032
1370	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3948547	3948875	3948547	3948638	3948979	3949119	1370	49,37,46,56	2,0,0,0	40,118,33,25	0,2,1,0	298	149	1	1.0	0.925,1.0,1.0,1.0	1.0,0.967,0.943,1.0	0.004
1371	"ENSMUSG00000019338"	"Zfp687"	chr3	-	94915895	94916549	94915895	94916228	94916653	94916830	1371	35,25,41,57	0,0,1,0	40,145,33,36	0,0,0,0	298	149	1	1.0	1.0,1.0,0.953,1.0	1.0,1.0,1.0,1.0	-0.012
1376	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231863	76232007	76231863	76231989	76232095	76232204	1376	8,6,9,19	0,2,1,5	13,24,12,18	2,7,2,2	166	149	0.657270021076	1.0	1.0,0.729,0.89,0.773	0.854,0.755,0.843,0.89	0.013
1377	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231863	76232017	76231863	76231989	76232095	76232204	1377	70,21,78,114	0,2,1,5	92,240,78,70	2,7,2,2	176	149	0.669870305322	1.0	1.0,0.899,0.985,0.951	0.975,0.967,0.971,0.967	-0.011
1378	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231863	76232017	76231863	76232007	76232095	76232204	1378	63,16,70,104	1,1,1,9	85,226,67,54	6,10,1,2	158	149	0.857868049476	1.0	0.983,0.938,0.985,0.916	0.93,0.955,0.984,0.962	-0.002
1379	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76232285	76232427	76232285	76232422	76232500	76232635	1379	64,63,76,118	0,0,0,0	71,230,75,70	1,0,0,0	153	149	1	1.0	1.0,1.0,1.0,1.0	0.986,1.0,1.0,1.0	0.004
1381	"ENSMUSG00000001943"	"Vsig2"	chr9	+	37451589	37451797	37451671	37451797	37451164	37451322	1381	30,21,25,63	0,0,1,0	24,90,27,25	0,2,0,0	230	149	1	1.0	1.0,1.0,0.942,1.0	1.0,0.967,1.0,1.0	-0.006
1383	"ENSMUSG00000025793"	"Hgs"	chr11	+	120369912	120370123	120369915	120370123	120369520	120369580	1383	12,6,15,26	39,20,43,66	19,57,25,24	56,150,38,47	151	149	0.223702083175	1.0	0.233,0.228,0.256,0.28	0.251,0.273,0.394,0.335	-0.064
1387	"ENSMUSG00000097357"	"Gm16793"	chr8	-	36049656	36050919	36049656	36050916	36051481	36051766	1387	25,10,24,42	10,4,10,20	28,67,17,22	3,35,5,16	151	149	0.710147130126	1.0	0.712,0.712,0.703,0.674	0.902,0.654,0.77,0.576	-0.025
1390	"ENSMUSG00000037816"	"Fbxw17"	chr13	+	50586206	50586382	50586211	50586382	50585575	50585786	1390	8,1,4,18	4,1,3,4	9,13,1,7	4,6,2,0	153	149	0.894184429034	1.0	0.661,0.493,0.565,0.814	0.687,0.678,0.327,1.0	-0.04
1391	"ENSMUSG00000032067"	"Pts"	chr9	-	50436022	50436264	50436022	50436079	50436561	50436584	1391	14,19,7,24	167,104,183,255	8,50,9,18	150,443,132,120	298	149	0.597683690449	1.0	0.04,0.084,0.019,0.045	0.026,0.053,0.033,0.07	0.002
1392	"ENSMUSG00000032067"	"Pts"	chr9	-	50438169	50438316	50438169	50438249	50439445	50439946	1392	8,11,8,15	21,13,37,28	4,23,9,13	18,93,24,22	215	149	0.362063685513	1.0	0.209,0.37,0.13,0.271	0.133,0.146,0.206,0.291	0.051
1393	"ENSMUSG00000029103"	"Lrpap1"	chr5	-	35254874	35255617	35254874	35255033	35256500	35256622	1393	351,249,393,668	0,0,0,1	364,1127,282,308	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.997	1.0,1.0,1.0,1.0	-0.001
1394	"ENSMUSG00000039328"	"Rnf122"	chr8	+	31618279	31618362	31618282	31618362	31615193	31615235	1394	15,10,16,31	3,0,6,8	14,39,10,12	5,0,2,2	151	149	0.111688322143	0.874891856787	0.831,1.0,0.725,0.793	0.734,1.0,0.831,0.856	-0.018
1395	"ENSMUSG00000039607"	"Rbms3"	chr9	-	116939028	116939186	116939028	116939183	117080794	117081547	1395	8,4,6,19	0,0,1,0	10,33,6,2	0,0,0,0	151	149	1	1.0	1.0,1.0,0.856,1.0	1.0,1.0,1.0,1.0	-0.036
1396	"ENSMUSG00000057788"	"Ddx49"	chr8	-	70747336	70747485	70747336	70747411	70748016	70748114	1396	4,3,7,6	45,34,62,61	3,14,0,1	46,214,34,39	222	149	0.10186088129	0.84119378308	0.056,0.056,0.07,0.062	0.042,0.042,0.0,0.017	0.036
1397	"ENSMUSG00000053552"	"Ebf4"	chr2	+	130207379	130207577	130207495	130207577	130204165	130204351	1397	1,0,2,0	0,0,0,1	0,5,0,0	0,0,0,0	264	149	1	1.0	1.0,NA,1.0,0.0	NA,1.0,NA,NA	-0.333
1398	"ENSMUSG00000053552"	"Ebf4"	chr2	+	130211287	130211433	130211357	130211433	130207379	130207577	1398	0,0,0,1	1,0,0,0	0,1,0,0	0,9,0,0	218	149	1	1.0	0.0,NA,NA,1.0	NA,0.071,NA,NA	0.429
1399	"ENSMUSG00000101970"	"Chaserr"	chr7	-	73193783	73194158	73193783	73194130	73199344	73199400	1399	0,1,0,0	124,97,119,205	2,1,0,1	141,357,108,118	176	149	1	1.0	0.0,0.009,0.0,0.0	0.012,0.002,0.0,0.007	-0.003
1400	"ENSMUSG00000027673"	"Ndufb5"	chr3	+	32801745	32801938	32801876	32801938	32800596	32800663	1400	18,20,32,27	3691,2453,4088,5639	40,108,37,18	3852,11333,2953,3157	279	149	1	1.0	0.003,0.004,0.004,0.003	0.006,0.005,0.007,0.003	-0.002
1401	"ENSMUSG00000018433"	"Nol11"	chr11	-	107064035	107064287	107064035	107064227	107064429	107064555	1401	46,27,75,108	10,2,14,5	50,157,49,66	5,14,2,5	208	149	0.157961009336	1.0	0.767,0.906,0.793,0.939	0.878,0.889,0.946,0.904	-0.053
1402	"ENSMUSG00000026333"	"Gin1"	chr1	+	97710651	97710957	97710918	97710957	97705050	97705244	1402	26,17,10,66	1,0,0,2	30,68,14,17	0,0,0,0	298	149	1	1.0	0.929,1.0,1.0,0.943	1.0,1.0,1.0,1.0	-0.032
1404	"ENSMUSG00000020430"	"Pes1"	chr11	+	3923436	3923538	3923448	3923538	3923196	3923368	1404	0,0,0,1	115,56,129,183	0,6,0,1	153,310,52,95	160	149	1	1.0	0.0,0.0,0.0,0.005	0.0,0.018,0.0,0.01	-0.006
1408	"ENSMUSG00000002058"	"Unc119"	chr11	+	78239290	78239990	78239356	78239990	78238912	78239085	1408	0,0,3,0	33,17,31,40	6,1,1,0	38,92,16,29	214	149	0.445179638372	1.0	0.0,0.0,0.063,0.0	0.099,0.008,0.042,0.0	-0.022
1409	"ENSMUSG00000036639"	"Nudt1"	chr5	+	140318149	140318228	140318177	140318228	140317663	140317710	1409	0,4,0,2	7,2,6,9	0,9,1,3	4,21,1,4	176	149	0.218163465975	1.0	0.0,0.629,0.0,0.158	0.0,0.266,0.458,0.388	-0.081
1410	"ENSMUSG00000034533"	"Scn10a"	chr9	-	119462806	119462947	119462806	119462944	119464508	119464961	1410	0,0,0,0	0,0,0,1	3,0,0,0	1,0,0,0	151	149	1	1.0	NA,NA,NA,0.0	0.747,NA,NA,NA	-0.747
1412	"ENSMUSG00000033900"	"Map9"	chr3	+	82266281	82266431	82266337	82266431	82265378	82265562	1412	2,0,4,1	0,0,0,0	0,8,0,3	0,1,0,0	204	149	1	1.0	1.0,NA,1.0,1.0	NA,0.854,NA,1.0	0.073
1413	"ENSMUSG00000001151"	"Pcnt"	chr10	-	76191997	76192230	76191997	76192070	76192868	76192988	1413	132,99,189,307	0,0,1,1	114,456,89,87	0,0,0,0	298	149	1	1.0	1.0,1.0,0.99,0.994	1.0,1.0,1.0,1.0	-0.004
1416	"ENSMUSG00000121502"	NA	chr7	+	39122281	39123863	39122285	39123863	39116765	39116858	1416	0,0,1,0	0,0,2,0	0,0,0,0	1,3,1,0	152	149	1	1.0	NA,NA,0.329,NA	0.0,0.0,0.0,NA	0.329
1417	"ENSMUSG00000121502"	NA	chr7	+	39122281	39123863	39122285	39123863	39120820	39120930	1417	11,8,16,17	5,0,2,2	8,41,8,8	1,9,1,3	152	149	0.487317171279	1.0	0.683,1.0,0.887,0.893	0.887,0.817,0.887,0.723	0.037
1418	"ENSMUSG00000040147"	"Maob"	chrX	-	16600312	16600462	16600312	16600356	16602210	16602352	1418	444,365,488,1169	1,1,0,0	438,1603,387,357	2,2,0,1	254	149	1	1.0	0.996,0.995,1.0,1.0	0.992,0.998,1.0,0.995	0.001
1420	"ENSMUSG00000098950"	"Gm28036"	chr2	-	155968238	155968322	155968238	155968254	155968930	155969012	1420	709,422,810,1169	1,2,0,2	729,2116,492,578	0,2,0,0	216	149	1	1.0	0.998,0.993,1.0,0.998	1.0,0.999,1.0,1.0	-0.003
1425	"ENSMUSG00000039483"	"Asb6"	chr2	-	30714652	30715572	30714652	30714739	30715666	30715773	1425	33,14,33,42	0,0,0,0	30,93,30,36	0,2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.959,1.0,1.0	0.01
1427	"ENSMUSG00000028514"	"Usp24"	chr4	+	106216209	106216371	106216212	106216371	106215596	106215671	1427	0,0,1,0	67,35,73,95	1,3,0,2	69,244,57,74	151	149	1	1.0	0.0,0.0,0.013,0.0	0.014,0.012,0.0,0.026	-0.01
1429	"ENSMUSG00000018750"	"Zbtb4"	chr11	+	69666627	69667715	69666687	69667715	69666201	69666268	1429	1,1,0,1	25,27,44,33	3,7,3,1	21,118,26,29	208	149	0.00500428211122	0.192822653961	0.028,0.026,0.0,0.021	0.093,0.041,0.076,0.024	-0.04
1431	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21899146	21899200	21899146	21899195	21899341	21899571	1431	12,6,11,10	2,1,1,3	6,30,5,17	0,0,0,0	153	149	0.00701787061365	0.226597048468	0.854,0.854,0.915,0.764	1.0,1.0,1.0,1.0	-0.153
1432	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91314936	91316186	91314936	91315063	91318328	91318385	1432	89,62,122,159	0,0,0,2	84,328,84,58	1,3,0,2	298	149	0.580317547409	1.0	1.0,1.0,1.0,0.975	0.977,0.982,1.0,0.935	0.02
1433	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91316066	91316186	91316066	91316168	91318328	91318385	1433	93,72,126,176	10,13,12,18	91,353,92,62	5,45,8,8	166	149	0.948706822205	1.0	0.893,0.833,0.904,0.898	0.942,0.876,0.912,0.874	-0.019
1434	"ENSMUSG00000038644"	"Pold1"	chr7	-	44183308	44183911	44183308	44183441	44183987	44184140	1434	13,12,14,16	0,0,0,0	13,43,7,12	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.778,1.0	0.055
1441	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759106	7758968	7759106	7755850	7756002	1441	38,24,35,50	0,0,0,0	37,87,23,22	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.978,1.0,1.0	0.006
1444	"ENSMUSG00000053158"	"Fes"	chr7	-	80029358	80029482	80029358	80029452	80029565	80029660	1444	40,31,49,83	1,1,3,1	29,151,33,33	1,6,0,1	178	149	0.693466149829	1.0	0.971,0.963,0.932,0.986	0.96,0.955,1.0,0.965	-0.007
1445	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032144	80032060	80032138	80032268	80032455	1445	14,7,12,10	0,0,1,0	10,39,9,12	0,2,0,0	154	149	1	1.0	1.0,1.0,0.921,1.0	1.0,0.95,1.0,1.0	-0.007
1446	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032179	80032060	80032138	80032268	80032455	1446	4,11,8,5	0,0,1,0	1,16,8,10	0,2,0,0	189	149	1	1.0	1.0,1.0,0.863,1.0	1.0,0.863,1.0,1.0	0.0
1447	"ENSMUSG00000053158"	"Fes"	chr7	-	80032060	80032179	80032060	80032144	80032268	80032455	1447	3,8,5,4	13,4,9,9	0,11,8,10	9,34,9,12	183	149	0.627471974327	1.0	0.158,0.62,0.311,0.266	0.0,0.208,0.42,0.404	0.081
1448	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70984171	70984392	70984174	70984392	70983834	70983923	1448	259,265,395,313	78,63,110,87	269,1160,281,340	74,351,87,116	151	149	0.27435708789	1.0	0.766,0.806,0.78,0.78	0.782,0.765,0.761,0.743	0.02
1449	"ENSMUSG00000019428"	"Fkbp8"	chr8	+	70987037	70987264	70987132	70987264	70986766	70986844	1449	1,1,7,18	313,232,439,517	0,19,4,5	373,1368,323,341	243	149	0.789565114874	1.0	0.002,0.003,0.01,0.021	0.0,0.008,0.008,0.009	0.003
1455	"ENSMUSG00000019478"	"Rab4a"	chr8	+	124556971	124557126	124557009	124557126	124555734	124555797	1455	55,48,56,88	0,0,0,3	67,157,33,45	3,13,0,0	186	149	0.000543425419356	0.0683597211349	1.0,1.0,1.0,0.959	0.947,0.906,1.0,1.0	0.027
1456	"ENSMUSG00000021720"	"Rnf180"	chr13	-	105388759	105388858	105388759	105388855	105407412	105407547	1456	1,0,0,0	0,2,2,2	1,0,1,0	0,1,0,3	151	149	1	1.0	1.0,0.0,0.0,0.0	1.0,0.0,1.0,0.0	-0.25
1457	"ENSMUSG00000044876"	"Zfp444"	chr7	+	6186788	6187201	6186860	6187201	6176980	6177100	1457	3,0,0,0	1,6,6,11	0,1,0,0	7,19,1,1	220	149	0.397840423807	1.0	0.67,0.0,0.0,0.0	0.0,0.034,0.0,0.0	0.159
1458	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108228690	108228889	108228787	108228889	108221172	108221320	1458	13,10,19,23	0,0,0,0	17,43,8,10	0,1,0,0	245	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.963,1.0,1.0	0.009
1459	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108228690	108228889	108228787	108228889	108226731	108226840	1459	7,6,11,12	0,0,0,0	8,23,3,4	0,2,0,0	245	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.875,1.0,1.0	0.031
1460	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108252260	108252396	108252291	108252396	108252131	108252184	1460	2,2,3,1	22,23,34,70	4,1,0,2	52,139,22,26	179	149	0.324992973075	1.0	0.07,0.067,0.068,0.012	0.06,0.006,0.0,0.06	0.023
1469	"ENSMUSG00000027652"	"Ralgapb"	chr2	+	158292096	158292230	158292108	158292230	158290239	158290369	1469	16,10,12,26	51,50,48,81	8,45,4,12	49,159,20,57	160	149	0.476118988462	1.0	0.226,0.157,0.189,0.23	0.132,0.209,0.157,0.164	0.035
1470	"ENSMUSG00000030435"	"U2af2"	chr7	+	5070352	5070646	5070542	5070646	5069401	5069537	1470	1,1,0,6	0,1,2,0	0,0,0,0	0,5,0,1	298	149	1	1.0	1.0,0.333,0.0,1.0	NA,0.0,NA,0.0	0.583
1474	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51895736	51895919	51895739	51895919	51895067	51895244	1474	1,0,0,3	7,2,4,8	2,1,2,2	1,19,10,5	151	149	0.140621530619	0.987481303107	0.124,0.0,0.0,0.27	0.664,0.049,0.165,0.283	-0.192
1475	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51975197	51975317	51975200	51975317	51931387	51931447	1475	4,3,1,3	0,0,0,0	4,6,7,1	0,2,0,0	151	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.747,1.0,1.0	0.063
1476	"ENSMUSG00000032086"	"Bace1"	chr9	+	45767385	45767523	45767460	45767523	45765924	45765953	1476	53,39,52,83	0,0,1,0	28,136,30,41	0,0,0,0	223	149	1	1.0	1.0,1.0,0.972,1.0	1.0,1.0,1.0,1.0	-0.007
1477	"ENSMUSG00000032086"	"Bace1"	chr9	+	45767385	45767523	45767460	45767523	45765924	45766141	1477	125,81,104,185	0,1,1,0	81,277,66,70	0,0,0,0	223	149	1	1.0	1.0,0.982,0.986,1.0	1.0,1.0,1.0,1.0	-0.008
1478	"ENSMUSG00000037138"	"Aff3"	chr1	-	38291721	38291762	38291721	38291759	38308790	38308842	1478	1,0,1,7	0,0,0,2	1,8,4,0	0,1,0,2	151	149	1	1.0	1.0,NA,1.0,0.775	1.0,0.888,1.0,0.0	0.203
1480	"ENSMUSG00000034653"	"Ythdc2"	chr18	+	45010684	45010862	45010710	45010862	45005907	45006200	1480	31,16,23,18	0,0,2,2	17,55,12,13	0,1,1,1	174	149	1	1.0	1.0,1.0,0.908,0.885	1.0,0.979,0.911,0.918	-0.004
1482	"ENSMUSG00000019823"	"Mical1"	chr10	+	41355321	41355495	41355390	41355495	41354958	41355063	1482	3,1,4,7	12,9,7,16	6,13,1,3	7,23,5,7	217	149	0.238684441615	1.0	0.147,0.071,0.282,0.231	0.37,0.28,0.121,0.227	-0.067
1485	"ENSMUSG00000002395"	"Use1"	chr8	+	71820141	71820337	71820287	71820337	71819860	71820013	1485	162,116,137,250	200,140,247,304	174,562,155,121	202,772,181,182	294	149	0.73874950582	1.0	0.291,0.296,0.219,0.294	0.304,0.27,0.303,0.252	-0.007
1486	"ENSMUSG00000002395"	"Use1"	chr8	+	71820287	71820492	71820413	71820492	71819860	71820013	1486	211,146,265,336	4,1,6,6	226,836,195,202	2,11,1,5	274	149	0.474024579144	1.0	0.966,0.988,0.96,0.968	0.984,0.976,0.991,0.956	-0.006
1487	"ENSMUSG00000002395"	"Use1"	chr8	+	71821493	71821947	71821775	71821947	71821193	71821206	1487	776,515,728,1102	0,0,1,0	766,2632,696,632	1,0,0,0	298	149	1	1.0	1.0,1.0,0.997,1.0	0.997,1.0,1.0,1.0	0.0
1492	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153405	27153509	27153427	27153509	27153167	27153342	1492	1,0,0,8	59,49,93,133	7,10,0,4	40,213,34,63	170	149	0.0141943889802	0.329942400371	0.015,0.0,0.0,0.05	0.133,0.04,0.0,0.053	-0.04
1493	"ENSMUSG00000024193"	"Phf1"	chr17	+	27154027	27154128	27154038	27154128	27153604	27153700	1493	49,54,67,92	2,0,2,2	48,197,33,45	1,4,1,2	159	149	0.654086143695	1.0	0.958,1.0,0.969,0.977	0.978,0.979,0.969,0.955	0.006
1494	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155485	27155654	27155097	27155165	1494	66,49,70,119	0,0,4,0	36,170,30,40	0,5,0,1	298	149	0.659044762744	1.0	1.0,1.0,0.897,1.0	1.0,0.944,1.0,0.952	0.0
1495	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155485	27155654	27155496	27155654	27155260	27155365	1495	18,26,28,32	31,6,20,21	17,74,12,19	17,72,18,15	159	149	0.253231039996	1.0	0.352,0.802,0.567,0.588	0.484,0.491,0.385,0.543	0.101
1496	"ENSMUSG00000024193"	"Phf1"	chr17	+	27156027	27156108	27156030	27156108	27155744	27155839	1496	31,37,60,55	1,1,3,2	24,167,40,59	5,15,4,4	151	149	0.00289240163527	0.154635022426	0.968,0.973,0.952,0.964	0.826,0.917,0.908,0.936	0.068
1499	"ENSMUSG00000020153"	"Ndufs7"	chr10	+	80088907	80088991	80088912	80088991	80088230	80088267	1499	487,560,709,489	2,4,5,6	422,2839,473,688	1,11,7,1	153	149	1	1.0	0.996,0.993,0.993,0.988	0.998,0.996,0.985,0.999	-0.002
1501	"ENSMUSG00000079592"	"C1qtnf5"	chr9	+	44019002	44019268	44019009	44019268	44018610	44018669	1501	0,3,1,1	0,0,0,0	1,4,0,4	0,1,0,0	155	149	1	1.0	NA,1.0,1.0,1.0	1.0,0.794,NA,1.0	0.069
1502	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094864	33095048	33094891	33095048	33091293	33091359	1502	6,5,5,9	27,30,19,37	2,7,6,1	23,62,13,13	175	149	0.220741065945	1.0	0.159,0.124,0.183,0.172	0.069,0.088,0.282,0.061	0.035
1503	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094864	33095048	33094986	33095048	33091293	33091359	1503	39,20,18,69	0,0,0,0	15,71,17,16	2,0,1,0	270	149	1	1.0	1.0,1.0,1.0,1.0	0.805,1.0,0.904,1.0	0.073
1504	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33094891	33095048	33094986	33095048	33091293	33091359	1504	60,45,32,97	0,0,0,0	36,126,24,28	2,0,1,0	243	149	1	1.0	1.0,1.0,1.0,1.0	0.917,1.0,0.936,1.0	0.037
1505	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33113196	33113302	33113199	33113302	33103977	33104111	1505	32,20,24,51	0,0,0,0	29,86,18,17	0,1,0,0	151	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.988,1.0,1.0	0.003
1506	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103230302	103233228	103230302	103232512	103233478	103233638	1506	183,127,232,337	43,28,64,58	266,445,152,170	65,144,41,36	298	149	0.135368593446	0.969280772418	0.68,0.694,0.644,0.744	0.672,0.607,0.65,0.702	0.033
1507	"ENSMUSG00000032803"	"Cdv3"	chr9	-	103233478	103233638	103233478	103233632	103237074	103237217	1507	73,31,79,98	15,5,19,3	84,153,48,53	15,25,7,13	154	149	0.414418621343	1.0	0.825,0.857,0.801,0.969	0.844,0.856,0.869,0.798	0.021
1508	"ENSMUSG00000028975"	"Pex14"	chr4	-	149051980	149055092	149051980	149052083	149068493	149068622	1508	57,32,71,45	0,0,0,2	41,185,31,40	0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.918	1.0,1.0,1.0,1.0	-0.02
1510	"ENSMUSG00000024588"	"Fech"	chr18	-	64590335	64591785	64590335	64591288	64594591	64594756	1510	466,353,500,918	1,0,0,1	512,1275,321,345	0,0,0,0	298	149	1	1.0	0.996,1.0,1.0,0.998	1.0,1.0,1.0,1.0	-0.002
1511	"ENSMUSG00000024588"	"Fech"	chr18	-	64594591	64594756	64594591	64594662	64595177	64595285	1511	820,576,951,1403	0,0,0,0	849,2261,523,662	0,2,0,0	242	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
1515	"ENSMUSG00000027291"	"Vps39"	chr2	-	120155866	120156222	120155866	120156008	120156486	120156630	1515	0,0,0,0	72,39,71,117	0,2,1,0	67,225,38,64	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.004,0.013,0.0	-0.004
1516	"ENSMUSG00000026131"	"Dst"	chr1	+	34206019	34206172	34206022	34206172	34205260	34205386	1516	108,88,139,176	0,1,0,0	148,454,92,141	0,1,0,1	151	149	1	1.0	1.0,0.989,1.0,1.0	1.0,0.998,1.0,0.993	-0.001
1519	"ENSMUSG00000070000"	"Fcho1"	chr8	-	72173895	72173948	72173895	72173944	72174462	72174503	1519	0,3,0,1	0,0,0,2	0,1,0,1	0,0,0,0	152	149	1	1.0	NA,1.0,NA,0.329	NA,1.0,NA,1.0	-0.336
1520	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027806	93028093	93027953	93028093	93027241	93027323	1520	12,9,13,21	5,7,17,13	9,8,4,5	3,28,2,4	295	149	0.432622071653	1.0	0.548,0.394,0.279,0.449	0.602,0.126,0.503,0.387	0.013
1521	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027806	93028093	93027956	93028093	93027241	93027323	1521	12,9,13,21	17,13,22,34	9,8,4,5	17,72,15,4	298	149	0.0196068511958	0.388233808169	0.261,0.257,0.228,0.236	0.209,0.053,0.118,0.385	0.054
1522	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027953	93028093	93027956	93028093	93027241	93027323	1522	5,7,17,13	17,13,22,34	3,28,2,4	17,72,15,4	151	149	0.225700231163	1.0	0.225,0.347,0.433,0.274	0.148,0.277,0.116,0.497	0.06
1523	"ENSMUSG00000057594"	"Arl16"	chr11	-	120357479	120357593	120357479	120357558	120358007	120358066	1523	14,21,13,25	0,0,1,0	21,97,14,26	0,3,2,1	183	149	0.596981387539	1.0	1.0,1.0,0.914,1.0	1.0,0.963,0.851,0.955	0.036
1524	"ENSMUSG00000055204"	"Ankrd17"	chr5	-	90426101	90426250	90426101	90426247	90430709	90431462	1524	42,12,28,48	9,9,14,17	38,100,31,28	20,15,6,12	151	149	0.316533931854	1.0	0.822,0.568,0.664,0.736	0.652,0.868,0.836,0.697	-0.066
