ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
663	"ENSMUSG00000008682"	"Rpl10"	chrX	+	73314966	73315324	73315265	73315324	73314584	73314630	663	20,10,11,5	2323,1839,1985,1765	21,45,13,11	1141,4493,1082,970	298	149	1	1.0	0.004,0.003,0.003,0.001	0.009,0.005,0.006,0.006	-0.004
667	"ENSMUSG00000052331"	"Ankrd44"	chr1	-	54696774	54698165	54696774	54696858	54700159	54700376	667	16,7,5,2	0,0,0,0	11,23,6,4	0,0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.667	0.083
668	"ENSMUSG00000052331"	"Ankrd44"	chr1	-	54774154	54774272	54774154	54774218	54775388	54775471	668	0,0,0,0	21,9,23,16	0,0,1,0	20,46,15,8	202	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.047,0.0	-0.012
669	"ENSMUSG00000054452"	"Tle5"	chr10	+	81400646	81400744	81400681	81400744	81400506	81400551	669	115,79,70,66	6797,5374,5894,5520	66,158,46,54	4012,12635,2988,3217	183	149	0.664732476045	1.0	0.014,0.012,0.01,0.01	0.013,0.01,0.012,0.013	-0.0
670	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32552879	32553019	32552879	32552954	32553561	32553670	670	27,12,6,22	0,0,0,1	8,33,14,14	0,0,0,0	213	149	1	1.0	1.0,1.0,1.0,0.939	1.0,1.0,1.0,1.0	-0.015
676	"ENSMUSG00000020812"	"Snhg16"	chr11	+	116566314	116566624	116566333	116566624	116565125	116565201	676	1,2,3,0	8,11,5,4	0,0,1,0	10,19,2,5	167	149	0.0405071732319	0.591650227205	0.1,0.14,0.349,0.0	0.0,0.0,0.308,0.0	0.07
679	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69797551	69797714	69797555	69797714	69797343	69797429	679	127,91,95,79	2,2,1,0	51,191,28,37	0,5,2,0	152	149	0.5299487129	1.0	0.984,0.978,0.989,1.0	1.0,0.974,0.932,1.0	0.011
684	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51433832	51433921	51433849	51433921	51430887	51430958	684	140,82,109,79	1,1,1,0	72,223,61,73	0,0,0,0	165	149	1	1.0	0.992,0.987,0.99,1.0	1.0,1.0,1.0,1.0	-0.008
685	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51438965	51443518	51443462	51443518	51437088	51437211	685	93,82,85,68	0,0,0,0	76,277,50,60	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.993,1.0,1.0	0.002
686	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51491577	51491800	51491766	51491800	51489313	51489366	686	4,4,5,1	129,129,93,128	3,4,1,3	118,317,58,87	298	149	0.743912103838	1.0	0.015,0.015,0.026,0.004	0.013,0.006,0.009,0.017	0.004
687	"ENSMUSG00000020150"	"Gamt"	chr10	-	80094773	80094932	80094773	80094884	80095010	80095078	687	1,1,3,2	67,56,58,59	1,6,3,0	44,100,30,28	196	149	0.24918567955	1.0	0.011,0.013,0.038,0.025	0.017,0.044,0.071,0.0	-0.011
688	"ENSMUSG00000061878"	"Sphk1"	chr11	+	116425674	116425827	116425677	116425827	116424795	116424999	688	1,1,0,0	0,1,0,1	0,2,1,1	0,2,0,2	151	149	1	1.0	1.0,0.497,NA,0.0	NA,0.497,1.0,0.33	-0.11
689	"ENSMUSG00000032826"	"Ank2"	chr3	-	126770493	126770596	126770493	126770581	126772904	126772916	689	28,27,36,36	108,99,93,110	34,63,17,14	93,190,39,70	163	149	0.796886052665	1.0	0.192,0.2,0.261,0.23	0.25,0.233,0.285,0.155	-0.01
690	"ENSMUSG00000032826"	"Ank2"	chr3	-	126770493	126770596	126770493	126770581	126775448	126775593	690	129,75,93,101	6,6,5,2	81,241,32,77	0,19,2,3	163	149	0.727761486549	1.0	0.952,0.92,0.944,0.979	1.0,0.921,0.936,0.959	-0.005
691	"ENSMUSG00000040356"	"Skic2"	chr17	-	35065002	35065149	35065002	35065123	35065497	35065643	691	104,80,86,58	1,1,0,1	82,213,54,58	1,0,3,0	174	149	1	1.0	0.989,0.986,1.0,0.98	0.986,1.0,0.939,1.0	0.008
692	"ENSMUSG00000040356"	"Skic2"	chr17	-	35065842	35066300	35065842	35065971	35066383	35066437	692	58,56,58,56	0,0,0,0	37,191,38,44	2,0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0	0.902,1.0,1.0,0.957	0.035
693	"ENSMUSG00000071266"	"Zfp946"	chr17	+	22670059	22670133	22670077	22670133	22665777	22665874	693	3,1,3,2	22,20,18,16	0,2,0,0	10,26,28,16	166	149	0.00269846376794	0.139356378873	0.109,0.043,0.13,0.101	0.0,0.065,0.0,0.0	0.08
706	"ENSMUSG00000019872"	"Smpdl3a"	chr10	+	57677006	57677220	57677011	57677220	57670469	57670880	706	222,61,32,59	0,0,2,0	20,197,42,65	0,1,0,0	153	149	1	1.0	1.0,1.0,0.94,1.0	1.0,0.995,1.0,1.0	-0.014
707	"ENSMUSG00000019872"	"Smpdl3a"	chr10	+	57677006	57677220	57677011	57677220	57670663	57670945	707	13,9,10,4	0,0,0,0	4,12,9,4	0,2,0,0	153	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.854,1.0,1.0	0.036
709	"ENSMUSG00000031486"	"Adgra2"	chr8	+	27605682	27605902	27605816	27605902	27605264	27605489	709	36,20,20,38	0,1,2,1	24,82,9,9	0,8,0,1	282	149	0.0566155995523	0.689883345106	1.0,0.914,0.841,0.953	1.0,0.844,1.0,0.826	0.009
711	"ENSMUSG00000045106"	"Ccdc73"	chr2	+	104805900	104806005	104805930	104806005	104804202	104804262	711	0,4,2,2	0,0,0,0	1,2,1,1	0,1,0,0	178	149	1	1.0	NA,1.0,1.0,1.0	1.0,0.626,1.0,1.0	0.094
712	"ENSMUSG00000000530"	"Acvrl1"	chr15	+	101032487	101032624	101032525	101032624	101026807	101026944	712	25,13,9,12	55,27,15,17	5,29,4,4	8,40,21,11	186	149	0.700854890721	1.0	0.267,0.278,0.325,0.361	0.334,0.367,0.132,0.226	0.043
713	"ENSMUSG00000000530"	"Acvrl1"	chr15	+	101032487	101032624	101032525	101032624	101027845	101027932	713	9,3,7,8	0,0,0,1	3,11,2,0	0,1,0,0	186	149	1	1.0	1.0,1.0,1.0,0.865	1.0,0.898,1.0,NA	0.0
716	"ENSMUSG00000027014"	"Cwc22"	chr2	-	77763042	77763110	77763042	77763107	77766936	77767066	716	20,22,26,17	34,38,49,40	8,46,6,5	25,118,15,25	151	149	0.0503300342505	0.651339996251	0.367,0.364,0.344,0.295	0.24,0.278,0.283,0.165	0.101
718	"ENSMUSG00000042167"	"Tent2"	chr13	-	93311147	93311226	93311147	93311214	93312026	93312118	718	41,47,76,56	26,19,16,28	34,116,20,48	16,55,6,14	160	149	0.946582389717	1.0	0.595,0.697,0.816,0.651	0.664,0.663,0.756,0.761	-0.021
721	"ENSMUSG00000028763"	"Hspg2"	chr4	+	137267505	137267660	137267523	137267660	137267281	137267417	721	564,434,307,298	38,14,22,27	159,711,152,251	10,38,12,16	166	149	0.762031217605	1.0	0.93,0.965,0.926,0.908	0.935,0.944,0.919,0.934	-0.001
722	"ENSMUSG00000028763"	"Hspg2"	chr4	+	137276842	137276988	137276848	137276988	137275656	137275801	722	621,492,350,368	2,0,0,0	201,877,195,276	0,0,0,0	154	149	1	1.0	0.997,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
723	"ENSMUSG00000029407"	"Uso1"	chr5	+	92335556	92335675	92335563	92335675	92335093	92335204	723	205,173,172,161	1,0,1,0	133,405,101,124	0,0,0,0	155	149	1	1.0	0.995,1.0,0.994,1.0	1.0,1.0,1.0,1.0	-0.003
724	"ENSMUSG00000046329"	"Slc25a23"	chr17	-	57359681	57359849	57359681	57359840	57360240	57360348	724	289,251,216,206	0,1,0,0	143,529,91,128	0,3,0,1	157	149	1	1.0	1.0,0.996,1.0,1.0	1.0,0.994,1.0,0.992	0.003
725	"ENSMUSG00000046329"	"Slc25a23"	chr17	-	57360783	57360955	57360783	57360942	57362273	57362385	725	0,0,2,2	287,281,271,282	0,3,0,1	184,540,97,162	161	149	1	1.0	0.0,0.0,0.007,0.007	0.0,0.005,0.0,0.006	0.001
726	"ENSMUSG00000003868"	"Ruvbl2"	chr7	-	45071515	45071630	45071515	45071558	45071808	45071938	726	176,134,124,99	0,2,2,0	77,270,84,88	0,0,0,0	220	149	1	1.0	1.0,0.978,0.977,1.0	1.0,1.0,1.0,1.0	-0.011
729	"ENSMUSG00000038811"	"Gngt2"	chr11	+	95735857	95735966	95735876	95735966	95734637	95734721	729	99,62,58,53	102,92,76,96	54,91,18,45	69,135,35,51	167	149	0.882963450745	1.0	0.464,0.375,0.405,0.33	0.411,0.376,0.315,0.44	0.008
730	"ENSMUSG00000070643"	"Sox13"	chr1	-	133316186	133316301	133316186	133316298	133316666	133316735	730	27,10,15,23	45,27,29,18	26,68,20,17	16,59,23,9	151	149	0.0137861369079	0.345689375182	0.372,0.268,0.338,0.558	0.616,0.532,0.462,0.651	-0.181
731	"ENSMUSG00000045629"	"Sh3tc2"	chr18	+	62124208	62124389	62124248	62124389	62122414	62124115	731	26,18,22,16	1,0,0,0	13,35,21,10	0,1,0,0	188	149	1	1.0	0.954,1.0,1.0,1.0	1.0,0.965,1.0,1.0	-0.003
734	"ENSMUSG00000060445"	"Sycp2"	chr2	-	177991810	177991920	177991810	177991885	177992623	177992779	734	2,5,8,8	0,0,0,0	6,6,3,2	1,0,0,0	183	149	1	1.0	1.0,1.0,1.0,1.0	0.83,1.0,1.0,1.0	0.042
735	"ENSMUSG00000029638"	"Glcci1"	chr6	+	8573181	8573298	8573184	8573298	8558499	8558586	735	10,6,3,3	22,4,8,9	3,18,8,9	7,25,1,4	151	149	0.0795178367693	0.811056855333	0.31,0.597,0.27,0.248	0.297,0.415,0.888,0.689	-0.216
736	"ENSMUSG00000019261"	"Map1s"	chr8	+	71364050	71364170	71364087	71364170	71363588	71363693	736	5,2,3,0	0,0,1,0	0,5,0,0	0,0,0,0	185	149	1	1.0	1.0,1.0,0.707,NA	NA,1.0,NA,NA	-0.098
737	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70330643	70330731	70330676	70330731	70330487	70330567	737	33,15,19,13	185,113,74,97	4,49,9,10	65,173,27,44	181	149	0.29946258483	1.0	0.128,0.099,0.174,0.099	0.048,0.189,0.215,0.158	-0.027
741	"ENSMUSG00000013878"	"Rnf170"	chr8	+	26610467	26610591	26610472	26610591	26609691	26609987	741	11,12,7,11	2,1,1,2	2,21,3,6	0,6,0,0	153	149	0.376776762481	1.0	0.843,0.921,0.872,0.843	1.0,0.773,1.0,1.0	-0.074
742	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4839201	4839312	4839201	4839294	4844371	4844471	742	101,86,74,51	61,47,53,39	46,145,25,57	30,130,21,34	166	149	0.286445724114	1.0	0.598,0.622,0.556,0.54	0.579,0.5,0.517,0.601	0.03
743	"ENSMUSG00000063236"	"1110038F14Rik"	chr15	+	76833743	76833890	76833746	76833890	76833267	76833352	743	113,78,74,66	0,0,0,0	62,199,28,78	1,0,0,0	151	149	1	1.0	1.0,1.0,1.0,1.0	0.984,1.0,1.0,1.0	0.004
744	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7590087	7590159	7590091	7590159	7588508	7588515	744	5,3,4,2	1,1,0,0	5,4,2,5	0,1,0,0	152	149	1	1.0	0.831,0.746,1.0,1.0	1.0,0.797,1.0,1.0	-0.055
747	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7591978	7592275	7592169	7592275	7590425	7590530	747	6,4,7,2	136,101,111,91	3,13,1,4	75,305,60,89	298	149	0.8677788629	1.0	0.022,0.019,0.031,0.011	0.02,0.021,0.008,0.022	0.003
749	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7592096	7592275	7592169	7592275	7590425	7590530	749	5,2,4,1	136,101,111,91	3,11,1,4	75,305,60,89	221	149	0.343271389332	1.0	0.024,0.013,0.024,0.007	0.026,0.024,0.011,0.029	-0.005
750	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7592116	7592275	7592169	7592275	7590425	7590530	750	5,2,4,1	136,101,111,91	3,11,1,4	75,305,60,89	201	149	0.340886121728	1.0	0.027,0.014,0.026,0.008	0.029,0.026,0.012,0.032	-0.006
751	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7592436	7592531	7592487	7592531	7592169	7592275	751	266,212,205,210	0,7,0,1	189,594,118,144	3,2,0,0	199	149	1	1.0	1.0,0.958,1.0,0.994	0.979,0.996,1.0,1.0	-0.006
754	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7593408	7593510	7593450	7593510	7593116	7593325	754	321,265,333,283	7,4,9,8	330,746,176,202	8,17,9,11	190	149	0.179153286183	1.0	0.973,0.981,0.967,0.965	0.97,0.972,0.939,0.935	0.017
755	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7593420	7593510	7593450	7593510	7593116	7593325	755	36,36,38,23	7,4,9,8	25,77,9,14	8,17,9,11	178	149	0.0337478229743	0.536256615614	0.811,0.883,0.779,0.706	0.723,0.791,0.456,0.516	0.173
758	"ENSMUSG00000011831"	"Evi5"	chr5	-	107969570	107969760	107969570	107969682	107989936	107990166	758	29,21,10,25	0,1,4,0	19,50,8,8	0,0,0,0	226	149	0.312030740949	1.0	1.0,0.933,0.622,1.0	1.0,1.0,1.0,1.0	-0.111
759	"ENSMUSG00000043631"	"Ecm2"	chr13	+	49671777	49674548	49674047	49674548	49668269	49668575	759	111,105,134,86	1,2,1,0	94,215,67,53	0,0,0,3	298	149	1	1.0	0.982,0.963,0.985,1.0	1.0,1.0,1.0,0.898	0.008
761	"ENSMUSG00000024942"	"Capn1"	chr19	-	6064230	6064498	6064230	6064297	6065765	6065927	761	82,77,90,95	1,0,0,1	78,263,37,54	1,2,0,0	298	149	1	1.0	0.976,1.0,1.0,0.979	0.975,0.985,1.0,1.0	-0.001
763	"ENSMUSG00000018263"	"Tbx5"	chr5	+	119974701	119975125	119974940	119975125	119970732	119970989	763	1,0,0,0	10,2,5,4	0,0,0,0	3,9,4,4	298	149	1	1.0	0.048,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.012
764	"ENSMUSG00000018263"	"Tbx5"	chr5	+	119974701	119975125	119974940	119975125	119972727	119973342	764	0,0,0,0	15,25,18,18	3,2,0,0	12,63,10,23	298	149	1	1.0	0.0,0.0,0.0,0.0	0.111,0.016,0.0,0.0	-0.032
765	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4511472	4511624	4511472	4511582	4512009	4512123	765	1,1,2,1	121,88,77,103	6,4,0,1	123,320,75,125	190	149	0.850742966762	1.0	0.006,0.009,0.02,0.008	0.037,0.01,0.0,0.006	-0.002
766	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4515263	4515285	4515263	4515282	4516579	4516612	766	33,10,16,18	32,15,20,16	16,73,16,36	23,78,31,26	151	149	0.798594107109	1.0	0.504,0.397,0.441,0.526	0.407,0.48,0.337,0.577	0.017
767	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4515263	4515282	4515263	4515279	4516809	4516836	767	0,0,1,0	0,0,0,0	0,3,2,0	1,0,0,0	151	149	1	1.0	NA,NA,1.0,NA	0.0,1.0,1.0,NA	0.333
768	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4515263	4515285	4515263	4515279	4516809	4516836	768	4,0,1,2	0,0,0,0	3,3,2,0	1,0,0,0	154	149	1	1.0	1.0,NA,1.0,1.0	0.744,1.0,1.0,NA	0.085
769	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4515263	4515285	4515263	4515282	4516809	4516836	769	4,0,0,2	0,0,0,0	3,3,1,0	0,3,1,0	151	149	1	1.0	1.0,NA,NA,1.0	1.0,0.497,0.497,NA	0.335
770	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31656862	31657044	31656867	31657044	31655007	31655122	770	2,1,1,1	256,225,183,198	0,9,0,1	179,401,125,127	153	149	1	1.0	0.008,0.004,0.005,0.005	0.0,0.021,0.0,0.008	-0.002
771	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31665651	31665751	31665654	31665751	31661587	31661657	771	162,113,144,83	64,51,56,29	99,307,56,63	41,128,36,32	151	149	0.274365805741	1.0	0.714,0.686,0.717,0.739	0.704,0.703,0.606,0.66	0.046
772	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31673470	31673506	31673485	31673506	31672660	31672702	772	6,7,7,6	3,0,1,2	6,25,7,6	6,3,2,0	163	149	0.332627829409	1.0	0.646,1.0,0.865,0.733	0.478,0.884,0.762,1.0	0.03
773	"ENSMUSG00000063849"	"Ppcdc"	chr9	-	57322368	57322755	57322368	57322537	57327445	57327574	773	23,11,18,9	38,26,37,14	13,37,13,6	22,55,19,9	298	149	0.357603601431	1.0	0.232,0.175,0.196,0.243	0.228,0.252,0.255,0.25	-0.035
778	"ENSMUSG00000033526"	"Ppip5k1"	chr2	-	121177961	121178164	121177961	121178123	121178947	121179049	778	2,2,1,0	128,173,176,157	0,1,0,0	186,359,69,114	189	149	1	1.0	0.012,0.009,0.004,0.0	0.0,0.002,0.0,0.0	0.006
779	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8902901	8903262	8903067	8903262	8899169	8899344	779	142,107,95,62	17,8,16,5	46,222,50,85	7,26,8,6	298	149	0.905722085201	1.0	0.807,0.87,0.748,0.861	0.767,0.81,0.758,0.876	0.019
780	"ENSMUSG00000024260"	"Sap130"	chr18	+	31799393	31799541	31799415	31799541	31786554	31786679	780	45,36,57,39	1,0,0,0	36,121,20,20	0,0,0,0	170	149	1	1.0	0.975,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
781	"ENSMUSG00000024260"	"Sap130"	chr18	+	31815059	31815237	31815062	31815237	31813421	31813724	781	14,18,25,13	29,28,49,27	24,39,12,15	30,76,13,20	151	149	0.268671045319	1.0	0.323,0.388,0.335,0.322	0.441,0.336,0.477,0.425	-0.078
782	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35933004	35933268	35933162	35933268	35932893	35932925	782	467,364,410,401	0,2,0,1	345,815,200,265	0,0,0,0	298	149	1	1.0	1.0,0.989,1.0,0.995	1.0,1.0,1.0,1.0	-0.004
783	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35934326	35934420	35934368	35934420	35933162	35933268	783	370,375,404,347	3,10,5,5	284,840,188,191	3,7,4,6	190	149	0.692535381479	1.0	0.99,0.967,0.984,0.982	0.987,0.989,0.974,0.961	0.003
786	"ENSMUSG00000040606"	"Kazn"	chr4	-	141874328	141874459	141874328	141874456	141878156	141878346	786	2,5,0,2	12,9,8,9	0,7,1,3	3,23,8,2	151	149	0.773270845793	1.0	0.141,0.354,0.0,0.18	0.0,0.231,0.11,0.597	-0.066
788	"ENSMUSG00000021282"	"Eif5"	chr12	+	111505841	111506121	111505980	111506121	111504788	111504982	788	178,133,148,124	4,5,2,2	83,283,68,89	0,7,0,1	287	149	0.222880505343	1.0	0.959,0.932,0.975,0.97	1.0,0.955,1.0,0.979	-0.024
790	"ENSMUSG00000028795"	"Ccdc28b"	chr4	-	129514475	129514669	129514475	129514646	129514776	129514943	790	87,51,63,51	11,6,2,5	31,187,37,48	3,12,2,4	171	149	0.33801317687	1.0	0.873,0.881,0.965,0.899	0.9,0.931,0.942,0.913	-0.017
791	"ENSMUSG00000062908"	"Acadm"	chr3	-	153644533	153644804	153644533	153644603	153647519	153647607	791	8678,7019,8308,7516	1,0,1,0	4496,17828,3629,3520	1,6,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
792	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902995	155904885	155904785	155904885	155902379	155902444	792	261,228,240,218	23,21,35,34	244,707,164,168	27,70,16,11	298	149	0.182959470172	1.0	0.85,0.844,0.774,0.762	0.819,0.835,0.837,0.884	-0.036
793	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119601815	119602840	119602546	119602840	119601100	119601226	793	8,7,3,4	0,0,1,1	5,11,0,1	1,5,0,0	298	149	1	1.0	1.0,1.0,0.6,0.667	0.714,0.524,NA,1.0	0.071
794	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119601815	119602840	119602609	119602840	119601100	119601226	794	8,7,3,4	0,2,1,0	5,11,0,1	0,0,0,0	298	149	1	1.0	1.0,0.636,0.6,1.0	1.0,1.0,NA,1.0	-0.191
795	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119602546	119602840	119602609	119602840	119601100	119601226	795	0,0,1,1	0,2,1,0	1,5,0,0	0,0,0,0	211	149	1	1.0	NA,0.0,0.414,1.0	1.0,1.0,NA,NA	-0.529
796	"ENSMUSG00000029455"	"Aldh2"	chr5	-	121717666	121717807	121717666	121717804	121718676	121718781	796	1291,690,732,720	3,0,0,0	418,2028,464,521	0,1,2,1	151	149	1	1.0	0.998,1.0,1.0,1.0	1.0,1.0,0.996,0.998	0.001
797	"ENSMUSG00000031736"	"Crnde"	chr8	-	93052658	93053090	93052658	93053085	93071480	93071667	797	21,27,31,21	2,2,6,4	17,57,11,9	3,8,8,1	153	149	0.253249319619	1.0	0.911,0.929,0.834,0.836	0.847,0.874,0.572,0.898	0.08
798	"ENSMUSG00000031736"	"Crnde"	chr8	-	93052660	93053090	93052660	93053085	93072977	93073091	798	7,5,11,3	0,0,0,0	6,22,1,5	0,0,1,0	153	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.493,1.0	0.127
799	"ENSMUSG00000031736"	"Crnde"	chr8	-	93071480	93071667	93071480	93071648	93072977	93073091	799	14,18,14,13	2,7,1,3	21,61,13,20	0,1,1,0	167	149	1.56436950771e-06	0.00102216641941	0.862,0.696,0.926,0.795	1.0,0.982,0.921,1.0	-0.156
800	"ENSMUSG00000031736"	"Crnde"	chr8	-	93052660	93053090	93052660	93053085	93073411	93073546	800	0,0,6,3	0,0,1,0	4,8,1,0	0,0,0,1	153	149	1	1.0	NA,NA,0.854,1.0	1.0,1.0,1.0,0.0	0.177
804	"ENSMUSG00000031736"	"Crnde"	chr8	-	93073411	93073732	93073411	93073546	93077318	93077382	804	7,6,6,7	18,15,22,13	4,13,4,1	6,44,8,10	298	149	0.648557042705	1.0	0.163,0.167,0.12,0.212	0.25,0.129,0.2,0.048	0.009
805	"ENSMUSG00000031736"	"Crnde"	chr8	-	93071480	93071667	93071480	93071648	93082315	93082493	805	0,0,1,0	0,0,0,0	0,0,0,0	0,2,0,0	167	149	1	1.0	NA,NA,1.0,NA	NA,0.0,NA,NA	1.0
809	"ENSMUSG00000030838"	"Ush1c"	chr7	-	45846135	45846244	45846135	45846221	45846619	45846675	809	0,1,0,0	2,1,0,0	0,0,0,0	0,6,0,0	171	149	1	1.0	0.0,0.466,NA,NA	NA,0.0,NA,NA	0.233
811	"ENSMUSG00000029534"	"St7"	chr6	+	17850355	17852411	17852256	17852411	17846197	17846313	811	0,0,0,1	0,0,2,1	0,0,0,0	0,0,0,2	298	149	1	1.0	NA,NA,0.0,0.333	NA,NA,NA,0.0	0.167
812	"ENSMUSG00000029534"	"St7"	chr6	+	17850355	17852411	17852256	17852411	17848002	17848078	812	21,22,34,27	29,15,24,25	41,49,18,19	18,52,15,9	298	149	0.328160889198	1.0	0.266,0.423,0.415,0.351	0.532,0.32,0.375,0.514	-0.072
814	"ENSMUSG00000032596"	"Uba7"	chr9	+	107853853	107853999	107853908	107853999	107853504	107853611	814	2,4,3,1	106,71,96,84	5,6,2,0	63,176,26,50	203	149	0.331891991038	1.0	0.014,0.04,0.022,0.009	0.055,0.024,0.053,0.0	-0.012
816	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858588	107858780	107858716	107858780	107858402	107858495	816	166,78,91,107	14,21,23,25	78,217,48,82	6,40,10,9	276	149	0.227632016071	1.0	0.865,0.667,0.681,0.698	0.875,0.745,0.722,0.831	-0.066
817	"ENSMUSG00000054693"	"Adam10"	chr9	+	70674153	70674337	70674179	70674337	70673233	70673384	817	136,134,120,131	3,1,1,1	75,262,49,58	0,3,0,1	174	149	1	1.0	0.975,0.991,0.99,0.991	1.0,0.987,1.0,0.98	-0.005
823	"ENSMUSG00000051323"	"Pcdh19"	chrX	-	132526017	132526190	132526017	132526187	132533643	132533702	823	3,3,7,4	16,15,15,16	0,5,1,0	17,35,5,4	151	149	0.00466674964463	0.187557784843	0.156,0.165,0.315,0.198	0.0,0.124,0.165,0.0	0.136
824	"ENSMUSG00000053291"	"Rab4b"	chr7	-	26874140	26874265	26874140	26874203	26875203	26875318	824	8,5,1,2	106,93,56,79	6,11,2,2	45,123,32,32	210	149	0.0691332749378	0.763289330327	0.051,0.037,0.013,0.018	0.086,0.06,0.042,0.042	-0.028
827	"ENSMUSG00000048796"	"Cyb561d1"	chr3	-	108107440	108107586	108107440	108107478	108108075	108108150	827	10,6,9,15	1,0,2,1	11,31,4,3	1,4,0,0	256	149	0.523415656819	1.0	0.853,1.0,0.724,0.897	0.865,0.819,1.0,1.0	-0.052
828	"ENSMUSG00000039178"	"Tbc1d19"	chr5	+	53995468	53995579	53995518	53995579	53995265	53995312	828	132,98,95,115	2,2,1,7	94,226,46,60	3,2,6,4	198	149	0.409661308894	1.0	0.98,0.974,0.986,0.925	0.959,0.988,0.852,0.919	0.037
829	"ENSMUSG00000028842"	"Ago3"	chr4	-	126240423	126240623	126240423	126240565	126241560	126241662	829	20,7,22,22	0,0,0,0	24,42,10,6	0,1,0,0	206	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.968,1.0,1.0	0.008
837	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76486708	76486848	76486708	76486787	76486990	76487137	837	111,95,98,81	7,5,1,6	80,258,25,55	2,3,2,1	209	149	0.00823677732334	0.272756794112	0.919,0.931,0.986,0.906	0.966,0.984,0.899,0.975	-0.02
838	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76487711	76487845	76487711	76487769	76487923	76487951	838	81,69,73,63	0,1,0,0	59,199,22,37	0,2,0,0	224	149	1	1.0	1.0,0.979,1.0,1.0	1.0,0.985,1.0,1.0	-0.001
839	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903187	45903104	45903183	45904257	45904560	839	83,66,71,76	0,0,0,0	39,215,47,60	0,2,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.991,1.0,1.0	0.002
840	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903269	45903104	45903187	45906407	45906428	840	37,33,36,29	16,11,8,12	29,79,23,20	3,28,7,9	230	149	0.582943203657	1.0	0.6,0.66,0.745,0.61	0.862,0.646,0.68,0.59	-0.041
841	"ENSMUSG00000042804"	"Gpr153"	chr4	+	152367314	152369794	152367383	152369794	152366827	152367012	841	39,38,15,13	13,14,10,3	16,27,3,3	1,8,1,14	217	149	0.861382207037	1.0	0.673,0.651,0.507,0.748	0.917,0.699,0.673,0.128	0.04
846	"ENSMUSG00000015968"	"Cacna1d"	chr14	-	29850728	29851805	29850728	29850755	29852073	29852161	846	0,0,0,0	4,7,1,0	0,4,0,0	0,4,0,2	298	149	1	1.0	0.0,0.0,0.0,NA	NA,0.333,NA,0.0	-0.167
