ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1336	"ENSMUSG00000023262"	"Acy1"	chr9	-	106311728	106312028	106311728	106311797	106311883	106312028	1336	5,0,1,1	91,80,71,60	3,4,2,0	74,240,56,61	234	149	1	1.0	0.034,0.0,0.009,0.011	0.025,0.011,0.022,0.0	-0.001
1337	"ENSMUSG00000023262"	"Acy1"	chr9	-	106312163	106312368	106312163	106312213	106312294	106312368	1337	4,1,2,5	94,51,54,53	0,6,5,1	51,157,41,43	229	149	0.785160412442	1.0	0.027,0.013,0.024,0.058	0.0,0.024,0.074,0.015	0.002
1338	"ENSMUSG00000023262"	"Acy1"	chr9	-	106313324	106313999	106313324	106313419	106313894	106313999	1338	3,5,4,5	90,79,95,85	4,22,9,10	81,279,66,68	298	149	0.0120621115867	0.280372861448	0.016,0.031,0.021,0.029	0.024,0.038,0.064,0.068	-0.024
1340	"ENSMUSG00000051747"	"Ttn"	chr2	-	76538791	76544556	76538791	76538952	76539108	76544556	1340	9,3,2,5	0,0,1,0	6,1,0,1	0,1,0,0	298	149	1	1.0	1.0,1.0,0.5,1.0	1.0,0.333,NA,1.0	0.097
1341	"ENSMUSG00000036819"	"Jmjd4"	chr11	+	59341500	59344471	59341500	59341666	59344336	59344471	1341	0,1,0,1	75,51,64,36	0,0,0,1	38,158,31,43	298	149	1	1.0	0.0,0.01,0.0,0.014	0.0,0.0,0.0,0.011	0.003
1344	"ENSMUSG00000039233"	"Tbce"	chr13	-	14180372	14180592	14180372	14180437	14180527	14180592	1344	3,0,3,2	140,108,131,137	1,4,4,0	135,367,78,66	238	149	1	1.0	0.013,0.0,0.014,0.009	0.005,0.007,0.031,0.0	-0.002
1347	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029678	83029707	83029981	83030051	1347	87,73,73,78	1,0,5,1	70,176,47,34	0,3,0,0	298	149	0.317668193223	1.0	0.978,1.0,0.88,0.975	1.0,0.967,1.0,1.0	-0.033
1348	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029678	83029784	83029981	83030051	1348	4,5,3,9	0,0,1,0	4,19,4,3	0,4,0,0	298	149	0.57252284034	1.0	1.0,1.0,0.6,1.0	1.0,0.704,1.0,1.0	-0.026
1349	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029678	83029707	83030018	83030051	1349	99,77,78,84	7,5,14,9	75,195,48,36	9,34,12,7	298	149	0.0298633039228	0.434663667561	0.876,0.885,0.736,0.824	0.806,0.741,0.667,0.72	0.097
1350	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029678	83029784	83030018	83030051	1350	16,9,8,15	179,108,144,121	9,38,5,5	101,289,65,74	298	149	0.387586304961	1.0	0.043,0.04,0.027,0.058	0.043,0.062,0.037,0.033	-0.002
1351	"ENSMUSG00000073792"	"Alg6"	chr4	+	99638965	99641122	99638965	99639036	99641053	99641122	1351	3,0,0,0	33,15,19,14	1,9,3,0	24,34,15,3	298	149	0.000930766640999	0.0620528204087	0.043,0.0,0.0,0.0	0.02,0.117,0.091,0.0	-0.046
1353	"ENSMUSG00000029060"	"Mib2"	chr4	-	155739978	155740762	155739978	155740157	155740528	155740762	1353	8,0,3,2	84,28,21,22	0,9,0,9	5,61,15,27	298	149	0.0856038621452	0.75659461393	0.045,0.0,0.067,0.043	0.0,0.069,0.0,0.143	-0.014
1354	"ENSMUSG00000029060"	"Mib2"	chr4	-	155741369	155741771	155741369	155741526	155741622	155741771	1354	8,0,3,2	61,55,42,44	0,9,0,9	38,133,30,50	244	149	0.799476781976	1.0	0.074,0.0,0.042,0.027	0.0,0.04,0.0,0.099	0.001
1355	"ENSMUSG00000029060"	"Mib2"	chr4	-	155743350	155743722	155743350	155743458	155743579	155743722	1355	8,1,6,2	20,10,15,16	2,9,0,6	13,40,14,6	269	149	0.833319624208	1.0	0.181,0.052,0.181,0.065	0.079,0.111,0.0,0.356	-0.017
1356	"ENSMUSG00000025237"	"Parp6"	chr9	+	59531200	59531716	59531200	59531295	59531655	59531716	1356	22,20,15,21	77,62,83,82	21,54,17,15	50,98,33,39	298	149	0.000739126220016	0.0557746688494	0.125,0.139,0.083,0.114	0.174,0.216,0.205,0.161	-0.074
1357	"ENSMUSG00000025237"	"Parp6"	chr9	+	59548306	59549093	59548306	59548379	59549023	59549093	1357	4,3,6,3	7,3,2,2	6,11,12,5	2,9,1,0	298	149	0.0322819813365	0.449511362761	0.222,0.333,0.6,0.429	0.6,0.379,0.857,1.0	-0.313
1358	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55738915	55739350	55738915	55739050	55739286	55739350	1358	3,1,0,0	21,9,6,6	0,6,0,0	6,24,2,8	298	149	0.580124544538	1.0	0.067,0.053,0.0,0.0	0.0,0.111,0.0,0.0	0.002
1359	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55738915	55739890	55738915	55739350	55739681	55739890	1359	2,1,0,0	19,8,8,11	0,1,0,3	5,40,4,4	298	149	1	1.0	0.05,0.059,0.0,0.0	0.0,0.012,0.0,0.273	-0.044
1360	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55742856	55743116	55742856	55742923	55743026	55743116	1360	2,1,1,0	7,1,9,2	0,3,1,0	2,23,0,1	251	149	0.620573615621	1.0	0.145,0.372,0.062,0.0	0.0,0.072,1.0,0.0	-0.123
1362	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30359556	30362306	30359556	30359727	30362219	30362306	1362	1,7,2,3	16,19,12,10	3,8,3,3	19,46,10,16	298	149	0.856005442071	1.0	0.03,0.156,0.077,0.13	0.073,0.08,0.13,0.086	0.006
1363	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66494609	66495948	66494609	66494666	66495840	66495948	1363	12,4,6,13	83,53,52,65	12,43,2,11	69,249,53,40	298	149	0.350434477129	1.0	0.067,0.036,0.055,0.091	0.08,0.079,0.019,0.121	-0.012
1364	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66501648	66502815	66501648	66501830	66502715	66502815	1364	0,0,0,0	163,113,122,105	0,1,1,0	87,294,70,88	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.002,0.007,0.0	-0.002
1368	"ENSMUSG00000030846"	"Tial1"	chr7	-	128045530	128046128	128045530	128045670	128046004	128046128	1368	9,15,15,16	159,106,166,114	8,34,10,12	110,310,81,102	298	149	0.822899749134	1.0	0.028,0.066,0.043,0.066	0.035,0.052,0.058,0.056	0.001
1369	"ENSMUSG00000030846"	"Tial1"	chr7	-	128048454	128048831	128048454	128048522	128048762	128048831	1369	12,9,6,17	0,1,5,4	11,44,5,9	4,12,0,0	298	149	0.85686662566	1.0	1.0,0.818,0.375,0.68	0.579,0.647,1.0,1.0	-0.088
1370	"ENSMUSG00000028455"	"Stoml2"	chr4	-	43028937	43029358	43028937	43029066	43029278	43029358	1370	2,1,1,2	495,458,484,435	4,5,11,2	447,1143,292,337	298	149	1	1.0	0.002,0.001,0.001,0.002	0.004,0.002,0.018,0.003	-0.005
1371	"ENSMUSG00000009741"	"Ubp1"	chr9	+	113785030	113785881	113785030	113785136	113785774	113785881	1371	31,19,22,22	79,91,72,108	22,50,15,15	55,169,34,45	298	149	0.189431606647	1.0	0.164,0.095,0.133,0.092	0.167,0.129,0.181,0.143	-0.034
1372	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55206757	55207883	55206757	55206844	55207688	55207883	1372	19,14,19,19	41,22,28,21	15,26,4,4	18,73,13,26	298	149	0.0447741848602	0.520749371391	0.188,0.241,0.253,0.311	0.294,0.151,0.133,0.071	0.086
1373	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55206757	55208947	55206757	55207883	55208866	55208947	1373	32,17,20,14	114,109,79,77	9,84,14,25	97,357,73,101	298	149	0.758293630739	1.0	0.123,0.072,0.112,0.083	0.044,0.105,0.088,0.11	0.011
1375	"ENSMUSG00000097462"	"9530026P05Rik"	chr6	+	93214954	93215976	93214954	93215025	93215150	93215976	1375	1,0,2,2	16,19,18,23	0,1,1,2	30,77,11,15	273	149	1	1.0	0.033,0.0,0.057,0.045	0.0,0.007,0.047,0.068	0.003
1376	"ENSMUSG00000090231"	"Cfb"	chr17	-	35075855	35076112	35075855	35075905	35075979	35076112	1376	0,1,1,1	56,16,28,33	1,3,0,0	13,61,7,24	222	149	1	1.0	0.0,0.04,0.023,0.02	0.049,0.032,0.0,0.0	0.001
1377	"ENSMUSG00000090231"	"Cfb"	chr17	-	35075855	35076112	35075855	35075921	35075979	35076112	1377	0,1,0,0	1,3,0,0	0,2,0,0	0,3,0,0	206	149	1	1.0	0.0,0.194,NA,NA	NA,0.325,NA,NA	-0.228
1379	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139361025	139361300	139361025	139361119	139361207	139361300	1379	2,1,4,2	353,259,264,293	3,6,0,2	217,741,152,223	236	149	1	1.0	0.004,0.002,0.009,0.004	0.009,0.005,0.0,0.006	-0.0
1380	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139367923	139369584	139367923	139367997	139369387	139369584	1380	3,0,3,2	252,159,180,173	1,7,0,1	161,487,87,129	298	149	1	1.0	0.006,0.0,0.008,0.006	0.003,0.007,0.0,0.004	0.002
1381	"ENSMUSG00000029547"	"Ints1"	chr5	-	139761086	139761429	139761086	139761185	139761375	139761429	1381	8,0,0,0	0,0,0,0	0,2,0,0	0,0,0,1	298	149	1	1.0	1.0,NA,NA,NA	NA,1.0,NA,0.0	0.5
1383	"ENSMUSG00000026785"	"Pkn3"	chr2	+	29969937	29970698	29969937	29970083	29970586	29970698	1383	20,2,0,4	13,17,14,7	7,1,2,3	8,22,6,5	298	149	0.654968387943	1.0	0.435,0.056,0.0,0.222	0.304,0.022,0.143,0.231	0.003
1384	"ENSMUSG00000104713"	"Gbp6"	chr5	-	105427940	105428430	105427940	105428137	105428320	105428430	1384	0,1,2,0	161,78,100,65	0,0,0,0	82,156,51,67	298	149	1	1.0	0.0,0.006,0.01,0.0	0.0,0.0,0.0,0.0	0.004
1385	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312590	26312703	26312832	26312934	1385	3,2,0,0	33,34,56,23	1,1,1,1	42,129,26,25	277	149	1	1.0	0.047,0.031,0.0,0.0	0.013,0.004,0.02,0.021	0.005
1386	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26313244	26312590	26312703	26313110	26313244	1386	1,1,0,0	0,2,1,2	0,1,1,0	0,0,0,0	298	149	1	1.0	1.0,0.2,0.0,0.0	NA,1.0,1.0,NA	-0.7
1389	"ENSMUSG00000033880"	"Lgals3bp"	chr11	-	118288946	118289397	118288946	118289078	118289205	118289397	1389	0,0,0,2	316,225,168,178	0,4,0,0	92,364,50,107	275	149	1	1.0	0.0,0.0,0.0,0.006	0.0,0.006,0.0,0.0	0.0
1390	"ENSMUSG00000046032"	"Snx12"	chrX	-	100255564	100257470	100255564	100255952	100257379	100257470	1390	47,44,49,44	20,25,20,14	36,144,29,39	8,43,18,12	298	149	0.341016588244	1.0	0.54,0.468,0.551,0.611	0.692,0.626,0.446,0.619	-0.053
1391	"ENSMUSG00000029291"	"Rufy3"	chr5	+	88762799	88764438	88762799	88762973	88764320	88764438	1391	1,0,2,0	65,57,102,65	1,1,0,0	57,187,38,46	298	149	1	1.0	0.008,0.0,0.01,0.0	0.009,0.003,0.0,0.0	0.002
1392	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74330589	74330893	74330589	74330627	74330853	74330893	1392	1,8,3,2	333,294,258,300	2,11,5,4	230,594,122,140	298	149	1	1.0	0.001,0.013,0.006,0.003	0.004,0.009,0.02,0.014	-0.006
1393	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74330853	74332047	74330853	74330893	74331993	74332047	1393	12,15,4,6	6,3,1,0	5,28,4,4	6,6,2,0	298	149	0.50233036182	1.0	0.5,0.714,0.667,1.0	0.294,0.7,0.5,1.0	0.097
1396	"ENSMUSG00000028114"	"Mettl14"	chr3	-	123161945	123165134	123161945	123163339	123164923	123165134	1396	0,0,0,0	71,81,59,95	0,0,1,0	66,171,33,57	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.015,0.0	-0.004
1398	"ENSMUSG00000110206"	"Flt3l"	chr7	-	44781651	44783450	44781651	44781836	44783305	44783450	1398	3,1,3,6	24,14,13,22	2,8,0,3	14,64,9,16	298	149	0.508535778263	1.0	0.059,0.034,0.103,0.12	0.067,0.059,0.0,0.086	0.026
1399	"ENSMUSG00000110206"	"Flt3l"	chr7	-	44781651	44783450	44781651	44781836	44783321	44783450	1399	8,5,6,8	4,1,0,5	8,18,3,5	0,6,1,0	298	149	0.198502217442	1.0	0.5,0.714,1.0,0.444	1.0,0.6,0.6,1.0	-0.136
1400	"ENSMUSG00000040479"	"Dgkz"	chr2	-	91764087	91764434	91764087	91764187	91764400	91764434	1400	34,28,19,16	204,174,144,166	15,75,20,23	138,433,89,99	298	149	0.157264118568	1.0	0.077,0.074,0.062,0.046	0.052,0.08,0.101,0.104	-0.02
1402	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44491406	44491724	44491406	44491523	44491609	44491724	1402	2,0,4,5	2,2,0,2	2,5,0,0	3,6,3,5	234	149	0.0487376128267	0.534845476076	0.389,0.0,1.0,0.614	0.298,0.347,0.0,0.0	0.34
1403	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44491406	44491724	44491406	44491523	44491626	44491724	1403	3,0,6,9	73,78,68,53	6,7,3,0	86,178,42,50	251	149	0.305599535014	1.0	0.024,0.0,0.05,0.092	0.04,0.023,0.041,0.0	0.015
1404	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44492239	44492535	44492239	44492340	44492418	44492535	1404	39,24,32,25	123,128,122,126	22,54,9,17	134,355,63,81	226	149	0.0177510367918	0.320916224032	0.173,0.11,0.147,0.116	0.098,0.091,0.086,0.122	0.037
1405	"ENSMUSG00000113204"	"Gm46430"	chr13	-	74753063	74755854	74753063	74754136	74755804	74755854	1405	10,23,26,23	0,1,1,0	16,71,14,21	0,4,1,0	298	149	1	1.0	1.0,0.92,0.929,1.0	1.0,0.899,0.875,1.0	0.019
1407	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120404689	120405338	120404689	120404833	120405178	120405338	1407	1,0,1,0	72,71,64,52	5,2,2,1	60,148,41,59	298	149	0.654990920116	1.0	0.007,0.0,0.008,0.0	0.04,0.007,0.024,0.008	-0.016
1408	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31678874	31679235	31678874	31678979	31679152	31679235	1408	0,0,3,0	7,12,2,7	3,5,0,0	4,23,6,9	298	149	0.139942630378	0.94211988345	0.0,0.0,0.429,0.0	0.273,0.098,0.0,0.0	0.014
1410	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047269	71047634	71047269	71047398	71047472	71047634	1410	0,0,0,0	22,1,2,2	0,0,0,1	0,9,1,2	222	149	1	1.0	0.0,0.0,0.0,0.0	NA,0.0,0.0,0.251	-0.084
1411	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047788	71048204	71047788	71047921	71048010	71048204	1411	0,1,0,0	29,15,11,7	1,0,0,0	8,31,6,15	237	149	1	1.0	0.0,0.04,0.0,0.0	0.073,0.0,0.0,0.0	-0.008
1412	"ENSMUSG00000030763"	"Lcmt1"	chr7	+	123020760	123022021	123020760	123020862	123021929	123022021	1412	1,3,7,4	213,214,170,201	5,3,3,0	165,486,102,120	298	149	1	1.0	0.002,0.007,0.02,0.01	0.015,0.003,0.014,0.0	0.002
1413	"ENSMUSG00000030979"	"Uros"	chr7	-	133292236	133292895	133292236	133292322	133292814	133292895	1413	21,11,10,8	174,122,131,121	9,31,8,6	116,310,69,67	298	149	0.815088324382	1.0	0.057,0.043,0.037,0.032	0.037,0.048,0.055,0.043	-0.003
1415	"ENSMUSG00000021235"	"Coq6"	chr12	+	84414916	84415483	84414916	84414975	84415359	84415483	1415	14,12,4,10	456,370,418,419	10,38,12,5	342,927,228,253	298	149	0.0427047682939	0.510382493942	0.015,0.016,0.005,0.012	0.014,0.02,0.026,0.01	-0.005
1416	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84417805	84417029	84417128	84417697	84417805	1416	89,84,70,71	8,15,4,4	62,185,39,56	3,12,1,0	298	149	0.0146356077439	0.295919959315	0.848,0.737,0.897,0.899	0.912,0.885,0.951,1.0	-0.092
1417	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84417805	84417029	84417160	84417697	84417805	1417	5,0,1,3	313,270,284,236	3,10,0,0	253,690,139,187	298	149	1	1.0	0.008,0.0,0.002,0.006	0.006,0.007,0.0,0.0	0.001
1418	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84418332	84417029	84417805	84418224	84418332	1418	13,6,5,7	1,6,5,2	2,13,4,4	2,3,3,1	298	149	0.926161267517	1.0	0.867,0.333,0.333,0.636	0.333,0.684,0.4,0.667	0.021
1422	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417401	85417576	1422	10,5,5,9	0,2,3,0	11,18,2,3	0,2,0,0	298	149	0.132106108617	0.913295626785	1.0,0.556,0.455,1.0	1.0,0.818,1.0,1.0	-0.202
1423	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417413	85417576	1423	10,5,5,9	0,2,0,0	11,18,2,3	1,0,0,0	298	149	1	1.0	1.0,0.556,1.0,1.0	0.846,1.0,1.0,1.0	-0.073
1424	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417430	85417576	1424	10,5,5,9	5,2,3,18	11,18,2,3	6,11,2,0	298	149	0.376744367566	1.0	0.5,0.556,0.455,0.2	0.478,0.45,0.333,1.0	-0.138
1425	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417439	85417576	1425	10,6,7,9	75,68,70,87	11,18,2,3	65,226,43,69	298	149	0.450582611585	1.0	0.063,0.042,0.048,0.049	0.078,0.038,0.023,0.021	0.011
1426	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85422056	85423604	85422056	85422169	85423455	85423604	1426	3,1,1,2	100,61,80,72	0,9,0,0	45,189,45,45	298	149	1	1.0	0.015,0.008,0.006,0.014	0.0,0.023,0.0,0.0	0.005
1427	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85423743	85423977	85423743	85423830	85423897	85423977	1427	10,16,6,10	95,91,77,92	2,14,2,8	80,193,64,54	215	149	0.022644733747	0.369321845421	0.068,0.109,0.051,0.07	0.017,0.048,0.021,0.093	0.03
1428	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85425969	85426415	85425969	85426099	85426231	85426415	1428	0,1,0,1	86,59,51,59	0,1,0,2	50,144,19,35	280	149	1	1.0	0.0,0.009,0.0,0.009	0.0,0.004,0.0,0.03	-0.004
1429	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012243	10012616	10012243	10012380	10012547	10012616	1429	3,3,7,1	181,161,184,151	4,3,0,3	94,437,115,100	298	149	1	1.0	0.008,0.009,0.019,0.003	0.021,0.003,0.0,0.015	0.0
1431	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012547	10012942	10012547	10012609	10012834	10012942	1431	7,7,7,2	0,1,0,0	2,16,1,5	0,1,0,0	298	149	1	1.0	1.0,0.778,1.0,1.0	1.0,0.889,1.0,1.0	-0.028
1432	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012547	10012942	10012547	10012616	10012834	10012942	1432	2,2,0,1	244,208,195,169	2,2,0,0	110,480,136,124	298	149	1	1.0	0.004,0.005,0.0,0.003	0.009,0.002,0.0,0.0	0.0
1434	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128381897	128383535	128381897	128382047	128383452	128383535	1434	0,0,1,2	16,2,14,6	0,0,0,0	9,40,7,6	298	149	1	1.0	0.0,0.0,0.034,0.143	0.0,0.0,0.0,0.0	0.044
1435	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128384648	128385895	128384648	128384701	128384946	128385895	1435	0,1,2,1	13,6,15,12	1,5,0,0	8,28,5,10	298	149	0.507687789439	1.0	0.0,0.077,0.063,0.04	0.059,0.082,0.0,0.0	0.01
1440	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939246	24939705	24939246	24939426	24939507	24939705	1440	2,1,1,1	2757,1282,943,1023	0,1,0,0	545,3262,642,884	229	149	1	1.0	0.0,0.001,0.001,0.001	0.0,0.0,0.0,0.0	0.001
1443	"ENSMUSG00000087187"	"Gm13431"	chr2	+	36107203	36107745	36107203	36107286	36107629	36107745	1443	0,1,0,0	0,1,0,0	0,0,0,0	0,0,0,1	298	149	1	1.0	NA,0.333,NA,NA	NA,NA,NA,0.0	0.333
1444	"ENSMUSG00000028552"	"Eps15"	chr4	+	109218359	109219064	109218359	109218521	109218866	109219064	1444	0,0,0,0	95,95,73,72	0,2,0,0	82,226,48,57	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.004,0.0,0.0	-0.001
1449	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21309264	21310546	21309264	21309432	21310420	21310546	1449	0,0,0,1	126,125,168,132	0,2,0,0	113,353,88,90	298	149	1	1.0	0.0,0.0,0.0,0.004	0.0,0.003,0.0,0.0	0.0
1450	"ENSMUSG00000004626"	"Stxbp2"	chr8	+	3683847	3684123	3683847	3683926	3684019	3684123	1450	0,0,0,0	15,13,12,16	0,0,0,3	18,23,1,3	241	149	0.706979508741	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.382	-0.096
1451	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120242316	120245018	120242316	120242448	120244877	120245018	1451	3,3,0,5	86,76,79,75	2,6,3,3	84,177,44,46	298	149	0.639976483916	1.0	0.017,0.019,0.0,0.032	0.012,0.017,0.033,0.032	-0.006
1452	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120265582	120268433	120265582	120265699	120268323	120268433	1452	16,12,9,14	98,96,97,87	8,24,7,5	94,198,56,58	298	149	0.316691448777	1.0	0.075,0.059,0.044,0.074	0.041,0.057,0.059,0.041	0.013
1453	"ENSMUSG00000019194"	"Scn1b"	chr7	-	30815948	30816720	30815948	30816561	30816648	30816720	1453	16,2,3,5	46,67,35,46	4,13,4,2	26,87,14,34	235	149	0.844207326745	1.0	0.181,0.019,0.052,0.064	0.089,0.087,0.153,0.036	-0.012
1454	"ENSMUSG00000005299"	"Letm1"	chr5	-	33902359	33903718	33902359	33902547	33903583	33903718	1454	44,31,28,19	508,523,495,471	23,71,3,14	425,1175,239,346	298	149	0.159383033489	1.0	0.042,0.029,0.028,0.02	0.026,0.029,0.006,0.02	0.01
1455	"ENSMUSG00000024843"	"Chka"	chr19	+	3939879	3942213	3939879	3939988	3942106	3942213	1455	2,2,0,0	40,38,34,33	1,4,2,3	24,73,21,19	298	149	0.101972037505	0.813571499229	0.024,0.026,0.0,0.0	0.02,0.027,0.045,0.073	-0.029
1458	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49575913	49576179	49575913	49575982	49576074	49576179	1458	3,2,6,1	28,22,18,24	6,12,0,2	19,63,16,19	240	149	0.365597994258	1.0	0.062,0.053,0.171,0.025	0.164,0.106,0.0,0.061	-0.005
1459	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49575913	49576179	49575913	49575982	49576089	49576179	1459	4,5,7,1	59,60,52,51	6,13,0,2	42,87,13,38	255	149	0.225670083901	1.0	0.038,0.046,0.073,0.011	0.077,0.08,0.0,0.03	-0.005
1460	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45856441	45856657	45856441	45856508	45856583	45856657	1460	6,4,0,3	229,177,177,143	3,10,1,0	119,391,78,91	223	149	0.783980126111	1.0	0.017,0.015,0.0,0.014	0.017,0.017,0.008,0.0	0.001
1462	"ENSMUSG00000004394"	"Tmed4"	chr11	-	6224397	6224870	6224397	6224498	6224673	6224870	1462	6,4,3,9	495,394,415,357	1,8,0,5	323,958,212,258	298	149	1	1.0	0.006,0.005,0.004,0.012	0.002,0.004,0.0,0.01	0.003
1463	"ENSMUSG00000033581"	"Igf2bp2"	chr16	-	21882331	21883917	21882331	21882463	21883842	21883917	1463	0,0,0,1	9,4,2,7	0,0,0,0	5,5,4,6	298	149	1	1.0	0.0,0.0,0.0,0.067	0.0,0.0,0.0,0.0	0.017
1464	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	1464	2,0,0,2	300,272,218,267	0,1,0,1	185,559,120,144	276	149	1	1.0	0.004,0.0,0.0,0.004	0.0,0.001,0.0,0.004	0.001
1465	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	1465	7,2,9,13	364,271,299,291	6,13,3,3	204,648,138,170	298	149	0.725805501057	1.0	0.01,0.004,0.015,0.022	0.014,0.01,0.011,0.009	0.002
1466	"ENSMUSG00000119955"	"Gm9054"	chr3	+	95892802	95893392	95892802	95892900	95893315	95893392	1466	0,0,0,3	1,4,2,1	1,2,1,1	0,3,0,0	298	149	0.000664042379853	0.0540406982756	0.0,0.0,0.0,0.6	1.0,0.25,1.0,1.0	-0.662
1467	"ENSMUSG00000025060"	"Slk"	chr19	+	47610674	47611133	47610674	47610805	47611009	47611133	1467	40,41,38,30	303,230,242,214	49,129,26,40	201,546,159,127	298	149	0.000819676242287	0.0576115301722	0.062,0.082,0.073,0.066	0.109,0.106,0.076,0.136	-0.036
1468	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245733	25244904	25245040	25245569	25245733	1468	0,0,0,0	16,16,11,11	0,2,0,0	5,18,4,7	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.053,0.0,0.0	-0.013
1469	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25245825	25246154	25245825	25245965	25246040	25246154	1469	0,0,0,0	35,20,14,22	0,3,0,0	13,38,7,9	223	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.05,0.0,0.0	-0.013
1471	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55654118	55655179	55654118	55654180	55655142	55655179	1471	13,10,6,5	26,11,5,21	4,40,3,4	4,30,6,13	298	149	0.360784284337	1.0	0.2,0.312,0.375,0.106	0.333,0.4,0.2,0.133	-0.018
1472	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55655142	55655437	55655142	55655179	55655300	55655437	1472	2,0,3,2	207,113,90,110	0,3,1,0	68,282,78,116	269	149	1	1.0	0.005,0.0,0.018,0.01	0.0,0.006,0.007,0.0	0.005
1474	"ENSMUSG00000022210"	"Dhrs4"	chr14	+	55724549	55724768	55724549	55724620	55724716	55724768	1474	42,29,19,32	813,713,751,756	23,45,13,14	419,1666,315,317	244	149	0.531138655562	1.0	0.031,0.024,0.015,0.025	0.032,0.016,0.025,0.026	-0.001
1475	"ENSMUSG00000020640"	"Itsn2"	chr12	+	4761952	4762640	4761952	4762036	4762466	4762640	1475	2,0,1,3	46,43,43,54	1,4,6,3	52,108,25,38	298	149	0.0640676551307	0.630564856458	0.021,0.0,0.011,0.027	0.01,0.018,0.107,0.038	-0.029
