ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1045	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20345155	20345334	20345155	20345277	20350654	20350747	1045	50,55,46,60	0,1,1,0	55,112,28,28	0,2,0,0	205	149	1	1.0	1.0,0.976,0.971,1.0	1.0,0.976,1.0,1.0	-0.007
1046	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20356299	20356434	20356299	20356317	20357760	20357867	1046	210,152,204,187	0,0,0,0	132,446,85,111	0,2,0,0	265	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.992,1.0,1.0	0.002
1048	"ENSMUSG00000062981"	"Mrpl42"	chr10	-	95337751	95337789	95337767	95337789	95336244	95336384	1048	2,0,0,1	866,688,731,672	0,2,0,1	517,1738,452,446	164	149	1	1.0	0.002,0.0,0.0,0.001	0.0,0.001,0.0,0.002	0.0
1049	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20766019	20766151	20766019	20766130	20766289	20766469	1049	112,90,57,68	2,4,0,2	32,183,38,43	2,12,0,0	169	149	0.122692599653	0.923442242682	0.98,0.952,1.0,0.968	0.934,0.931,1.0,1.0	0.009
1050	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20771238	20772121	20771238	20772097	20772210	20772387	1050	19,21,13,22	169,114,115,112	10,38,2,6	75,236,49,44	172	149	0.617215780455	1.0	0.089,0.138,0.089,0.145	0.104,0.122,0.034,0.106	0.024
1051	"ENSMUSG00000089736"	"Tgfbr3l"	chr8	+	4300466	4300921	4300466	4300625	4301292	4301423	1051	15,2,8,5	0,0,1,0	2,18,1,8	0,2,0,0	298	149	1	1.0	1.0,1.0,0.8,1.0	1.0,0.818,1.0,1.0	-0.005
1052	"ENSMUSG00000039356"	"Exosc2"	chr2	+	31562483	31562598	31562483	31562585	31564526	31564572	1052	5,3,0,2	53,60,52,47	3,8,2,8	26,143,27,33	161	149	0.0384520994824	0.590419365389	0.08,0.044,0.0,0.038	0.096,0.049,0.064,0.183	-0.058
1054	"ENSMUSG00000038943"	"Prc1"	chr7	+	79960817	79960928	79960817	79960919	79961964	79962075	1054	17,10,3,7	3,0,0,0	7,15,2,4	0,0,0,0	157	149	1	1.0	0.843,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.039
1055	"ENSMUSG00000038943"	"Prc1"	chr7	+	79962779	79962956	79962779	79962879	79963274	79963316	1055	9,7,1,2	3,1,1,0	2,5,1,6	3,0,0,0	225	149	0.805957907861	1.0	0.665,0.823,0.398,1.0	0.306,1.0,1.0,1.0	-0.105
1058	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100521238	100521574	100521283	100521574	100516152	100516211	1058	51,54,58,36	72,62,79,82	32,88,18,21	72,155,38,34	193	149	0.144869032829	1.0	0.354,0.402,0.362,0.253	0.255,0.305,0.268,0.323	0.055
1059	"ENSMUSG00000002107"	"Celf2"	chr2	-	6565469	6565601	6565481	6565601	6558595	6558775	1059	42,26,30,24	70,80,75,84	27,89,21,14	42,186,16,40	160	149	0.114263545393	0.902470409447	0.358,0.232,0.271,0.21	0.374,0.308,0.55,0.246	-0.102
1060	"ENSMUSG00000002107"	"Celf2"	chr2	-	6565469	6565601	6565481	6565601	6558595	6558793	1060	11,3,5,6	22,16,14,29	3,20,3,1	24,33,5,8	160	149	0.935796671047	1.0	0.318,0.149,0.25,0.162	0.104,0.361,0.358,0.104	-0.012
1061	"ENSMUSG00000002107"	"Celf2"	chr2	-	6608834	6612772	6612692	6612772	6604844	6604908	1061	96,82,92,61	0,0,0,1	78,238,48,61	1,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.968	0.975,1.0,1.0,1.0	-0.002
1062	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	1062	152,89,89,80	36,65,48,30	78,212,44,55	42,97,21,41	217	149	0.349583180115	1.0	0.744,0.485,0.56,0.647	0.56,0.6,0.59,0.479	0.052
1063	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27270988	27271173	27270988	27271126	27274015	27274165	1063	8,7,8,3	301,212,189,202	0,13,0,4	126,531,101,137	195	149	0.142327838062	1.0	0.02,0.025,0.031,0.011	0.0,0.018,0.0,0.022	0.012
1065	"ENSMUSG00000023079"	"Gtf2ird1"	chr5	-	134417280	134417377	134417287	134417377	134414643	134414691	1065	2,3,0,0	35,25,29,32	1,0,0,0	23,66,16,26	155	149	0.579581143882	1.0	0.052,0.103,0.0,0.0	0.04,0.0,0.0,0.0	0.029
1066	"ENSMUSG00000000804"	"Usp32"	chr11	-	84927305	84927465	84927347	84927465	84922894	84923049	1066	9,3,14,3	38,40,45,40	7,22,6,18	37,103,26,36	190	149	0.105206591816	0.859404213425	0.157,0.056,0.196,0.056	0.129,0.143,0.153,0.282	-0.061
1068	"ENSMUSG00000028394"	"Pole3"	chr4	-	62442846	62443072	62442986	62443072	62442554	62442673	1068	1,0,2,1	146,108,102,101	0,3,2,3	77,274,56,65	288	149	1	1.0	0.004,0.0,0.01,0.005	0.0,0.006,0.018,0.023	-0.007
1069	"ENSMUSG00000018196"	"Glrx2"	chr1	+	143617385	143617492	143617385	143617449	143620784	143620961	1069	8,12,6,6	123,111,106,108	2,15,0,4	95,269,67,78	191	149	0.0459025331183	0.648177354986	0.048,0.078,0.042,0.042	0.016,0.042,0.0,0.038	0.029
1070	"ENSMUSG00000020377"	"Ltc4s"	chr11	-	50128020	50128267	50128167	50128267	50127843	50127925	1070	43,11,12,13	0,0,0,0	9,39,12,13	0,1,0,0	295	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.952,1.0,1.0	0.012
1072	"ENSMUSG00000029346"	"Srrd"	chr5	-	112485841	112485913	112485867	112485913	112485257	112485607	1072	15,20,6,14	51,41,54,33	8,34,5,8	28,130,32,21	174	149	0.542413205177	1.0	0.201,0.295,0.087,0.266	0.197,0.183,0.118,0.246	0.026
1074	"ENSMUSG00000029152"	"Ociad1"	chr5	+	73463920	73464141	73463920	73464096	73467616	73467769	1074	23,37,26,31	1299,1217,1271,1098	19,53,8,8	1041,2769,702,742	193	149	0.0175237792385	0.405039093898	0.013,0.023,0.016,0.021	0.014,0.015,0.009,0.008	0.007
1086	"ENSMUSG00000020184"	"Mdm2"	chr10	-	117545558	117545689	117545604	117545689	117541059	117541134	1086	2,2,0,2	171,119,111,95	2,8,0,0	80,253,57,50	194	149	0.659330931629	1.0	0.009,0.013,0.0,0.016	0.019,0.024,0.0,0.0	-0.001
1087	"ENSMUSG00000036023"	"Parp2"	chr14	+	51052326	51052423	51052326	51052412	51052808	51052884	1087	123,75,60,99	1,1,0,0	48,177,35,38	0,2,1,4	159	149	0.691062843658	1.0	0.991,0.986,1.0,1.0	1.0,0.988,0.97,0.899	0.03
1088	"ENSMUSG00000036023"	"Parp2"	chr14	+	51052326	51052884	51052326	51052423	51053653	51053756	1088	106,89,79,135	0,0,0,0	74,227,30,51	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.938,1.0	0.016
1089	"ENSMUSG00000011884"	"Gltp"	chr5	-	114814325	114814459	114814396	114814459	114812114	114812246	1089	79,48,37,49	1,0,0,0	28,75,30,18	0,0,0,0	219	149	1	1.0	0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1094	"ENSMUSG00000053453"	"Thoc7"	chr14	+	8512131	8512303	8512131	8512209	8512582	8512701	1094	20,11,8,7	1,0,0,0	9,24,5,4	2,0,0,0	242	149	1	1.0	0.925,1.0,1.0,1.0	0.735,1.0,1.0,1.0	0.047
1095	"ENSMUSG00000053453"	"Thoc7"	chr14	+	8512131	8512303	8512131	8512209	8515106	8515224	1095	65,42,57,31	28,9,12,8	35,92,30,33	12,25,9,9	242	149	0.917765828062	1.0	0.588,0.742,0.745,0.705	0.642,0.694,0.672,0.693	0.02
1096	"ENSMUSG00000053453"	"Thoc7"	chr14	+	8515106	8515224	8515106	8515197	8516224	8516352	1096	566,433,480,435	7,2,3,3	360,1098,319,272	2,4,3,0	175	149	1	1.0	0.986,0.995,0.993,0.992	0.994,0.996,0.989,1.0	-0.003
1097	"ENSMUSG00000015090"	"Ptgds"	chr2	-	25357298	25357357	25357331	25357357	25356720	25356843	1097	2436,1741,3101,1424	894,719,1167,533	2000,4372,1637,1496	588,1699,644,424	181	149	0.115808972083	0.909064906627	0.692,0.666,0.686,0.687	0.737,0.679,0.677,0.744	-0.026
1098	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47889633	47889717	47889633	47889698	47904533	47904777	1098	4,6,6,2	0,0,0,1	0,12,6,0	1,1,0,0	167	149	1	1.0	1.0,1.0,1.0,0.641	0.0,0.915,1.0,NA	0.272
1099	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47889633	47889717	47889633	47889698	47904569	47904777	1099	1,6,2,1	0,0,1,0	0,11,6,0	0,0,0,0	167	149	1	1.0	1.0,1.0,0.641,1.0	NA,1.0,1.0,NA	-0.09
1100	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47889633	47889717	47889633	47889698	47904578	47904777	1100	1,6,2,1	0,1,0,0	0,13,4,1	0,0,0,0	167	149	1	1.0	1.0,0.843,1.0,1.0	NA,1.0,1.0,1.0	-0.039
1101	"ENSMUSG00000031425"	"Plp1"	chrX	+	135732701	135732963	135732701	135732858	135734016	135734185	1101	0,0,2,0	13,12,10,8	0,0,0,2	11,23,9,13	253	149	1	1.0	0.0,0.0,0.105,0.0	0.0,0.0,0.0,0.083	0.005
1103	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548254	28547940	28548021	28548347	28548496	1103	63,38,16,26	2542,1778,1565,1421	26,100,20,25	1153,4691,1184,1193	298	149	0.990557100028	1.0	0.012,0.011,0.005,0.009	0.011,0.011,0.008,0.01	-0.001
1105	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96140794	96140937	96140794	96140857	96155891	96155995	1105	0,4,0,0	1,0,1,0	1,0,0,0	0,9,0,0	228	149	1	1.0	0.0,1.0,0.0,NA	1.0,0.0,NA,NA	-0.167
1106	"ENSMUSG00000059810"	"Rgs3"	chr4	+	62543333	62543439	62543333	62543414	62543978	62544330	1106	79,54,61,56	1,1,1,0	49,180,33,35	0,1,0,0	173	149	1	1.0	0.986,0.979,0.981,1.0	1.0,0.994,1.0,1.0	-0.012
1107	"ENSMUSG00000037236"	"Matr3"	chr18	+	35712318	35712371	35712318	35712363	35714222	35714348	1107	453,408,391,486	1,2,0,0	323,1053,258,264	0,4,0,4	156	149	1	1.0	0.998,0.995,1.0,1.0	1.0,0.996,1.0,0.984	0.003
1109	"ENSMUSG00000037965"	"Zc3h7a"	chr16	-	10963043	10963149	10963105	10963149	10959526	10959635	1109	114,108,79,103	19,29,17,19	95,284,54,80	6,43,19,22	210	149	0.610860472159	1.0	0.81,0.725,0.767,0.794	0.918,0.824,0.668,0.721	-0.009
1111	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78481341	78481533	78481341	78481419	78486892	78486975	1111	0,1,1,0	36,20,22,22	0,1,0,1	10,40,4,10	262	149	1	1.0	0.0,0.028,0.025,0.0	0.0,0.014,0.0,0.054	-0.004
1113	"ENSMUSG00000032041"	"Tirap"	chr9	-	35110506	35110615	35110516	35110615	35102869	35102992	1113	14,12,10,5	19,9,5,5	4,19,10,7	6,27,6,6	158	149	0.616862493261	1.0	0.41,0.557,0.654,0.485	0.386,0.399,0.611,0.524	0.046
1114	"ENSMUSG00000047193"	"Dync2h1"	chr9	-	7101304	7101600	7101491	7101600	7101073	7101187	1114	2,0,0,0	4,10,9,5	0,0,0,0	2,19,4,7	298	149	1	1.0	0.2,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.05
1115	"ENSMUSG00000026587"	"Astn1"	chr1	+	158338524	158338716	158338524	158338692	158348013	158348098	1115	0,0,0,0	2,2,3,5	0,2,0,0	3,3,1,2	172	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.366,0.0,0.0	-0.091
1116	"ENSMUSG00000062198"	"2700097O09Rik"	chr12	-	55106159	55106363	55106241	55106363	55104026	55104137	1116	27,18,37,10	79,66,89,57	22,72,7,13	48,124,32,31	230	149	0.0638586987354	0.726286266951	0.181,0.15,0.212,0.102	0.229,0.273,0.124,0.214	-0.049
1119	"ENSMUSG00000023262"	"Acy1"	chr9	-	106312163	106312368	106312294	106312368	106311883	106312028	1119	81,43,51,58	0,0,0,1	52,157,47,38	0,0,0,0	279	149	1	1.0	1.0,1.0,1.0,0.969	1.0,1.0,1.0,1.0	-0.008
1122	"ENSMUSG00000060600"	"Eno3"	chr11	+	70548027	70548105	70548027	70548093	70548697	70548784	1122	196,140,153,122	2118,1552,1748,1651	126,482,108,134	1328,5822,1164,1476	160	149	0.703564620421	1.0	0.079,0.077,0.075,0.064	0.081,0.072,0.08,0.078	-0.004
1123	"ENSMUSG00000060600"	"Eno3"	chr11	+	70551822	70552020	70551822	70551918	70552214	70552416	1123	9630,7349,8415,7756	8,18,8,4	8318,22468,5286,6509	9,33,1,5	250	149	1	1.0	0.999,0.996,0.998,0.999	0.998,0.998,1.0,0.999	-0.001
1124	"ENSMUSG00000023030"	"Slc11a2"	chr15	-	100310071	100310143	100310114	100310143	100307963	100308112	1124	84,85,94,94	5,6,5,9	58,240,31,32	2,13,4,1	191	149	0.415182039528	1.0	0.929,0.917,0.936,0.891	0.958,0.935,0.858,0.961	-0.01
1125	"ENSMUSG00000039233"	"Tbce"	chr13	-	14178117	14178281	14178127	14178281	14175694	14175763	1125	18,15,9,12	130,97,100,100	7,54,6,7	101,286,57,66	158	149	0.587874455763	1.0	0.115,0.127,0.078,0.102	0.061,0.151,0.09,0.091	0.007
1126	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83029981	83030051	83029453	83029523	1126	131,112,127,140	14,9,9,8	119,282,70,60	2,13,1,8	298	149	0.0448997085118	0.644228062224	0.824,0.862,0.876,0.897	0.967,0.916,0.972,0.789	-0.046
1127	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029678	83030051	83030018	83030051	83029453	83029523	1127	143,116,132,146	8,7,3,10	124,301,71,62	5,7,2,4	298	149	0.101951632966	0.844317892427	0.899,0.892,0.957,0.88	0.925,0.956,0.947,0.886	-0.022
1128	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029453	83029523	1128	26,13,14,14	8,7,3,10	7,32,2,10	5,7,2,4	185	149	0.829847947602	1.0	0.724,0.599,0.79,0.53	0.53,0.786,0.446,0.668	0.053
1129	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029678	83029707	1129	13,4,10,7	7,5,14,9	5,22,1,2	9,34,12,7	185	149	0.0330003875831	0.559258224008	0.599,0.392,0.365,0.385	0.309,0.343,0.063,0.187	0.21
1130	"ENSMUSG00000068329"	"Htra2"	chr6	-	83029981	83030051	83030018	83030051	83029678	83029784	1130	12,4,6,6	179,108,144,121	5,23,1,2	101,289,65,74	185	149	0.645124405968	1.0	0.051,0.029,0.032,0.038	0.038,0.06,0.012,0.021	0.005
1131	"ENSMUSG00000044206"	"Vsig4"	chrX	-	95334095	95334452	95334358	95334452	95313161	95313218	1131	10,15,3,8	0,0,0,0	7,30,7,3	0,0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.6	0.1
1132	"ENSMUSG00000073792"	"Alg6"	chr4	+	99638965	99641122	99638965	99639036	99641229	99641428	1132	53,23,36,20	0,0,3,0	17,84,23,10	0,0,0,2	298	149	1	1.0	1.0,1.0,0.857,1.0	1.0,1.0,1.0,0.714	0.036
1133	"ENSMUSG00000038664"	"Herc1"	chr9	+	66368981	66369202	66368981	66369181	66370110	66370379	1133	36,18,28,28	71,40,58,40	16,78,18,23	31,152,31,39	169	149	0.913384732218	1.0	0.309,0.284,0.299,0.382	0.313,0.311,0.339,0.342	-0.008
1134	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75740217	75742030	75741863	75742030	75733278	75733410	1134	142,124,110,100	0,0,2,0	78,273,49,71	1,0,0,0	298	149	1	1.0	1.0,1.0,0.965,1.0	0.975,1.0,1.0,1.0	-0.003
1135	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75752606	75752745	75752633	75752745	75750897	75751027	1135	60,67,39,52	49,66,51,51	39,82,23,28	37,110,17,34	175	149	0.595601462679	1.0	0.51,0.464,0.394,0.465	0.473,0.388,0.535,0.412	0.006
1136	"ENSMUSG00000062646"	"Ganc"	chr2	+	120249838	120249966	120249838	120249921	120252505	120252685	1136	97,68,92,86	1,2,0,1	57,220,48,59	0,1,0,2	193	149	1	1.0	0.987,0.963,1.0,0.985	1.0,0.994,1.0,0.958	-0.004
1137	"ENSMUSG00000062646"	"Ganc"	chr2	+	120252505	120253230	120252505	120252685	120254179	120254225	1137	1,0,2,0	39,51,47,42	0,1,0,0	29,97,38,21	298	149	1	1.0	0.013,0.0,0.021,0.0	0.0,0.005,0.0,0.0	0.007
1138	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75422523	75422604	75422523	75422567	75423413	75423614	1138	2,3,0,1	0,0,0,0	2,4,0,1	0,1,0,1	185	149	1	1.0	1.0,1.0,NA,1.0	1.0,0.763,NA,0.446	0.264
1139	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171625	94171830	94171625	94171720	94184770	94184925	1139	0,2,0,3	5,0,0,6	3,5,1,3	1,0,0,2	258	149	1	1.0	0.0,1.0,NA,0.224	0.634,1.0,1.0,0.464	-0.366
1141	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171609	94171830	94171609	94171720	94204172	94204227	1141	9,8,8,8	12,2,9,7	5,23,3,3	3,16,5,4	258	149	0.970317006039	1.0	0.302,0.698,0.339,0.398	0.49,0.454,0.257,0.302	0.058
1143	"ENSMUSG00000029060"	"Mib2"	chr4	-	155743350	155743722	155743579	155743722	155742311	155742416	1143	59,23,33,21	46,38,24,37	22,80,18,29	25,64,11,25	298	149	0.250459421149	1.0	0.391,0.232,0.407,0.221	0.306,0.385,0.45,0.367	-0.064
1144	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55385225	55385358	55385225	55385310	55387754	55387863	1144	0,0,0,0	4,2,0,1	0,1,0,0	0,6,0,0	196	149	1	1.0	0.0,0.0,NA,0.0	NA,0.112,NA,NA	-0.112
1145	"ENSMUSG00000025237"	"Parp6"	chr9	+	59537901	59538112	59537901	59538052	59538622	59538676	1145	74,36,32,40	16,10,17,22	26,108,30,57	22,33,10,21	208	149	0.647444449219	1.0	0.768,0.721,0.574,0.566	0.458,0.701,0.682,0.66	0.032
1146	"ENSMUSG00000025237"	"Parp6"	chr9	+	59548306	59549093	59548306	59548379	59556112	59556192	1146	7,5,7,5	29,33,31,24	9,12,12,9	29,36,11,11	298	149	0.00382637390367	0.165960861347	0.108,0.07,0.101,0.094	0.134,0.143,0.353,0.29	-0.137
1148	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55730980	55731138	55730980	55731096	55731284	55731382	1148	0,0,0,0	2,4,5,4	3,1,0,0	4,14,3,0	190	149	1	1.0	0.0,0.0,0.0,0.0	0.37,0.053,0.0,NA	-0.141
1150	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55742856	55742928	55742856	55742923	55743026	55743116	1150	0,0,0,0	7,1,9,2	0,2,0,0	2,23,0,1	153	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.078,NA,0.0	-0.026
1151	"ENSMUSG00000019826"	"Zbtb24"	chr10	+	41331668	41331768	41331668	41331752	41332527	41332611	1151	0,0,0,0	26,18,11,22	0,0,0,1	17,27,14,16	164	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.054	-0.013
1152	"ENSMUSG00000000631"	"Myo18a"	chr11	+	77706681	77706825	77706681	77706717	77708444	77708532	1152	10,17,12,10	114,76,108,62	11,38,3,14	56,267,29,45	256	149	0.298586583277	1.0	0.049,0.115,0.061,0.086	0.103,0.076,0.057,0.153	-0.02
1153	"ENSMUSG00000117694"	"Snhg4"	chr18	+	35690389	35690444	35690389	35690422	35710610	35710672	1153	5,7,2,6	0,0,0,0	2,8,5,1	2,0,0,0	170	149	1	1.0	1.0,1.0,1.0,1.0	0.467,1.0,1.0,1.0	0.133
1156	"ENSMUSG00000058690"	"Ccser2"	chr14	-	36612250	36612383	36612298	36612383	36607707	36607747	1156	1,2,2,2	0,0,0,0	1,2,1,0	1,4,0,0	196	149	1	1.0	1.0,1.0,1.0,1.0	0.432,0.275,1.0,NA	0.431
1157	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66501648	66502815	66501648	66501830	66504554	66504750	1157	142,86,112,98	1,3,2,1	83,284,71,67	0,0,1,1	298	149	0.59859652819	1.0	0.986,0.935,0.966,0.98	1.0,1.0,0.973,0.971	-0.019
1158	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66502715	66502894	66502715	66502815	66504554	66504750	1158	23,9,7,4	142,86,112,98	8,14,3,4	83,284,71,67	227	149	0.0385306893396	0.590419365389	0.096,0.064,0.039,0.026	0.06,0.031,0.027,0.038	0.017
1160	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59621119	59621242	59621119	59621221	59621942	59622224	1160	23,19,13,22	53,29,48,42	6,47,10,14	26,70,12,20	169	149	0.401654004486	1.0	0.277,0.366,0.193,0.316	0.169,0.372,0.424,0.382	-0.049
1161	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125096882	125097110	125097023	125097110	125095874	125096054	1161	31,37,31,25	66,65,64,84	13,57,17,14	44,175,46,25	289	149	0.185345367175	1.0	0.195,0.227,0.2,0.133	0.132,0.144,0.16,0.224	0.024
1162	"ENSMUSG00000029478"	"Ncor2"	chr5	-	125105675	125105862	125105684	125105862	125103865	125104281	1162	35,14,10,6	72,34,20,24	1,29,5,9	7,50,26,33	157	149	0.377915026412	1.0	0.316,0.281,0.322,0.192	0.119,0.355,0.154,0.206	0.069
1163	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82258104	82258670	82258498	82258670	82256590	82256778	1163	1,0,0,0	0,1,0,1	0,1,0,0	0,0,0,0	298	149	1	1.0	1.0,0.0,NA,0.0	NA,1.0,NA,NA	-0.667
1164	"ENSMUSG00000030846"	"Tial1"	chr7	-	128048454	128048831	128048762	128048831	128047918	128047994	1164	43,48,28,55	0,0,0,0	34,131,16,29	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.985,1.0,1.0	0.004
1166	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	1166	36,34,18,22	40,43,47,58	25,76,14,13	38,124,29,40	160	149	0.738308326668	1.0	0.456,0.424,0.263,0.261	0.38,0.363,0.31,0.232	0.03
1167	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55206698	55207548	55206698	55206844	55208866	55208947	1167	19,14,18,19	6,5,2,3	14,26,4,7	0,4,1,3	298	149	0.290044366531	1.0	0.613,0.583,0.818,0.76	1.0,0.765,0.667,0.538	-0.049
1168	"ENSMUSG00000097652"	"Mhrt"	chr14	+	55208490	55208601	55208490	55208574	55208866	55208947	1168	3,3,5,1	5,1,1,2	1,13,2,6	1,19,6,4	175	149	0.295277796448	1.0	0.338,0.719,0.81,0.299	0.46,0.368,0.221,0.561	0.139
1170	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70369209	70369350	70369218	70369350	70368933	70369098	1170	22,9,9,8	83,86,53,67	3,13,8,8	32,135,24,36	157	149	0.629147682932	1.0	0.201,0.09,0.139,0.102	0.082,0.084,0.24,0.174	-0.012
1171	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70369209	70369350	70369218	70369350	70368933	70369101	1171	2,2,4,0	28,27,29,17	0,2,3,3	13,37,7,10	157	149	0.580434139409	1.0	0.063,0.066,0.116,0.0	0.0,0.049,0.289,0.222	-0.079
1172	"ENSMUSG00000010911"	"Apip"	chr2	+	102918905	102919081	102918905	102919023	102919747	102919883	1172	2,3,3,5	485,413,452,419	0,9,0,1	428,1140,272,336	206	149	1	1.0	0.003,0.005,0.005,0.009	0.0,0.006,0.0,0.002	0.003
1174	"ENSMUSG00000039983"	"Ccdc32"	chr2	-	118859788	118859874	118859797	118859874	118857618	118857868	1174	4,10,2,7	8,2,5,13	3,6,1,6	3,18,8,6	157	149	0.287126432184	1.0	0.322,0.826,0.275,0.338	0.487,0.24,0.106,0.487	0.11
1175	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139361025	139361300	139361025	139361119	139361974	139362022	1175	426,304,318,321	0,0,0,0	284,803,177,205	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.989,1.0	0.003
1177	"ENSMUSG00000044702"	"Palb2"	chr7	-	121726271	121727666	121727360	121727666	121723479	121724150	1177	0,0,5,0	0,0,0,1	0,4,0,0	0,4,0,0	298	149	1	1.0	NA,NA,1.0,0.0	NA,0.333,NA,NA	0.167
1178	"ENSMUSG00000107283"	"Mpv17"	chr5	-	31302583	31302622	31302589	31302622	31302043	31302096	1178	13,8,4,6	520,363,434,411	7,26,1,13	391,1146,254,244	154	149	0.254211455958	1.0	0.024,0.021,0.009,0.014	0.017,0.021,0.004,0.049	-0.006
1181	"ENSMUSG00000025437"	"Usp33"	chr3	+	152095377	152095480	152095377	152095468	152097286	152097355	1181	119,114,93,119	1,0,1,0	115,225,63,62	0,0,0,0	160	149	1	1.0	0.991,1.0,0.989,1.0	1.0,1.0,1.0,1.0	-0.005
1182	"ENSMUSG00000060938"	"Rpl26"	chr11	+	68793095	68793268	68793095	68793262	68794004	68794145	1182	5382,4507,4424,3941	0,1,2,1	3930,10261,3008,2851	5,3,0,0	154	149	1	1.0	1.0,1.0,1.0,1.0	0.999,1.0,1.0,1.0	0.0
1183	"ENSMUSG00000037363"	"Letm2"	chr8	-	26083734	26084182	26083766	26084182	26082467	26082611	1183	16,23,29,13	1,4,3,0	16,50,11,8	0,7,0,1	180	149	0.314876199289	1.0	0.93,0.826,0.889,1.0	1.0,0.855,1.0,0.869	-0.02
1184	"ENSMUSG00000037363"	"Letm2"	chr8	-	26086979	26087512	26087135	26087512	26086377	26086461	1184	0,1,1,1	3,2,1,1	1,3,0,0	0,4,0,1	298	149	1	1.0	0.0,0.2,0.333,0.333	1.0,0.273,NA,0.0	-0.208
1185	"ENSMUSG00000037363"	"Letm2"	chr8	-	26087135	26087529	26087290	26087529	26086377	26086461	1185	3,2,1,1	18,2,5,3	0,4,0,1	1,10,5,1	298	149	0.470141763106	1.0	0.077,0.333,0.091,0.143	0.0,0.167,0.0,0.333	0.036
1186	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312832	26312934	26310707	26311126	1186	77,47,60,46	0,0,1,1	37,171,27,34	0,0,0,0	298	149	1	1.0	1.0,1.0,0.968,0.958	1.0,1.0,1.0,1.0	-0.018
1188	"ENSMUSG00000030505"	"Prmt3"	chr7	+	49430056	49430139	49430056	49430091	49430868	49430918	1188	45,35,24,32	4,0,1,0	19,61,17,18	2,9,1,1	196	149	0.00545104459403	0.208197359942	0.895,1.0,0.948,1.0	0.878,0.837,0.928,0.932	0.067
